"","x"
"1","2099_1"
"2","2099_2"
"3","2099_3"
"4","2189_1"
"5","2189_2"
"6","2189_3"
"7","1025_1"
"8","1025_2"
"9","1025_3"
"10","2127_1"
"11","2127_2"
"12","2127_3"
"13","2108_1"
"14","2108_2"
"15","2108_3"
"16","2185_1"
"17","2185_2"
"18","2185_3"
"19","2130_1"
"20","2130_2"
"21","2130_3"
"22","2182_1"
"23","2182_2"
"24","2182_3"
"25","2151_1"
"26","2151_2"
"27","2151_3"
"28","1115_1"
"29","1115_2"
"30","1115_3"
"31","1119_1"
"32","1119_2"
"33","1119_3"
"34","2235_1"
"35","2235_2"
"36","2235_3"
"37","2248_1"
"38","2248_2"
"39","2248_3"
"40","2208_1"
"41","2208_2"
"42","2208_3"
"43","2255_1"
"44","2255_2"
"45","2255_3"
"46","2265_1"
"47","2265_2"
"48","2265_3"
"49","2103_1"
"50","2103_2"
"51","2103_3"
"52","2042_1"
"53","2042_2"
"54","2042_3"
"55","1172_1"
"56","1172_2"
"57","1172_3"
"58","2081_1"
"59","2081_2"
"60","2081_3"
"61","2239_1"
"62","2239_2"
"63","2239_3"
"64","1194_1"
"65","1194_2"
"66","1194_3"
"67","1201_1"
"68","1201_2"
"69","1201_3"
"70","1209_1"
"71","1209_2"
"72","1209_3"
"73","2115_1"
"74","2115_2"
"75","2115_3"
"76","1220_1"
"77","1220_2"
"78","1220_3"
"79","1226_1"
"80","1226_2"
"81","1226_3"
"82","1246_1"
"83","1246_2"
"84","1246_3"
"85","2232_1"
"86","2232_2"
"87","2232_3"
"88","1009_1"
"89","1009_2"
"90","1009_3"
"91","1021_1"
"92","1021_2"
"93","1021_3"
"94","2157_1"
"95","2157_2"
"96","2157_3"
"97","1030_1"
"98","1030_2"
"99","1030_3"
"100","1089_1"
"101","1089_2"
"102","1089_3"
"103","1090_1"
"104","1090_2"
"105","1090_3"
"106","1098_1"
"107","1098_2"
"108","1098_3"
"109","1102_1"
"110","1102_2"
"111","1102_3"
"112","1103_1"
"113","1103_2"
"114","1103_3"
"115","2166_1"
"116","2166_2"
"117","2166_3"
"118","2098_1"
"119","2098_2"
"120","2098_3"
"121","1121_1"
"122","1121_2"
"123","1121_3"
"124","1127_1"
"125","1127_2"
"126","1127_3"
"127","1130_1"
"128","1130_2"
"129","1130_3"
"130","1135_1"
"131","1135_2"
"132","1135_3"
"133","1162_1"
"134","1162_2"
"135","1162_3"
"136","1163_1"
"137","1163_2"
"138","1163_3"
"139","1165_1"
"140","1165_2"
"141","1165_3"
"142","2016_1"
"143","2016_2"
"144","2016_3"
"145","1185_1"
"146","1185_2"
"147","1185_3"
"148","1192_1"
"149","1192_2"
"150","1192_3"
"151","2006_1"
"152","2006_2"
"153","2006_3"
"154","2167_1"
"155","2167_2"
"156","2167_3"
"157","2109_1"
"158","2109_2"
"159","2109_3"
"160","1219_1"
"161","1219_2"
"162","1219_3"
"163","2045_1"
"164","2045_2"
"165","2045_3"
"166","2089_1"
"167","2089_2"
"168","2089_3"
"169","2147_1"
"170","2147_2"
"171","2147_3"
"172","1271_1"
"173","1271_2"
"174","1271_3"
