"","x"
"1","1002_1"
"2","1002_2"
"3","1002_3"
"4","1004_1"
"5","1004_2"
"6","1004_3"
"7","1007_1"
"8","1007_2"
"9","1007_3"
"10","1010_1"
"11","1010_2"
"12","1010_3"
"13","1012_1"
"14","1012_2"
"15","1012_3"
"16","2200_1"
"17","2200_2"
"18","2200_3"
"19","2046_1"
"20","2046_2"
"21","2046_3"
"22","1023_1"
"23","1023_2"
"24","1023_3"
"25","1028_1"
"26","1028_2"
"27","1028_3"
"28","1031_1"
"29","1031_2"
"30","1031_3"
"31","2044_1"
"32","2044_2"
"33","2044_3"
"34","1040_1"
"35","1040_2"
"36","1040_3"
"37","1044_1"
"38","1044_2"
"39","1044_3"
"40","1047_1"
"41","1047_2"
"42","1047_3"
"43","1049_1"
"44","1049_2"
"45","1049_3"
"46","1053_1"
"47","1053_2"
"48","1053_3"
"49","2149_1"
"50","2149_2"
"51","2149_3"
"52","1060_1"
"53","1060_2"
"54","1060_3"
"55","1068_1"
"56","1068_2"
"57","1068_3"
"58","1078_1"
"59","1078_2"
"60","1078_3"
"61","2011_1"
"62","2011_2"
"63","2011_3"
"64","2114_1"
"65","2114_2"
"66","2114_3"
"67","1095_1"
"68","1095_2"
"69","1095_3"
"70","1104_1"
"71","1104_2"
"72","1104_3"
"73","1107_1"
"74","1107_2"
"75","1107_3"
"76","1120_1"
"77","1120_2"
"78","1120_3"
"79","1126_1"
"80","1126_2"
"81","1126_3"
"82","1131_1"
"83","1131_2"
"84","1131_3"
"85","1151_1"
"86","1151_2"
"87","1151_3"
"88","2083_1"
"89","2083_2"
"90","2083_3"
"91","1154_1"
"92","1154_2"
"93","1154_3"
"94","1160_1"
"95","1160_2"
"96","1160_3"
"97","1168_1"
"98","1168_2"
"99","1168_3"
"100","1170_1"
"101","1170_2"
"102","1170_3"
"103","1180_1"
"104","1180_2"
"105","1180_3"
"106","2097_1"
"107","2097_2"
"108","2097_3"
"109","1190_1"
"110","1190_2"
"111","1190_3"
"112","2217_1"
"113","2217_2"
"114","2217_3"
"115","1206_1"
"116","1206_2"
"117","1206_3"
"118","1211_1"
"119","1211_2"
"120","1211_3"
"121","2091_1"
"122","2091_2"
"123","2091_3"
"124","2141_1"
"125","2141_2"
"126","2141_3"
"127","1231_1"
"128","1231_2"
"129","1231_3"
"130","1236_1"
"131","1236_2"
"132","1236_3"
"133","1238_1"
"134","1238_2"
"135","1238_3"
"136","1241_1"
"137","1241_2"
"138","1241_3"
"139","1243_1"
"140","1243_2"
"141","1243_3"
"142","2184_1"
"143","2184_2"
"144","2184_3"
"145","2129_1"
"146","2129_2"
"147","2129_3"
"148","1248_1"
"149","1248_2"
"150","1248_3"
"151","1253_1"
"152","1253_2"
"153","1253_3"
"154","2229_1"
"155","2229_2"
"156","2229_3"
"157","2035_1"
"158","2035_2"
"159","2035_3"
"160","2132_1"
"161","2132_2"
"162","2132_3"
"163","1262_1"
"164","1262_2"
"165","1262_3"
"166","2179_1"
"167","2179_2"
"168","2179_3"
"169","2001_1"
"170","2001_2"
"171","2001_3"
"172","2256_1"
"173","2256_2"
"174","2256_3"
"175","2057_1"
"176","2057_2"
"177","2057_3"
"178","2069_1"
"179","2069_2"
"180","2069_3"
"181","2168_1"
"182","2168_2"
"183","2168_3"
"184","2090_1"
"185","2090_2"
"186","2090_3"
"187","1015_1"
"188","1015_2"
"189","1015_3"
"190","1022_1"
"191","1022_2"
"192","1022_3"
"193","2012_1"
"194","2012_2"
"195","2012_3"
"196","2202_1"
"197","2202_2"
"198","2202_3"
"199","2142_1"
"200","2142_2"
"201","2142_3"
"202","1037_1"
"203","1037_2"
"204","1037_3"
"205","2153_1"
"206","2153_2"
"207","2153_3"
"208","2104_1"
"209","2104_2"
"210","2104_3"
"211","2204_1"
"212","2204_2"
"213","2204_3"
"214","2007_1"
"215","2007_2"
"216","2007_3"
"217","2214_1"
"218","2214_2"
"219","2214_3"
"220","1054_1"
"221","1054_2"
"222","1054_3"
"223","2259_1"
"224","2259_2"
"225","2259_3"
"226","2193_1"
"227","2193_2"
"228","2193_3"
"229","2071_1"
"230","2071_2"
"231","2071_3"
"232","1086_1"
"233","1086_2"
"234","1086_3"
"235","1087_1"
"236","1087_2"
"237","1087_3"
"238","2195_1"
"239","2195_2"
"240","2195_3"
"241","2068_1"
"242","2068_2"
"243","2068_3"
"244","2205_1"
"245","2205_2"
"246","2205_3"
"247","2124_1"
"248","2124_2"
"249","2124_3"
"250","2143_1"
"251","2143_2"
"252","2143_3"
"253","2163_1"
"254","2163_2"
"255","2163_3"
"256","2013_1"
"257","2013_2"
"258","2013_3"
"259","1153_1"
"260","1153_2"
"261","1153_3"
"262","2247_1"
"263","2247_2"
"264","2247_3"
"265","2102_1"
"266","2102_2"
"267","2102_3"
"268","2148_1"
"269","2148_2"
"270","2148_3"
"271","2086_1"
"272","2086_2"
"273","2086_3"
"274","2270_1"
"275","2270_2"
"276","2270_3"
"277","1182_1"
"278","1182_2"
"279","1182_3"
"280","2165_1"
"281","2165_2"
"282","2165_3"
"283","1200_1"
"284","1200_2"
"285","1200_3"
"286","2188_1"
"287","2188_2"
"288","2188_3"
"289","2155_1"
"290","2155_2"
"291","2155_3"
"292","1212_1"
"293","1212_2"
"294","1212_3"
"295","1213_1"
"296","1213_2"
"297","1213_3"
"298","2056_1"
"299","2056_2"
"300","2056_3"
"301","2174_1"
"302","2174_2"
"303","2174_3"
"304","2196_1"
"305","2196_2"
"306","2196_3"
"307","2206_1"
"308","2206_2"
"309","2206_3"
"310","2053_1"
"311","2053_2"
"312","2053_3"
"313","1244_1"
"314","1244_2"
"315","1244_3"
"316","1247_1"
"317","1247_2"
"318","1247_3"
"319","2269_1"
"320","2269_2"
"321","2269_3"
"322","2119_1"
"323","2119_2"
"324","2119_3"
"325","1254_1"
"326","1254_2"
"327","1254_3"
"328","1255_1"
"329","1255_2"
"330","1255_3"
"331","1259_1"
"332","1259_2"
"333","1259_3"
"334","2212_1"
"335","2212_2"
"336","2212_3"
"337","1263_1"
"338","1263_2"
"339","1263_3"
"340","1268_1"
"341","1268_2"
"342","1268_3"
