"","x"
"1","1006_1"
"2","1006_2"
"3","1006_3"
"4","1008_1"
"5","1008_2"
"6","1008_3"
"7","2254_1"
"8","2254_2"
"9","2254_3"
"10","1020_1"
"11","1020_2"
"12","1020_3"
"13","1024_1"
"14","1024_2"
"15","1024_3"
"16","2252_1"
"17","2252_2"
"18","2252_3"
"19","1045_1"
"20","1045_2"
"21","1045_3"
"22","2111_1"
"23","2111_2"
"24","2111_3"
"25","2088_1"
"26","2088_2"
"27","2088_3"
"28","1055_1"
"29","1055_2"
"30","1055_3"
"31","1057_1"
"32","1057_2"
"33","1057_3"
"34","1059_1"
"35","1059_2"
"36","1059_3"
"37","1061_1"
"38","1061_2"
"39","1061_3"
"40","2173_1"
"41","2173_2"
"42","2173_3"
"43","1073_1"
"44","1073_2"
"45","1073_3"
"46","2005_1"
"47","2005_2"
"48","2005_3"
"49","1080_1"
"50","1080_2"
"51","1080_3"
"52","2134_1"
"53","2134_2"
"54","2134_3"
"55","1100_1"
"56","1100_2"
"57","1100_3"
"58","2116_1"
"59","2116_2"
"60","2116_3"
"61","2240_1"
"62","2240_2"
"63","2240_3"
"64","1117_1"
"65","1117_2"
"66","1117_3"
"67","1133_1"
"68","1133_2"
"69","1133_3"
"70","2146_1"
"71","2146_2"
"72","2146_3"
"73","1144_1"
"74","1144_2"
"75","1144_3"
"76","1149_1"
"77","1149_2"
"78","1149_3"
"79","2218_1"
"80","2218_2"
"81","2218_3"
"82","1158_1"
"83","1158_2"
"84","1158_3"
"85","2192_1"
"86","2192_2"
"87","2192_3"
"88","1179_1"
"89","1179_2"
"90","1179_3"
"91","2158_1"
"92","2158_2"
"93","2158_3"
"94","2190_1"
"95","2190_2"
"96","2190_3"
"97","1187_1"
"98","1187_2"
"99","1187_3"
"100","1188_1"
"101","1188_2"
"102","1188_3"
"103","2245_1"
"104","2245_2"
"105","2245_3"
"106","2096_1"
"107","2096_2"
"108","2096_3"
"109","1204_1"
"110","1204_2"
"111","1204_3"
"112","1205_1"
"113","1205_2"
"114","1205_3"
"115","2261_1"
"116","2261_2"
"117","2261_3"
"118","2154_1"
"119","2154_2"
"120","2154_3"
"121","1210_1"
"122","1210_2"
"123","1210_3"
"124","2183_1"
"125","2183_2"
"126","2183_3"
"127","1216_1"
"128","1216_2"
"129","1216_3"
"130","2123_1"
"131","2123_2"
"132","2123_3"
"133","2272_1"
"134","2272_2"
"135","2272_3"
"136","2078_1"
"137","2078_2"
"138","2078_3"
"139","2209_1"
"140","2209_2"
"141","2209_3"
"142","1239_1"
"143","1239_2"
"144","1239_3"
"145","2186_1"
"146","2186_2"
"147","2186_3"
"148","2073_1"
"149","2073_2"
"150","2073_3"
"151","1250_1"
"152","1250_2"
"153","1250_3"
"154","1251_1"
"155","1251_2"
"156","1251_3"
"157","2223_1"
"158","2223_2"
"159","2223_3"
"160","1257_1"
"161","1257_2"
"162","1257_3"
"163","2170_1"
"164","2170_2"
"165","2170_3"
"166","2041_1"
"167","2041_2"
"168","2041_3"
"169","2199_1"
"170","2199_2"
"171","2199_3"
"172","1272_1"
"173","1272_2"
"174","1272_3"
"175","2237_1"
"176","2237_2"
"177","2237_3"
"178","2152_1"
"179","2152_2"
"180","2152_3"
"181","1018_1"
"182","1018_2"
"183","1018_3"
"184","2222_1"
"185","2222_2"
"186","2222_3"
"187","2030_1"
"188","2030_2"
"189","2030_3"
"190","1042_1"
"191","1042_2"
"192","1042_3"
"193","2031_1"
"194","2031_2"
"195","2031_3"
"196","1050_1"
"197","1050_2"
"198","1050_3"
"199","1052_1"
"200","1052_2"
"201","1052_3"
"202","2026_1"
"203","2026_2"
"204","2026_3"
"205","2131_1"
"206","2131_2"
"207","2131_3"
"208","2120_1"
"209","2120_2"
"210","2120_3"
"211","2162_1"
"212","2162_2"
"213","2162_3"
"214","1070_1"
"215","1070_2"
"216","1070_3"
"217","2180_1"
"218","2180_2"
"219","2180_3"
"220","1075_1"
"221","1075_2"
"222","1075_3"
"223","2032_1"
"224","2032_2"
"225","2032_3"
"226","1091_1"
"227","1091_2"
"228","1091_3"
"229","2034_1"
"230","2034_2"
"231","2034_3"
"232","1109_1"
"233","1109_2"
"234","1109_3"
"235","1111_1"
"236","1111_2"
"237","1111_3"
"238","2033_1"
"239","2033_2"
"240","2033_3"
"241","2004_1"
"242","2004_2"
"243","2004_3"
"244","1141_1"
"245","1141_2"
"246","1141_3"
"247","2258_1"
"248","2258_2"
"249","2258_3"
"250","2125_1"
"251","2125_2"
"252","2125_3"
"253","1155_1"
"254","1155_2"
"255","1155_3"
"256","2159_1"
"257","2159_2"
"258","2159_3"
"259","1166_1"
"260","1166_2"
"261","1166_3"
"262","2048_1"
"263","2048_2"
"264","2048_3"
"265","1183_1"
"266","1183_2"
"267","1183_3"
"268","1186_1"
"269","1186_2"
"270","1186_3"
"271","2054_1"
"272","2054_2"
"273","2054_3"
"274","2024_1"
"275","2024_2"
"276","2024_3"
"277","1197_1"
"278","1197_2"
"279","1197_3"
"280","1198_1"
"281","1198_2"
"282","1198_3"
"283","2079_1"
"284","2079_2"
"285","2079_3"
"286","2126_1"
"287","2126_2"
"288","2126_3"
"289","1207_1"
"290","1207_2"
"291","1207_3"
"292","1208_1"
"293","1208_2"
"294","1208_3"
"295","2215_1"
"296","2215_2"
"297","2215_3"
"298","1215_1"
"299","1215_2"
"300","1215_3"
"301","2207_1"
"302","2207_2"
"303","2207_3"
"304","1228_1"
"305","1228_2"
"306","1228_3"
"307","1232_1"
"308","1232_2"
"309","1232_3"
"310","1234_1"
"311","1234_2"
"312","1234_3"
"313","1237_1"
"314","1237_2"
"315","1237_3"
"316","2242_1"
"317","2242_2"
"318","2242_3"
"319","1240_1"
"320","1240_2"
"321","1240_3"
"322","1249_1"
"323","1249_2"
"324","1249_3"
"325","2100_1"
"326","2100_2"
"327","2100_3"
"328","2244_1"
"329","2244_2"
"330","2244_3"
"331","1256_1"
"332","1256_2"
"333","1256_3"
"334","2117_1"
"335","2117_2"
"336","2117_3"
"337","1258_1"
"338","1258_2"
"339","1258_3"
"340","1260_1"
"341","1260_2"
"342","1260_3"
"343","1267_1"
"344","1267_2"
"345","1267_3"
"346","2145_1"
"347","2145_2"
"348","2145_3"
