"","x"
"1","1012_1"
"2","1012_2"
"3","1012_3"
"4","2002_1"
"5","2002_2"
"6","2002_3"
"7","1014_1"
"8","1014_2"
"9","1014_3"
"10","2254_1"
"11","2254_2"
"12","2254_3"
"13","1040_1"
"14","1040_2"
"15","1040_3"
"16","1041_1"
"17","1041_2"
"18","1041_3"
"19","1044_1"
"20","1044_2"
"21","1044_3"
"22","1049_1"
"23","1049_2"
"24","1049_3"
"25","2177_1"
"26","2177_2"
"27","2177_3"
"28","2076_1"
"29","2076_2"
"30","2076_3"
"31","1064_1"
"32","1064_2"
"33","1064_3"
"34","1067_1"
"35","1067_2"
"36","1067_3"
"37","2101_1"
"38","2101_2"
"39","2101_3"
"40","1074_1"
"41","1074_2"
"42","1074_3"
"43","2246_1"
"44","2246_2"
"45","2246_3"
"46","1081_1"
"47","1081_2"
"48","1081_3"
"49","1083_1"
"50","1083_2"
"51","1083_3"
"52","2065_1"
"53","2065_2"
"54","2065_3"
"55","1095_1"
"56","1095_2"
"57","1095_3"
"58","2009_1"
"59","2009_2"
"60","2009_3"
"61","2151_1"
"62","2151_2"
"63","2151_3"
"64","1108_1"
"65","1108_2"
"66","1108_3"
"67","1113_1"
"68","1113_2"
"69","1113_3"
"70","1133_1"
"71","1133_2"
"72","1133_3"
"73","1134_1"
"74","1134_2"
"75","1134_3"
"76","2106_1"
"77","2106_2"
"78","2106_3"
"79","2040_1"
"80","2040_2"
"81","2040_3"
"82","2077_1"
"83","2077_2"
"84","2077_3"
"85","1159_1"
"86","1159_2"
"87","1159_3"
"88","2062_1"
"89","2062_2"
"90","2062_3"
"91","2072_1"
"92","2072_2"
"93","2072_3"
"94","2128_1"
"95","2128_2"
"96","2128_3"
"97","2190_1"
"98","2190_2"
"99","2190_3"
"100","2203_1"
"101","2203_2"
"102","2203_3"
"103","2210_1"
"104","2210_2"
"105","2210_3"
"106","1195_1"
"107","1195_2"
"108","1195_3"
"109","2049_1"
"110","2049_2"
"111","2049_3"
"112","2245_1"
"113","2245_2"
"114","2245_3"
"115","2018_1"
"116","2018_2"
"117","2018_3"
"118","2112_1"
"119","2112_2"
"120","2112_3"
"121","2022_1"
"122","2022_2"
"123","2022_3"
"124","2272_1"
"125","2272_2"
"126","2272_3"
"127","2156_1"
"128","2156_2"
"129","2156_3"
"130","1241_1"
"131","1241_2"
"132","1241_3"
"133","2027_1"
"134","2027_2"
"135","2027_3"
"136","1246_1"
"137","1246_2"
"138","1246_3"
"139","1248_1"
"140","1248_2"
"141","1248_3"
"142","2229_1"
"143","2229_2"
"144","2229_3"
"145","2223_1"
"146","2223_2"
"147","2223_3"
"148","1269_1"
"149","1269_2"
"150","1269_3"
"151","2090_1"
"152","2090_2"
"153","2090_3"
"154","1013_1"
"155","1013_2"
"156","1013_3"
"157","2139_1"
"158","2139_2"
"159","2139_3"
"160","1018_1"
"161","1018_2"
"162","1018_3"
"163","2153_1"
"164","2153_2"
"165","2153_3"
"166","2271_1"
"167","2271_2"
"168","2271_3"
"169","2104_1"
"170","2104_2"
"171","2104_3"
"172","2007_1"
"173","2007_2"
"174","2007_3"
"175","1051_1"
"176","1051_2"
"177","1051_3"
"178","1063_1"
"179","1063_2"
"180","1063_3"
"181","2253_1"
"182","2253_2"
"183","2253_3"
"184","2039_1"
"185","2039_2"
"186","2039_3"
"187","1071_1"
"188","1071_2"
"189","1071_3"
"190","2216_1"
"191","2216_2"
"192","2216_3"
"193","1076_1"
"194","1076_2"
"195","1076_3"
"196","2249_1"
"197","2249_2"
"198","2249_3"
"199","2055_1"
"200","2055_2"
"201","2055_3"
"202","1092_1"
"203","1092_2"
"204","1092_3"
"205","2195_1"
"206","2195_2"
"207","2195_3"
"208","1099_1"
"209","1099_2"
"210","1099_3"
"211","1103_1"
"212","1103_2"
"213","1103_3"
"214","2224_1"
"215","2224_2"
"216","2224_3"
"217","2257_1"
"218","2257_2"
"219","2257_3"
"220","2004_1"
"221","2004_2"
"222","2004_3"
"223","2221_1"
"224","2221_2"
"225","2221_3"
"226","1139_1"
"227","1139_2"
"228","1139_3"
"229","1140_1"
"230","1140_2"
"231","1140_3"
"232","1157_1"
"233","1157_2"
"234","1157_3"
"235","2144_1"
"236","2144_2"
"237","2144_3"
"238","1164_1"
"239","1164_2"
"240","1164_3"
"241","1167_1"
"242","1167_2"
"243","1167_3"
"244","1184_1"
"245","1184_2"
"246","1184_3"
"247","1186_1"
"248","1186_2"
"249","1186_3"
"250","1189_1"
"251","1189_2"
"252","1189_3"
"253","1191_1"
"254","1191_2"
"255","1191_3"
"256","2225_1"
"257","2225_2"
"258","2225_3"
"259","1196_1"
"260","1196_2"
"261","1196_3"
"262","1197_1"
"263","1197_2"
"264","1197_3"
"265","1223_1"
"266","1223_2"
"267","1223_3"
"268","1225_1"
"269","1225_2"
"270","1225_3"
"271","1230_1"
"272","1230_2"
"273","1230_3"
"274","1232_1"
"275","1232_2"
"276","1232_3"
"277","1235_1"
"278","1235_2"
"279","1235_3"
"280","2206_1"
"281","2206_2"
"282","2206_3"
"283","1245_1"
"284","1245_2"
"285","1245_3"
"286","2147_1"
"287","2147_2"
"288","2147_3"
"289","2269_1"
"290","2269_2"
"291","2269_3"
"292","1254_1"
"293","1254_2"
"294","1254_3"
"295","1256_1"
"296","1256_2"
"297","1256_3"
"298","2262_1"
"299","2262_2"
"300","2262_3"
