"","x"
"1","2047_1"
"2","2047_2"
"3","2047_3"
"4","1004_1"
"5","1004_2"
"6","1004_3"
"7","1010_1"
"8","1010_2"
"9","1010_3"
"10","1012_1"
"11","1012_2"
"12","1012_3"
"13","2002_1"
"14","2002_2"
"15","2002_3"
"16","2189_1"
"17","2189_2"
"18","2189_3"
"19","2092_1"
"20","2092_2"
"21","2092_3"
"22","1029_1"
"23","1029_2"
"24","1029_3"
"25","2113_1"
"26","2113_2"
"27","2113_3"
"28","2172_1"
"29","2172_2"
"30","2172_3"
"31","2036_1"
"32","2036_2"
"33","2036_3"
"34","1057_1"
"35","1057_2"
"36","1057_3"
"37","2198_1"
"38","2198_2"
"39","2198_3"
"40","1074_1"
"41","1074_2"
"42","1074_3"
"43","1077_1"
"44","1077_2"
"45","1077_3"
"46","1082_1"
"47","1082_2"
"48","1082_3"
"49","1083_1"
"50","1083_2"
"51","1083_3"
"52","1100_1"
"53","1100_2"
"54","1100_3"
"55","1106_1"
"56","1106_2"
"57","1106_3"
"58","1112_1"
"59","1112_2"
"60","1112_3"
"61","1115_1"
"62","1115_2"
"63","1115_3"
"64","1119_1"
"65","1119_2"
"66","1119_3"
"67","1122_1"
"68","1122_2"
"69","1122_3"
"70","2187_1"
"71","2187_2"
"72","2187_3"
"73","2061_1"
"74","2061_2"
"75","2061_3"
"76","1145_1"
"77","1145_2"
"78","1145_3"
"79","2226_1"
"80","2226_2"
"81","2226_3"
"82","2191_1"
"83","2191_2"
"84","2191_3"
"85","1148_1"
"86","1148_2"
"87","1148_3"
"88","2062_1"
"89","2062_2"
"90","2062_3"
"91","2042_1"
"92","2042_2"
"93","2042_3"
"94","2136_1"
"95","2136_2"
"96","2136_3"
"97","2067_1"
"98","2067_2"
"99","2067_3"
"100","1190_1"
"101","1190_2"
"102","1190_3"
"103","2239_1"
"104","2239_2"
"105","2239_3"
"106","1205_1"
"107","1205_2"
"108","1205_3"
"109","2091_1"
"110","2091_2"
"111","2091_3"
"112","1218_1"
"113","1218_2"
"114","1218_3"
"115","2238_1"
"116","2238_2"
"117","2238_3"
"118","2078_1"
"119","2078_2"
"120","2078_3"
"121","2129_1"
"122","2129_2"
"123","2129_3"
"124","2170_1"
"125","2170_2"
"126","2170_3"
"127","2243_1"
"128","2243_2"
"129","2243_3"
"130","1003_1"
"131","1003_2"
"132","1003_3"
"133","2057_1"
"134","2057_2"
"135","2057_3"
"136","2168_1"
"137","2168_2"
"138","2168_3"
"139","2090_1"
"140","2090_2"
"141","2090_3"
"142","1013_1"
"143","1013_2"
"144","1013_3"
"145","1021_1"
"146","1021_2"
"147","1021_3"
"148","1026_1"
"149","1026_2"
"150","1026_3"
"151","2234_1"
"152","2234_2"
"153","2234_3"
"154","1035_1"
"155","1035_2"
"156","1035_3"
"157","1043_1"
"158","1043_2"
"159","1043_3"
"160","1056_1"
"161","1056_2"
"162","1056_3"
"163","2131_1"
"164","2131_2"
"165","2131_3"
"166","1058_1"
"167","1058_2"
"168","1058_3"
"169","2216_1"
"170","2216_2"
"171","2216_3"
"172","2228_1"
"173","2228_2"
"174","2228_3"
"175","2236_1"
"176","2236_2"
"177","2236_3"
"178","2055_1"
"179","2055_2"
"180","2055_3"
"181","2034_1"
"182","2034_2"
"183","2034_3"
"184","2017_1"
"185","2017_2"
"186","2017_3"
"187","2110_1"
"188","2110_2"
"189","2110_3"
"190","2166_1"
"191","2166_2"
"192","2166_3"
"193","2098_1"
"194","2098_2"
"195","2098_3"
"196","2160_1"
"197","2160_2"
"198","2160_3"
"199","1129_1"
"200","1129_2"
"201","1129_3"
"202","1137_1"
"203","1137_2"
"204","1137_3"
"205","2260_1"
"206","2260_2"
"207","2260_3"
"208","1146_1"
"209","1146_2"
"210","1146_3"
"211","1147_1"
"212","1147_2"
"213","1147_3"
"214","2176_1"
"215","2176_2"
"216","2176_3"
"217","1164_1"
"218","1164_2"
"219","1164_3"
"220","1165_1"
"221","1165_2"
"222","1165_3"
"223","1174_1"
"224","1174_2"
"225","1174_3"
"226","1181_1"
"227","1181_2"
"228","1181_3"
"229","2165_1"
"230","2165_2"
"231","2165_3"
"232","1192_1"
"233","1192_2"
"234","1192_3"
"235","2126_1"
"236","2126_2"
"237","2126_3"
"238","1212_1"
"239","1212_2"
"240","1212_3"
"241","2014_1"
"242","2014_2"
"243","2014_3"
"244","1227_1"
"245","1227_2"
"246","1227_3"
"247","1234_1"
"248","1234_2"
"249","1234_3"
"250","1247_1"
"251","1247_2"
"252","1247_3"
"253","1258_1"
"254","1258_2"
"255","1258_3"
"256","1264_1"
"257","1264_2"
"258","1264_3"
