"","x"
"1","1008_1"
"2","1008_2"
"3","1008_3"
"4","2002_1"
"5","2002_2"
"6","2002_3"
"7","1016_1"
"8","1016_2"
"9","1016_3"
"10","2254_1"
"11","2254_2"
"12","2254_3"
"13","1019_1"
"14","1019_2"
"15","1019_3"
"16","2066_1"
"17","2066_2"
"18","2066_3"
"19","2036_1"
"20","2036_2"
"21","2036_3"
"22","2051_1"
"23","2051_2"
"24","2051_3"
"25","1069_1"
"26","1069_2"
"27","1069_3"
"28","1085_1"
"29","1085_2"
"30","1085_3"
"31","2065_1"
"32","2065_2"
"33","2065_3"
"34","1096_1"
"35","1096_2"
"36","1096_3"
"37","1104_1"
"38","1104_2"
"39","1104_3"
"40","2251_1"
"41","2251_2"
"42","2251_3"
"43","2116_1"
"44","2116_2"
"45","2116_3"
"46","1117_1"
"47","1117_2"
"48","1117_3"
"49","1126_1"
"50","1126_2"
"51","1126_3"
"52","2255_1"
"53","2255_2"
"54","2255_3"
"55","1138_1"
"56","1138_2"
"57","1138_3"
"58","2083_1"
"59","2083_2"
"60","2083_3"
"61","1168_1"
"62","1168_2"
"63","1168_3"
"64","1170_1"
"65","1170_2"
"66","1170_3"
"67","1176_1"
"68","1176_2"
"69","1176_3"
"70","2158_1"
"71","2158_2"
"72","2158_3"
"73","2021_1"
"74","2021_2"
"75","2021_3"
"76","1205_1"
"77","1205_2"
"78","1205_3"
"79","1222_1"
"80","1222_2"
"81","1222_3"
"82","1224_1"
"83","1224_2"
"84","1224_3"
"85","2238_1"
"86","2238_2"
"87","2238_3"
"88","2078_1"
"89","2078_2"
"90","2078_3"
"91","1251_1"
"92","1251_2"
"93","1251_3"
"94","2132_1"
"95","2132_2"
"96","2132_3"
"97","1261_1"
"98","1261_2"
"99","1261_3"
"100","2080_1"
"101","2080_2"
"102","2080_3"
"103","2001_1"
"104","2001_2"
"105","2001_3"
"106","1270_1"
"107","1270_2"
"108","1270_3"
"109","2152_1"
"110","2152_2"
"111","2152_3"
"112","1013_1"
"113","1013_2"
"114","1013_3"
"115","2264_1"
"116","2264_2"
"117","2264_3"
"118","1018_1"
"119","1018_2"
"120","1018_3"
"121","2268_1"
"122","2268_2"
"123","2268_3"
"124","1036_1"
"125","1036_2"
"126","1036_3"
"127","1056_1"
"128","1056_2"
"129","1056_3"
"130","1062_1"
"131","1062_2"
"132","1062_3"
"133","2050_1"
"134","2050_2"
"135","2050_3"
"136","2037_1"
"137","2037_2"
"138","2037_3"
"139","1092_1"
"140","1092_2"
"141","1092_3"
"142","2220_1"
"143","2220_2"
"144","2220_3"
"145","2068_1"
"146","2068_2"
"147","2068_3"
"148","1105_1"
"149","1105_2"
"150","1105_3"
"151","1109_1"
"152","1109_2"
"153","1109_3"
"154","2033_1"
"155","2033_2"
"156","2033_3"
"157","2143_1"
"158","2143_2"
"159","2143_3"
"160","1135_1"
"161","1135_2"
"162","1135_3"
"163","2133_1"
"164","2133_2"
"165","2133_3"
"166","1153_1"
"167","1153_2"
"168","1153_3"
"169","2148_1"
"170","2148_2"
"171","2148_3"
"172","2086_1"
"173","2086_2"
"174","2086_3"
"175","2020_1"
"176","2020_2"
"177","2020_3"
"178","1183_1"
"179","1183_2"
"180","1183_3"
"181","1193_1"
"182","1193_2"
"183","1193_3"
"184","2126_1"
"185","2126_2"
"186","2126_3"
"187","2263_1"
"188","2263_2"
"189","2263_3"
"190","2171_1"
"191","2171_2"
"192","2171_3"
"193","1227_1"
"194","1227_2"
"195","1227_3"
"196","1234_1"
"197","1234_2"
"198","1234_3"
"199","2244_1"
"200","2244_2"
"201","2244_3"
"202","1259_1"
"203","1259_2"
"204","1259_3"
"205","2064_1"
"206","2064_2"
"207","2064_3"
"208","1265_1"
"209","1265_2"
"210","1265_3"
"211","1268_1"
"212","1268_2"
"213","1268_3"
"214","2087_1"
"215","2087_2"
"216","2087_3"
