"","x"
"1","1007_1"
"2","1007_2"
"3","1007_3"
"4","1025_1"
"5","1025_2"
"6","1025_3"
"7","2127_1"
"8","2127_2"
"9","2127_3"
"10","2066_1"
"11","2066_2"
"12","2066_3"
"13","1044_1"
"14","1044_2"
"15","1044_3"
"16","2149_1"
"17","2149_2"
"18","2149_3"
"19","1060_1"
"20","1060_2"
"21","1060_3"
"22","1064_1"
"23","1064_2"
"24","1064_3"
"25","1065_1"
"26","1065_2"
"27","1065_3"
"28","1077_1"
"29","1077_2"
"30","1077_3"
"31","1080_1"
"32","1080_2"
"33","1080_3"
"34","1081_1"
"35","1081_2"
"36","1081_3"
"37","1085_1"
"38","1085_2"
"39","1085_3"
"40","2134_1"
"41","2134_2"
"42","2134_3"
"43","1095_1"
"44","1095_2"
"45","1095_3"
"46","2182_1"
"47","2182_2"
"48","2182_3"
"49","1106_1"
"50","1106_2"
"51","1106_3"
"52","1112_1"
"53","1112_2"
"54","1112_3"
"55","1119_1"
"56","1119_2"
"57","1119_3"
"58","2235_1"
"59","2235_2"
"60","2235_3"
"61","1122_1"
"62","1122_2"
"63","1122_3"
"64","1123_1"
"65","1123_2"
"66","1123_3"
"67","1131_1"
"68","1131_2"
"69","1131_3"
"70","2061_1"
"71","2061_2"
"72","2061_3"
"73","1149_1"
"74","1149_2"
"75","1149_3"
"76","1159_1"
"77","1159_2"
"78","1159_3"
"79","1173_1"
"80","1173_2"
"81","1173_3"
"82","2227_1"
"83","2227_2"
"84","2227_3"
"85","1180_1"
"86","1180_2"
"87","1180_3"
"88","2081_1"
"89","2081_2"
"90","2081_3"
"91","1187_1"
"92","1187_2"
"93","1187_3"
"94","1188_1"
"95","1188_2"
"96","1188_3"
"97","2021_1"
"98","2021_2"
"99","2021_3"
"100","2105_1"
"101","2105_2"
"102","2105_3"
"103","2043_1"
"104","2043_2"
"105","2043_3"
"106","2091_1"
"107","2091_2"
"108","2091_3"
"109","2183_1"
"110","2183_2"
"111","2183_3"
"112","1224_1"
"113","1224_2"
"114","1224_3"
"115","1233_1"
"116","1233_2"
"117","1233_3"
"118","2156_1"
"119","2156_2"
"120","2156_3"
"121","2209_1"
"122","2209_2"
"123","2209_3"
"124","2186_1"
"125","2186_2"
"126","2186_3"
"127","1243_1"
"128","1243_2"
"129","1243_3"
"130","1250_1"
"131","1250_2"
"132","1250_3"
"133","2001_1"
"134","2001_2"
"135","2001_3"
"136","2069_1"
"137","2069_2"
"138","2069_3"
"139","2157_1"
"140","2157_2"
"141","2157_3"
"142","1030_1"
"143","1030_2"
"144","1030_3"
"145","1036_1"
"146","1036_2"
"147","1036_3"
"148","2104_1"
"149","2104_2"
"150","2104_3"
"151","1054_1"
"152","1054_2"
"153","1054_3"
"154","2259_1"
"155","2259_2"
"156","2259_3"
"157","2253_1"
"158","2253_2"
"159","2253_3"
"160","2085_1"
"161","2085_2"
"162","2085_3"
"163","2228_1"
"164","2228_2"
"165","2228_3"
"166","2032_1"
"167","2032_2"
"168","2032_3"
"169","2249_1"
"170","2249_2"
"171","2249_3"
"172","2037_1"
"173","2037_2"
"174","2037_3"
"175","1091_1"
"176","1091_2"
"177","1091_3"
"178","2195_1"
"179","2195_2"
"180","2195_3"
"181","1102_1"
"182","1102_2"
"183","1102_3"
"184","2017_1"
"185","2017_2"
"186","2017_3"
"187","2110_1"
"188","2110_2"
"189","2110_3"
"190","2098_1"
"191","2098_2"
"192","2098_3"
"193","1121_1"
"194","1121_2"
"195","1121_3"
"196","2160_1"
"197","2160_2"
"198","2160_3"
"199","2219_1"
"200","2219_2"
"201","2219_3"
"202","2163_1"
"203","2163_2"
"204","2163_3"
"205","1137_1"
"206","1137_2"
"207","1137_3"
"208","2125_1"
"209","2125_2"
"210","2125_3"
"211","2144_1"
"212","2144_2"
"213","2144_3"
"214","2122_1"
"215","2122_2"
"216","2122_3"
"217","1175_1"
"218","1175_2"
"219","1175_3"
"220","2270_1"
"221","2270_2"
"222","2270_3"
"223","1185_1"
"224","1185_2"
"225","1185_3"
"226","2054_1"
"227","2054_2"
"228","2054_3"
"229","2024_1"
"230","2024_2"
"231","2024_3"
"232","1193_1"
"233","1193_2"
"234","1193_3"
"235","1199_1"
"236","1199_2"
"237","1199_3"
"238","1202_1"
"239","1202_2"
"240","1202_3"
"241","1212_1"
"242","1212_2"
"243","1212_3"
"244","1215_1"
"245","1215_2"
"246","1215_3"
"247","2171_1"
"248","2171_2"
"249","2171_3"
"250","2003_1"
"251","2003_2"
"252","2003_3"
"253","1235_1"
"254","1235_2"
"255","1235_3"
"256","1237_1"
"257","1237_2"
"258","1237_3"
"259","1240_1"
"260","1240_2"
"261","1240_3"
"262","2053_1"
"263","2053_2"
"264","2053_3"
"265","2100_1"
"266","2100_2"
"267","2100_3"
"268","1268_1"
"269","1268_2"
"270","1268_3"
