"","x"
"1","2099_1"
"2","2099_2"
"3","2099_3"
"4","2254_1"
"5","2254_2"
"6","2254_3"
"7","2046_1"
"8","2046_2"
"9","2046_3"
"10","1025_1"
"11","1025_2"
"12","1025_3"
"13","2044_1"
"14","2044_2"
"15","2044_3"
"16","2015_1"
"17","2015_2"
"18","2015_3"
"19","1041_1"
"20","1041_2"
"21","1041_3"
"22","1044_1"
"23","1044_2"
"24","1044_3"
"25","1053_1"
"26","1053_2"
"27","1053_3"
"28","1061_1"
"29","1061_2"
"30","1061_3"
"31","1073_1"
"32","1073_2"
"33","1073_3"
"34","2029_1"
"35","2029_2"
"36","2029_3"
"37","2185_1"
"38","2185_2"
"39","2185_3"
"40","2266_1"
"41","2266_2"
"42","2266_3"
"43","2116_1"
"44","2116_2"
"45","2116_3"
"46","1113_1"
"47","1113_2"
"48","1113_3"
"49","2194_1"
"50","2194_2"
"51","2194_3"
"52","2070_1"
"53","2070_2"
"54","2070_3"
"55","2235_1"
"56","2235_2"
"57","2235_3"
"58","1125_1"
"59","1125_2"
"60","1125_3"
"61","1126_1"
"62","1126_2"
"63","1126_3"
"64","1133_1"
"65","1133_2"
"66","1133_3"
"67","1138_1"
"68","1138_2"
"69","1138_3"
"70","1149_1"
"71","1149_2"
"72","1149_3"
"73","2028_1"
"74","2028_2"
"75","2028_3"
"76","1151_1"
"77","1151_2"
"78","1151_3"
"79","1156_1"
"80","1156_2"
"81","1156_3"
"82","2077_1"
"83","2077_2"
"84","2077_3"
"85","1158_1"
"86","1158_2"
"87","1158_3"
"88","2265_1"
"89","2265_2"
"90","2265_3"
"91","2192_1"
"92","2192_2"
"93","2192_3"
"94","1172_1"
"95","1172_2"
"96","1172_3"
"97","1173_1"
"98","1173_2"
"99","1173_3"
"100","1178_1"
"101","1178_2"
"102","1178_3"
"103","2097_1"
"104","2097_2"
"105","2097_3"
"106","2081_1"
"107","2081_2"
"108","2081_3"
"109","2021_1"
"110","2021_2"
"111","2021_3"
"112","1194_1"
"113","1194_2"
"114","1194_3"
"115","2245_1"
"116","2245_2"
"117","2245_3"
"118","2105_1"
"119","2105_2"
"120","2105_3"
"121","2043_1"
"122","2043_2"
"123","2043_3"
"124","2115_1"
"125","2115_2"
"126","2115_3"
"127","2018_1"
"128","2018_2"
"129","2018_3"
"130","2112_1"
"131","2112_2"
"132","2112_3"
"133","2186_1"
"134","2186_2"
"135","2186_3"
"136","1241_1"
"137","1241_2"
"138","1241_3"
"139","2093_1"
"140","2093_2"
"141","2093_3"
"142","2027_1"
"143","2027_2"
"144","2027_3"
"145","2073_1"
"146","2073_2"
"147","2073_3"
"148","2229_1"
"149","2229_2"
"150","2229_3"
"151","2132_1"
"152","2132_2"
"153","2132_3"
"154","2041_1"
"155","2041_2"
"156","2041_3"
"157","1272_1"
"158","1272_2"
"159","1272_3"
"160","1009_1"
"161","1009_2"
"162","1009_3"
"163","1018_1"
"164","1018_2"
"165","1018_3"
"166","1022_1"
"167","1022_2"
"168","1022_3"
"169","2157_1"
"170","2157_2"
"171","2157_3"
"172","1037_1"
"173","1037_2"
"174","1037_3"
"175","1038_1"
"176","1038_2"
"177","1038_3"
"178","2271_1"
"179","2271_2"
"180","2271_3"
"181","2104_1"
"182","2104_2"
"183","2104_3"
"184","2214_1"
"185","2214_2"
"186","2214_3"
"187","2162_1"
"188","2162_2"
"189","2162_3"
"190","2180_1"
"191","2180_2"
"192","2180_3"
"193","1088_1"
"194","1088_2"
"195","1088_3"
"196","1090_1"
"197","1090_2"
"198","1090_3"
"199","1094_1"
"200","1094_2"
"201","1094_3"
"202","1109_1"
"203","1109_2"
"204","1109_3"
"205","2257_1"
"206","2257_2"
"207","2257_3"
"208","1114_1"
"209","1114_2"
"210","1114_3"
"211","1118_1"
"212","1118_2"
"213","1118_3"
"214","1121_1"
"215","1121_2"
"216","1121_3"
"217","2178_1"
"218","2178_2"
"219","2178_3"
"220","2143_1"
"221","2143_2"
"222","2143_3"
"223","2004_1"
"224","2004_2"
"225","2004_3"
"226","2133_1"
"227","2133_2"
"228","2133_3"
"229","2125_1"
"230","2125_2"
"231","2125_3"
"232","1150_1"
"233","1150_2"
"234","1150_3"
"235","2013_1"
"236","2013_2"
"237","2013_3"
"238","2197_1"
"239","2197_2"
"240","2197_3"
"241","1157_1"
"242","1157_2"
"243","1157_3"
"244","2159_1"
"245","2159_2"
"246","2159_3"
"247","1162_1"
"248","1162_2"
"249","1162_3"
"250","1166_1"
"251","1166_2"
"252","1166_3"
"253","2016_1"
"254","2016_2"
"255","2016_3"
"256","2122_1"
"257","2122_2"
"258","2122_3"
"259","2241_1"
"260","2241_2"
"261","2241_3"
"262","1182_1"
"263","1182_2"
"264","1182_3"
"265","1185_1"
"266","1185_2"
"267","1185_3"
"268","1193_1"
"269","1193_2"
"270","1193_3"
"271","2006_1"
"272","2006_2"
"273","2006_3"
"274","1197_1"
"275","1197_2"
"276","1197_3"
"277","1199_1"
"278","1199_2"
"279","1199_3"
"280","1202_1"
"281","1202_2"
"282","1202_3"
"283","1219_1"
"284","1219_2"
"285","1219_3"
"286","1223_1"
"287","1223_2"
"288","1223_3"
"289","1225_1"
"290","1225_2"
"291","1225_3"
"292","1240_1"
"293","1240_2"
"294","1240_3"
"295","2206_1"
"296","2206_2"
"297","2206_3"
"298","1242_1"
"299","1242_2"
"300","1242_3"
"301","1245_1"
"302","1245_2"
"303","1245_3"
"304","1249_1"
"305","1249_2"
"306","1249_3"
"307","1254_1"
"308","1254_2"
"309","1254_3"
"310","1259_1"
"311","1259_2"
"312","1259_3"
"313","1260_1"
"314","1260_2"
"315","1260_3"
"316","2145_1"
"317","2145_2"
"318","2145_3"
