"","x"
"1","1004_1"
"2","1004_2"
"3","1004_3"
"4","1007_1"
"5","1007_2"
"6","1007_3"
"7","2002_1"
"8","2002_2"
"9","2002_3"
"10","1024_1"
"11","1024_2"
"12","1024_3"
"13","1027_1"
"14","1027_2"
"15","1027_3"
"16","1028_1"
"17","1028_2"
"18","1028_3"
"19","1029_1"
"20","1029_2"
"21","1029_3"
"22","2044_1"
"23","2044_2"
"24","2044_3"
"25","1049_1"
"26","1049_2"
"27","1049_3"
"28","2149_1"
"29","2149_2"
"30","2149_3"
"31","1059_1"
"32","1059_2"
"33","1059_3"
"34","1064_1"
"35","1064_2"
"36","1064_3"
"37","1065_1"
"38","1065_2"
"39","1065_3"
"40","1068_1"
"41","1068_2"
"42","1068_3"
"43","1083_1"
"44","1083_2"
"45","1083_3"
"46","2082_1"
"47","2082_2"
"48","2082_3"
"49","2009_1"
"50","2009_2"
"51","2009_3"
"52","2251_1"
"53","2251_2"
"54","2251_3"
"55","1107_1"
"56","1107_2"
"57","1107_3"
"58","2116_1"
"59","2116_2"
"60","2116_3"
"61","1113_1"
"62","1113_2"
"63","1113_3"
"64","1116_1"
"65","1116_2"
"66","1116_3"
"67","2074_1"
"68","2074_2"
"69","2074_3"
"70","2191_1"
"71","2191_2"
"72","2191_3"
"73","2038_1"
"74","2038_2"
"75","2038_3"
"76","1156_1"
"77","1156_2"
"78","1156_3"
"79","2062_1"
"80","2062_2"
"81","2062_3"
"82","2072_1"
"83","2072_2"
"84","2072_3"
"85","1168_1"
"86","1168_2"
"87","1168_3"
"88","1173_1"
"89","1173_2"
"90","1173_3"
"91","1178_1"
"92","1178_2"
"93","1178_3"
"94","1190_1"
"95","1190_2"
"96","1190_3"
"97","2210_1"
"98","2210_2"
"99","2210_3"
"100","1203_1"
"101","1203_2"
"102","1203_3"
"103","1226_1"
"104","1226_2"
"105","1226_3"
"106","1231_1"
"107","1231_2"
"108","1231_3"
"109","1233_1"
"110","1233_2"
"111","1233_3"
"112","2093_1"
"113","2093_2"
"114","2093_3"
"115","1243_1"
"116","1243_2"
"117","1243_3"
"118","2129_1"
"119","2129_2"
"120","2129_3"
"121","2001_1"
"122","2001_2"
"123","2001_3"
"124","2232_1"
"125","2232_2"
"126","2232_3"
"127","2057_1"
"128","2057_2"
"129","2057_3"
"130","2069_1"
"131","2069_2"
"132","2069_3"
"133","1013_1"
"134","1013_2"
"135","1013_3"
"136","2030_1"
"137","2030_2"
"138","2030_3"
"139","2063_1"
"140","2063_2"
"141","2063_3"
"142","2202_1"
"143","2202_2"
"144","2202_3"
"145","2234_1"
"146","2234_2"
"147","2234_3"
"148","1037_1"
"149","1037_2"
"150","1037_3"
"151","2007_1"
"152","2007_2"
"153","2007_3"
"154","1054_1"
"155","1054_2"
"156","1054_3"
"157","2120_1"
"158","2120_2"
"159","2120_3"
"160","2253_1"
"161","2253_2"
"162","2253_3"
"163","2085_1"
"164","2085_2"
"165","2085_3"
"166","2193_1"
"167","2193_2"
"168","2193_3"
"169","2055_1"
"170","2055_2"
"171","2055_3"
"172","1084_1"
"173","1084_2"
"174","1084_3"
"175","1099_1"
"176","1099_2"
"177","1099_3"
"178","1105_1"
"179","1105_2"
"180","1105_3"
"181","2205_1"
"182","2205_2"
"183","2205_3"
"184","1109_1"
"185","1109_2"
"186","1109_3"
"187","2257_1"
"188","2257_2"
"189","2257_3"
"190","2095_1"
"191","2095_2"
"192","2095_3"
"193","1132_1"
"194","1132_2"
"195","1132_3"
"196","1147_1"
"197","1147_2"
"198","1147_3"
"199","1152_1"
"200","1152_2"
"201","1152_3"
"202","2197_1"
"203","2197_2"
"204","2197_3"
"205","1164_1"
"206","1164_2"
"207","1164_3"
"208","1167_1"
"209","1167_2"
"210","1167_3"
"211","2148_1"
"212","2148_2"
"213","2148_3"
"214","2122_1"
"215","2122_2"
"216","2122_3"
"217","2241_1"
"218","2241_2"
"219","2241_3"
"220","2165_1"
"221","2165_2"
"222","2165_3"
"223","1191_1"
"224","1191_2"
"225","1191_3"
"226","2140_1"
"227","2140_2"
"228","2140_3"
"229","2089_1"
"230","2089_2"
"231","2089_3"
"232","2056_1"
"233","2056_2"
"234","2056_3"
"235","2003_1"
"236","2003_2"
"237","2003_3"
"238","1242_1"
"239","1242_2"
"240","1242_3"
"241","2053_1"
"242","2053_2"
"243","2053_3"
"244","1247_1"
"245","1247_2"
"246","1247_3"
"247","1268_1"
"248","1268_2"
"249","1268_3"
"250","1271_1"
"251","1271_2"
"252","1271_3"
