"","x"
"1","2200_1"
"2","2200_2"
"3","2200_3"
"4","1017_1"
"5","1017_2"
"6","1017_3"
"7","1019_1"
"8","1019_2"
"9","1019_3"
"10","1020_1"
"11","1020_2"
"12","1020_3"
"13","1023_1"
"14","1023_2"
"15","1023_3"
"16","2169_1"
"17","2169_2"
"18","2169_3"
"19","1033_1"
"20","1033_2"
"21","1033_3"
"22","2172_1"
"23","2172_2"
"24","2172_3"
"25","1047_1"
"26","1047_2"
"27","1047_3"
"28","1048_1"
"29","1048_2"
"30","1048_3"
"31","1055_1"
"32","1055_2"
"33","1055_3"
"34","2036_1"
"35","2036_2"
"36","2036_3"
"37","1069_1"
"38","1069_2"
"39","1069_3"
"40","1073_1"
"41","1073_2"
"42","1073_3"
"43","1077_1"
"44","1077_2"
"45","1077_3"
"46","2267_1"
"47","2267_2"
"48","2267_3"
"49","2114_1"
"50","2114_2"
"51","2114_3"
"52","2029_1"
"53","2029_2"
"54","2029_3"
"55","2251_1"
"56","2251_2"
"57","2251_3"
"58","1106_1"
"59","1106_2"
"60","1106_3"
"61","2116_1"
"62","2116_2"
"63","2116_3"
"64","1122_1"
"65","1122_2"
"66","1122_3"
"67","2008_1"
"68","2008_2"
"69","2008_3"
"70","1131_1"
"71","1131_2"
"72","1131_3"
"73","2233_1"
"74","2233_2"
"75","2233_3"
"76","2226_1"
"77","2226_2"
"78","2226_3"
"79","2191_1"
"80","2191_2"
"81","2191_3"
"82","1151_1"
"83","1151_2"
"84","1151_3"
"85","2083_1"
"86","2083_2"
"87","2083_3"
"88","1154_1"
"89","1154_2"
"90","1154_3"
"91","2265_1"
"92","2265_2"
"93","2265_3"
"94","2103_1"
"95","2103_2"
"96","2103_3"
"97","2227_1"
"98","2227_2"
"99","2227_3"
"100","2067_1"
"101","2067_2"
"102","2067_3"
"103","1190_1"
"104","1190_2"
"105","1190_3"
"106","1201_1"
"107","1201_2"
"108","1201_3"
"109","2261_1"
"110","2261_2"
"111","2261_3"
"112","1211_1"
"113","1211_2"
"114","1211_3"
"115","2091_1"
"116","2091_2"
"117","2091_3"
"118","1220_1"
"119","1220_2"
"120","1220_3"
"121","1224_1"
"122","1224_2"
"123","1224_3"
"124","1229_1"
"125","1229_2"
"126","1229_3"
"127","2078_1"
"128","2078_2"
"129","2078_3"
"130","2073_1"
"131","2073_2"
"132","2073_3"
"133","1253_1"
"134","1253_2"
"135","1253_3"
"136","2035_1"
"137","2035_2"
"138","2035_3"
"139","1266_1"
"140","1266_2"
"141","1266_3"
"142","1272_1"
"143","1272_2"
"144","1272_3"
"145","1015_1"
"146","1015_2"
"147","1015_3"
"148","2107_1"
"149","2107_2"
"150","2107_3"
"151","2268_1"
"152","2268_2"
"153","2268_3"
"154","2222_1"
"155","2222_2"
"156","2222_3"
"157","2012_1"
"158","2012_2"
"159","2012_3"
"160","1032_1"
"161","1032_2"
"162","1032_3"
"163","2058_1"
"164","2058_2"
"165","2058_3"
"166","1043_1"
"167","1043_2"
"168","1043_3"
"169","2204_1"
"170","2204_2"
"171","2204_3"
"172","2230_1"
"173","2230_2"
"174","2230_3"
"175","2026_1"
"176","2026_2"
"177","2026_3"
"178","1056_1"
"179","1056_2"
"180","1056_3"
"181","2050_1"
"182","2050_2"
"183","2050_3"
"184","2180_1"
"185","2180_2"
"186","2180_3"
"187","2228_1"
"188","2228_2"
"189","2228_3"
"190","1079_1"
"191","1079_2"
"192","1079_3"
"193","1087_1"
"194","1087_2"
"195","1087_3"
"196","1088_1"
"197","1088_2"
"198","1088_3"
"199","1105_1"
"200","1105_2"
"201","1105_3"
"202","2017_1"
"203","2017_2"
"204","2017_3"
"205","1109_1"
"206","1109_2"
"207","1109_3"
"208","2160_1"
"209","2160_2"
"210","2160_3"
"211","1124_1"
"212","1124_2"
"213","1124_3"
"214","2163_1"
"215","2163_2"
"216","2163_3"
"217","1143_1"
"218","1143_2"
"219","1143_3"
"220","1146_1"
"221","1146_2"
"222","1146_3"
"223","1147_1"
"224","1147_2"
"225","1147_3"
"226","2013_1"
"227","2013_2"
"228","2013_3"
"229","1153_1"
"230","1153_2"
"231","1153_3"
"232","2247_1"
"233","2247_2"
"234","2247_3"
"235","1162_1"
"236","1162_2"
"237","1162_3"
"238","1163_1"
"239","1163_2"
"240","1163_3"
"241","1175_1"
"242","1175_2"
"243","1175_3"
"244","1181_1"
"245","1181_2"
"246","1181_3"
"247","2165_1"
"248","2165_2"
"249","2165_3"
"250","2167_1"
"251","2167_2"
"252","2167_3"
"253","1207_1"
"254","1207_2"
"255","1207_3"
"256","2155_1"
"257","2155_2"
"258","2155_3"
"259","1212_1"
"260","1212_2"
"261","1212_3"
"262","2045_1"
"263","2045_2"
"264","2045_3"
"265","2171_1"
"266","2171_2"
"267","2171_3"
"268","2135_1"
"269","2135_2"
"270","2135_3"
"271","1234_1"
"272","1234_2"
"273","1234_3"
"274","1249_1"
"275","1249_2"
"276","1249_3"
"277","2119_1"
"278","2119_2"
"279","2119_3"
"280","1255_1"
"281","1255_2"
"282","1255_3"
"283","2023_1"
"284","2023_2"
"285","2023_3"
"286","2145_1"
"287","2145_2"
"288","2145_3"
