"","x"
"1","1002_1"
"2","1002_2"
"3","1002_3"
"4","2019_1"
"5","2019_2"
"6","2019_3"
"7","2099_1"
"8","2099_2"
"9","2099_3"
"10","2002_1"
"11","2002_2"
"12","2002_3"
"13","1016_1"
"14","1016_2"
"15","1016_3"
"16","1024_1"
"17","1024_2"
"18","1024_3"
"19","2092_1"
"20","2092_2"
"21","2092_3"
"22","1028_1"
"23","1028_2"
"24","1028_3"
"25","1029_1"
"26","1029_2"
"27","1029_3"
"28","1031_1"
"29","1031_2"
"30","1031_3"
"31","1033_1"
"32","1033_2"
"33","1033_3"
"34","2015_1"
"35","2015_2"
"36","2015_3"
"37","1039_1"
"38","1039_2"
"39","1039_3"
"40","1040_1"
"41","1040_2"
"42","1040_3"
"43","2252_1"
"44","2252_2"
"45","2252_3"
"46","1048_1"
"47","1048_2"
"48","1048_3"
"49","1053_1"
"50","1053_2"
"51","1053_3"
"52","1061_1"
"53","1061_2"
"54","1061_3"
"55","2051_1"
"56","2051_2"
"57","2051_3"
"58","2150_1"
"59","2150_2"
"60","2150_3"
"61","2173_1"
"62","2173_2"
"63","2173_3"
"64","1074_1"
"65","1074_2"
"66","1074_3"
"67","2065_1"
"68","2065_2"
"69","2065_3"
"70","1107_1"
"71","1107_2"
"72","1107_3"
"73","2094_1"
"74","2094_2"
"75","2094_3"
"76","1151_1"
"77","1151_2"
"78","1151_3"
"79","2218_1"
"80","2218_2"
"81","2218_3"
"82","2077_1"
"83","2077_2"
"84","2077_3"
"85","2265_1"
"86","2265_2"
"87","2265_3"
"88","2072_1"
"89","2072_2"
"90","2072_3"
"91","1178_1"
"92","1178_2"
"93","1178_3"
"94","2210_1"
"95","2210_2"
"96","2210_3"
"97","1201_1"
"98","1201_2"
"99","1201_3"
"100","1203_1"
"101","1203_2"
"102","1203_3"
"103","1206_1"
"104","1206_2"
"105","1206_3"
"106","2261_1"
"107","2261_2"
"108","2261_3"
"109","1220_1"
"110","1220_2"
"111","1220_3"
"112","2123_1"
"113","2123_2"
"114","2123_3"
"115","2272_1"
"116","2272_2"
"117","2272_3"
"118","2093_1"
"119","2093_2"
"120","2093_3"
"121","2027_1"
"122","2027_2"
"123","2027_3"
"124","2073_1"
"125","2073_2"
"126","2073_3"
"127","1253_1"
"128","1253_2"
"129","1253_3"
"130","2179_1"
"131","2179_2"
"132","2179_3"
"133","2256_1"
"134","2256_2"
"135","2256_3"
"136","1005_1"
"137","1005_2"
"138","1005_3"
"139","1009_1"
"140","1009_2"
"141","1009_3"
"142","1013_1"
"143","1013_2"
"144","1013_3"
"145","2264_1"
"146","2264_2"
"147","2264_3"
"148","2030_1"
"149","2030_2"
"150","2030_3"
"151","1026_1"
"152","1026_2"
"153","1026_3"
"154","2202_1"
"155","2202_2"
"156","2202_3"
"157","2234_1"
"158","2234_2"
"159","2234_3"
"160","2142_1"
"161","2142_2"
"162","2142_3"
"163","2058_1"
"164","2058_2"
"165","2058_3"
"166","1038_1"
"167","1038_2"
"168","1038_3"
"169","2211_1"
"170","2211_2"
"171","2211_3"
"172","2153_1"
"173","2153_2"
"174","2153_3"
"175","1042_1"
"176","1042_2"
"177","1042_3"
"178","2230_1"
"179","2230_2"
"180","2230_3"
"181","2214_1"
"182","2214_2"
"183","2214_3"
"184","2162_1"
"185","2162_2"
"186","2162_3"
"187","1062_1"
"188","1062_2"
"189","1062_3"
"190","1066_1"
"191","1066_2"
"192","1066_3"
"193","1070_1"
"194","1070_2"
"195","1070_3"
"196","2216_1"
"197","2216_2"
"198","2216_3"
"199","1092_1"
"200","1092_2"
"201","1092_3"
"202","2205_1"
"203","2205_2"
"204","2205_3"
"205","1136_1"
"206","1136_2"
"207","1136_3"
"208","2013_1"
"209","2013_2"
"210","2013_3"
"211","1155_1"
"212","1155_2"
"213","1155_3"
"214","1157_1"
"215","1157_2"
"216","1157_3"
"217","1162_1"
"218","1162_2"
"219","1162_3"
"220","1167_1"
"221","1167_2"
"222","1167_3"
"223","2241_1"
"224","2241_2"
"225","2241_3"
"226","1191_1"
"227","1191_2"
"228","1191_3"
"229","2167_1"
"230","2167_2"
"231","2167_3"
"232","2140_1"
"233","2140_2"
"234","2140_3"
"235","2188_1"
"236","2188_2"
"237","2188_3"
"238","1207_1"
"239","1207_2"
"240","1207_3"
"241","2045_1"
"242","2045_2"
"243","2045_3"
"244","1228_1"
"245","1228_2"
"246","1228_3"
"247","1232_1"
"248","1232_2"
"249","1232_3"
"250","1242_1"
"251","1242_2"
"252","1242_3"
"253","1245_1"
"254","1245_2"
"255","1245_3"
"256","1249_1"
"257","1249_2"
"258","1249_3"
"259","2119_1"
"260","2119_2"
"261","2119_3"
"262","1263_1"
"263","1263_2"
"264","1263_3"
