"","x"
"1","2019_1"
"2","2019_2"
"3","2019_3"
"4","1014_1"
"5","1014_2"
"6","1014_3"
"7","1017_1"
"8","1017_2"
"9","1017_3"
"10","1019_1"
"11","1019_2"
"12","1019_3"
"13","1029_1"
"14","1029_2"
"15","1029_3"
"16","2169_1"
"17","2169_2"
"18","2169_3"
"19","2066_1"
"20","2066_2"
"21","2066_3"
"22","1039_1"
"23","1039_2"
"24","1039_3"
"25","1048_1"
"26","1048_2"
"27","1048_3"
"28","2036_1"
"29","2036_2"
"30","2036_3"
"31","2150_1"
"32","2150_2"
"33","2150_3"
"34","1072_1"
"35","1072_2"
"36","1072_3"
"37","2246_1"
"38","2246_2"
"39","2246_3"
"40","1077_1"
"41","1077_2"
"42","1077_3"
"43","1093_1"
"44","1093_2"
"45","1093_3"
"46","2161_1"
"47","2161_2"
"48","2161_3"
"49","1108_1"
"50","1108_2"
"51","1108_3"
"52","2008_1"
"53","2008_2"
"54","2008_3"
"55","1134_1"
"56","1134_2"
"57","1134_3"
"58","2040_1"
"59","2040_2"
"60","2040_3"
"61","2233_1"
"62","2233_2"
"63","2233_3"
"64","1148_1"
"65","1148_2"
"66","1148_3"
"67","2028_1"
"68","2028_2"
"69","2028_3"
"70","1156_1"
"71","1156_2"
"72","1156_3"
"73","1161_1"
"74","1161_2"
"75","1161_3"
"76","1171_1"
"77","1171_2"
"78","1171_3"
"79","2136_1"
"80","2136_2"
"81","2136_3"
"82","1178_1"
"83","1178_2"
"84","1178_3"
"85","2203_1"
"86","2203_2"
"87","2203_3"
"88","1195_1"
"89","1195_2"
"90","1195_3"
"91","1217_1"
"92","1217_2"
"93","1217_3"
"94","1218_1"
"95","1218_2"
"96","1218_3"
"97","2018_1"
"98","2018_2"
"99","2018_3"
"100","1224_1"
"101","1224_2"
"102","1224_3"
"103","2112_1"
"104","2112_2"
"105","2112_3"
"106","2022_1"
"107","2022_2"
"108","2022_3"
"109","1269_1"
"110","1269_2"
"111","1269_3"
"112","1005_1"
"113","1005_2"
"114","1005_3"
"115","2139_1"
"116","2139_2"
"117","2139_3"
"118","2107_1"
"119","2107_2"
"120","2107_3"
"121","2268_1"
"122","2268_2"
"123","2268_3"
"124","2234_1"
"125","2234_2"
"126","2234_3"
"127","1032_1"
"128","1032_2"
"129","1032_3"
"130","1036_1"
"131","1036_2"
"132","1036_3"
"133","2211_1"
"134","2211_2"
"135","2211_3"
"136","2230_1"
"137","2230_2"
"138","2230_3"
"139","1056_1"
"140","1056_2"
"141","1056_3"
"142","1066_1"
"143","1066_2"
"144","1066_3"
"145","2121_1"
"146","2121_2"
"147","2121_3"
"148","1076_1"
"149","1076_2"
"150","1076_3"
"151","2228_1"
"152","2228_2"
"153","2228_3"
"154","2175_1"
"155","2175_2"
"156","2175_3"
"157","1101_1"
"158","1101_2"
"159","1101_3"
"160","2224_1"
"161","2224_2"
"162","2224_3"
"163","1124_1"
"164","1124_2"
"165","1124_3"
"166","2221_1"
"167","2221_2"
"168","2221_3"
"169","1140_1"
"170","1140_2"
"171","1140_3"
"172","1143_1"
"173","1143_2"
"174","1143_3"
"175","2176_1"
"176","2176_2"
"177","2176_3"
"178","1150_1"
"179","1150_2"
"180","1150_3"
"181","2197_1"
"182","2197_2"
"183","2197_3"
"184","2250_1"
"185","2250_2"
"186","2250_3"
"187","2164_1"
"188","2164_2"
"189","2164_3"
"190","1174_1"
"191","1174_2"
"192","1174_3"
"193","2241_1"
"194","2241_2"
"195","2241_3"
"196","1189_1"
"197","1189_2"
"198","1189_3"
"199","2225_1"
"200","2225_2"
"201","2225_3"
"202","2060_1"
"203","2060_2"
"204","2060_3"
"205","2014_1"
"206","2014_2"
"207","2014_3"
"208","1223_1"
"209","1223_2"
"210","1223_3"
"211","2171_1"
"212","2171_2"
"213","2171_3"
"214","1225_1"
"215","1225_2"
"216","1225_3"
"217","1230_1"
"218","1230_2"
"219","1230_3"
"220","2262_1"
"221","2262_2"
"222","2262_3"
