"","x"
"1","1001_1"
"2","1001_2"
"3","1001_3"
"4","1002_1"
"5","1002_2"
"6","1002_3"
"7","2019_1"
"8","2019_2"
"9","2019_3"
"10","2200_1"
"11","2200_2"
"12","2200_3"
"13","1016_1"
"14","1016_2"
"15","1016_3"
"16","1031_1"
"17","1031_2"
"18","1031_3"
"19","2181_1"
"20","2181_2"
"21","2181_3"
"22","1040_1"
"23","1040_2"
"24","1040_3"
"25","2252_1"
"26","2252_2"
"27","2252_3"
"28","1047_1"
"29","1047_2"
"30","1047_3"
"31","2088_1"
"32","2088_2"
"33","2088_3"
"34","1069_1"
"35","1069_2"
"36","1069_3"
"37","2173_1"
"38","2173_2"
"39","2173_3"
"40","2246_1"
"41","2246_2"
"42","2246_3"
"43","1080_1"
"44","1080_2"
"45","1080_3"
"46","1081_1"
"47","1081_2"
"48","1081_3"
"49","2082_1"
"50","2082_2"
"51","2082_3"
"52","1085_1"
"53","1085_2"
"54","1085_3"
"55","2114_1"
"56","2114_2"
"57","2114_3"
"58","1093_1"
"59","1093_2"
"60","1093_3"
"61","2161_1"
"62","2161_2"
"63","2161_3"
"64","2182_1"
"65","2182_2"
"66","2182_3"
"67","1104_1"
"68","1104_2"
"69","1104_3"
"70","2240_1"
"71","2240_2"
"72","2240_3"
"73","1120_1"
"74","1120_2"
"75","1120_3"
"76","1154_1"
"77","1154_2"
"78","1154_3"
"79","1160_1"
"80","1160_2"
"81","1160_3"
"82","2227_1"
"83","2227_2"
"84","2227_3"
"85","2128_1"
"86","2128_2"
"87","2128_3"
"88","2190_1"
"89","2190_2"
"90","2190_3"
"91","1188_1"
"92","1188_2"
"93","1188_3"
"94","1195_1"
"95","1195_2"
"96","1195_3"
"97","1206_1"
"98","1206_2"
"99","1206_3"
"100","2261_1"
"101","2261_2"
"102","2261_3"
"103","1211_1"
"104","1211_2"
"105","1211_3"
"106","1214_1"
"107","1214_2"
"108","1214_3"
"109","1224_1"
"110","1224_2"
"111","1224_3"
"112","1226_1"
"113","1226_2"
"114","1226_3"
"115","2156_1"
"116","2156_2"
"117","2156_3"
"118","1236_1"
"119","1236_2"
"120","1236_3"
"121","1238_1"
"122","1238_2"
"123","1238_3"
"124","1243_1"
"125","1243_2"
"126","1243_3"
"127","2184_1"
"128","2184_2"
"129","2184_3"
"130","1251_1"
"131","1251_2"
"132","1251_3"
"133","1252_1"
"134","1252_2"
"135","1252_3"
"136","1257_1"
"137","1257_2"
"138","1257_3"
"139","1266_1"
"140","1266_2"
"141","1266_3"
"142","1270_1"
"143","1270_2"
"144","1270_3"
"145","2232_1"
"146","2232_2"
"147","2232_3"
"148","2213_1"
"149","2213_2"
"150","2213_3"
"151","2256_1"
"152","2256_2"
"153","2256_3"
"154","1005_1"
"155","1005_2"
"156","1005_3"
"157","1015_1"
"158","1015_2"
"159","1015_3"
"160","2264_1"
"161","2264_2"
"162","2264_3"
"163","2142_1"
"164","2142_2"
"165","2142_3"
"166","1034_1"
"167","1034_2"
"168","1034_3"
"169","2153_1"
"170","2153_2"
"171","2153_3"
"172","1042_1"
"173","1042_2"
"174","1042_3"
"175","2204_1"
"176","2204_2"
"177","2204_3"
"178","1052_1"
"179","1052_2"
"180","1052_3"
"181","2050_1"
"182","2050_2"
"183","2050_3"
"184","1070_1"
"185","1070_2"
"186","1070_3"
"187","1076_1"
"188","1076_2"
"189","1076_3"
"190","2032_1"
"191","2032_2"
"192","2032_3"
"193","2249_1"
"194","2249_2"
"195","2249_3"
"196","1084_1"
"197","1084_2"
"198","1084_3"
"199","2037_1"
"200","2037_2"
"201","2037_3"
"202","1087_1"
"203","1087_2"
"204","1087_3"
"205","2175_1"
"206","2175_2"
"207","2175_3"
"208","1101_1"
"209","1101_2"
"210","1101_3"
"211","1102_1"
"212","1102_2"
"213","1102_3"
"214","2068_1"
"215","2068_2"
"216","2068_3"
"217","1111_1"
"218","1111_2"
"219","1111_3"
"220","2124_1"
"221","2124_2"
"222","2124_3"
"223","2247_1"
"224","2247_2"
"225","2247_3"
"226","2102_1"
"227","2102_2"
"228","2102_3"
"229","1175_1"
"230","1175_2"
"231","1175_3"
"232","1184_1"
"233","1184_2"
"234","1184_3"
"235","1186_1"
"236","1186_2"
"237","1186_3"
"238","2024_1"
"239","2024_2"
"240","2024_3"
"241","2225_1"
"242","2225_2"
"243","2225_3"
"244","2188_1"
"245","2188_2"
"246","2188_3"
"247","1207_1"
"248","1207_2"
"249","1207_3"
"250","2155_1"
"251","2155_2"
"252","2155_3"
"253","2075_1"
"254","2075_2"
"255","2075_3"
"256","2171_1"
"257","2171_2"
"258","2171_3"
"259","2089_1"
"260","2089_2"
"261","2089_3"
"262","1235_1"
"263","1235_2"
"264","1235_3"
"265","2174_1"
"266","2174_2"
"267","2174_3"
"268","2196_1"
"269","2196_2"
"270","2196_3"
"271","2053_1"
"272","2053_2"
"273","2053_3"
"274","1244_1"
"275","1244_2"
"276","1244_3"
"277","2244_1"
"278","2244_2"
"279","2244_3"
"280","2010_1"
"281","2010_2"
"282","2010_3"
"283","2117_1"
"284","2117_2"
"285","2117_3"
"286","2023_1"
"287","2023_2"
"288","2023_3"
"289","2087_1"
"290","2087_2"
"291","2087_3"
"292","1271_1"
"293","1271_2"
"294","1271_3"
