"","x"
"1","1002_1"
"2","1002_2"
"3","1002_3"
"4","2047_1"
"5","2047_2"
"6","2047_3"
"7","2019_1"
"8","2019_2"
"9","2019_3"
"10","2200_1"
"11","2200_2"
"12","2200_3"
"13","2092_1"
"14","2092_2"
"15","2092_3"
"16","2113_1"
"17","2113_2"
"18","2113_3"
"19","2066_1"
"20","2066_2"
"21","2066_3"
"22","1040_1"
"23","1040_2"
"24","1040_3"
"25","1041_1"
"26","1041_2"
"27","1041_3"
"28","2172_1"
"29","2172_2"
"30","2172_3"
"31","1044_1"
"32","1044_2"
"33","1044_3"
"34","2111_1"
"35","2111_2"
"36","2111_3"
"37","2177_1"
"38","2177_2"
"39","2177_3"
"40","2088_1"
"41","2088_2"
"42","2088_3"
"43","2036_1"
"44","2036_2"
"45","2036_3"
"46","2051_1"
"47","2051_2"
"48","2051_3"
"49","2101_1"
"50","2101_2"
"51","2101_3"
"52","1072_1"
"53","1072_2"
"54","1072_3"
"55","2246_1"
"56","2246_2"
"57","2246_3"
"58","1078_1"
"59","1078_2"
"60","1078_3"
"61","2266_1"
"62","2266_2"
"63","2266_3"
"64","2130_1"
"65","2130_2"
"66","2130_3"
"67","1100_1"
"68","1100_2"
"69","1100_3"
"70","1108_1"
"71","1108_2"
"72","1108_3"
"73","1112_1"
"74","1112_2"
"75","1112_3"
"76","2194_1"
"77","2194_2"
"78","2194_3"
"79","1119_1"
"80","1119_2"
"81","1119_3"
"82","1123_1"
"83","1123_2"
"84","1123_3"
"85","2146_1"
"86","2146_2"
"87","2146_3"
"88","1145_1"
"89","1145_2"
"90","1145_3"
"91","2028_1"
"92","2028_2"
"93","2028_3"
"94","1151_1"
"95","1151_2"
"96","1151_3"
"97","2083_1"
"98","2083_2"
"99","2083_3"
"100","2192_1"
"101","2192_2"
"102","2192_3"
"103","1172_1"
"104","1172_2"
"105","1172_3"
"106","2227_1"
"107","2227_2"
"108","2227_3"
"109","1176_1"
"110","1176_2"
"111","1176_3"
"112","2081_1"
"113","2081_2"
"114","2081_3"
"115","2245_1"
"116","2245_2"
"117","2245_3"
"118","2096_1"
"119","2096_2"
"120","2096_3"
"121","2261_1"
"122","2261_2"
"123","2261_3"
"124","1211_1"
"125","1211_2"
"126","1211_3"
"127","2141_1"
"128","2141_2"
"129","2141_3"
"130","2183_1"
"131","2183_2"
"132","2183_3"
"133","1217_1"
"134","1217_2"
"135","1217_3"
"136","1221_1"
"137","1221_2"
"138","1221_3"
"139","2112_1"
"140","2112_2"
"141","2112_3"
"142","2123_1"
"143","2123_2"
"144","2123_3"
"145","1229_1"
"146","1229_2"
"147","1229_3"
"148","2272_1"
"149","2272_2"
"150","2272_3"
"151","2209_1"
"152","2209_2"
"153","2209_3"
"154","1239_1"
"155","1239_2"
"156","1239_3"
"157","1241_1"
"158","1241_2"
"159","1241_3"
"160","1253_1"
"161","1253_2"
"162","1253_3"
"163","2035_1"
"164","2035_2"
"165","2035_3"
"166","1262_1"
"167","1262_2"
"168","1262_3"
"169","2243_1"
"170","2243_2"
"171","2243_3"
"172","2199_1"
"173","2199_2"
"174","2199_3"
"175","2256_1"
"176","2256_2"
"177","2256_3"
"178","1003_1"
"179","1003_2"
"180","1003_3"
"181","1005_1"
"182","1005_2"
"183","1005_3"
"184","1015_1"
"185","1015_2"
"186","1015_3"
"187","1026_1"
"188","1026_2"
"189","1026_3"
"190","1035_1"
"191","1035_2"
"192","1035_3"
"193","1036_1"
"194","1036_2"
"195","1036_3"
"196","2153_1"
"197","2153_2"
"198","2153_3"
"199","2271_1"
"200","2271_2"
"201","2271_3"
"202","1043_1"
"203","1043_2"
"204","1043_3"
"205","2104_1"
"206","2104_2"
"207","2104_3"
"208","1050_1"
"209","1050_2"
"210","1050_3"
"211","1051_1"
"212","1051_2"
"213","1051_3"
"214","1052_1"
"215","1052_2"
"216","1052_3"
"217","1056_1"
"218","1056_2"
"219","1056_3"
"220","1062_1"
"221","1062_2"
"222","1062_3"
"223","1071_1"
"224","1071_2"
"225","1071_3"
"226","2121_1"
"227","2121_2"
"228","2121_3"
"229","1076_1"
"230","1076_2"
"231","1076_3"
"232","2071_1"
"233","2071_2"
"234","2071_3"
"235","1094_1"
"236","1094_2"
"237","1094_3"
"238","1098_1"
"239","1098_2"
"240","1098_3"
"241","2034_1"
"242","2034_2"
"243","2034_3"
"244","2224_1"
"245","2224_2"
"246","2224_3"
"247","2110_1"
"248","2110_2"
"249","2110_3"
"250","1114_1"
"251","1114_2"
"252","1114_3"
"253","2098_1"
"254","2098_2"
"255","2098_3"
"256","2219_1"
"257","2219_2"
"258","2219_3"
"259","1141_1"
"260","1141_2"
"261","1141_3"
"262","2260_1"
"263","2260_2"
"264","2260_3"
"265","1150_1"
"266","1150_2"
"267","1150_3"
"268","2013_1"
"269","2013_2"
"270","2013_3"
"271","1153_1"
"272","1153_2"
"273","1153_3"
"274","1166_1"
"275","1166_2"
"276","1166_3"
"277","2016_1"
"278","2016_2"
"279","2016_3"
"280","1175_1"
"281","1175_2"
"282","1175_3"
"283","2020_1"
"284","2020_2"
"285","2020_3"
"286","1185_1"
"287","1185_2"
"288","1185_3"
"289","1197_1"
"290","1197_2"
"291","1197_3"
"292","1198_1"
"293","1198_2"
"294","1198_3"
"295","1207_1"
"296","1207_2"
"297","1207_3"
"298","2155_1"
"299","2155_2"
"300","2155_3"
"301","1213_1"
"302","1213_2"
"303","1213_3"
"304","1215_1"
"305","1215_2"
"306","1215_3"
"307","2060_1"
"308","2060_2"
"309","2060_3"
"310","2231_1"
"311","2231_2"
"312","2231_3"
"313","1225_1"
"314","1225_2"
"315","1225_3"
"316","1228_1"
"317","1228_2"
"318","1228_3"
"319","2135_1"
"320","2135_2"
"321","2135_3"
"322","1232_1"
"323","1232_2"
"324","1232_3"
"325","1237_1"
"326","1237_2"
"327","1237_3"
"328","2242_1"
"329","2242_2"
"330","2242_3"
"331","2206_1"
"332","2206_2"
"333","2206_3"
"334","2119_1"
"335","2119_2"
"336","2119_3"
"337","1255_1"
"338","1255_2"
"339","1255_3"
"340","2212_1"
"341","2212_2"
"342","2212_3"
"343","1264_1"
"344","1264_2"
"345","1264_3"
"346","1267_1"
"347","1267_2"
"348","1267_3"
