group1,group2
2246,1001
2267,1003
2050,1005
2236,1006
2284,1008
1011,2221
2303,1015
2264,1019
1027,2320
1031,2051
1032,2286
2148,1034
1035,2179
2048,1036
1039,2015
1040,2078
2252,1041
2077,1042
2310,1044
2041,1048
2219,1049
1051,2142
2276,1053
1058,2071
1066,2285
1067,2169
1071,2055
1072,2234
1073,2115
1075,2082
1078,2023
1079,2135
2194,1080
1083,2160
1086,2113
2083,1087
1088,2258
1089,2106
1093,2132
1094,2114
1097,2170
2213,1099
1101,2312
1102,2255
2166,1103
2296,1105
2298,1108
2096,1111
2097,1112
1113,2297
1116,2191
1117,2136
1121,2304
2200,1124
2208,1128
1129,2309
2047,1136
1138,2253
2045,1139
1141,2164
2308,1142
1146,2058
2287,1151
2024,1152
2280,1155
2010,1158
2026,1159
1160,2075
1166,2272
1168,2159
1171,2060
1172,2244
2049,1173
2271,1174
2128,1175
2283,1176
2177,1181
2025,1183
2007,1185
1190,2146
1192,2029
1197,2061
1198,2158
2066,1202
2273,1203
1205,2001
2218,1206
1207,2032
2028,1213
1215,2091
1218,2291
2315,1221
2251,1226
1228,2171
2239,1229
1231,2054
1237,2124
2157,1238
2237,1242
2282,1244
1247,2211
2314,1248
1251,2249
1255,2173
2229,1257
2133,1258
2195,1260
2288,1266
2242,1267
1271,2270
2183,1273
2147,1274
1278,2046
2295,1284
2102,1287
2181,1288
2150,1289
2178,1290
2076,1291
2011,1292
1293,2311
1296,2168
1298,2279
1299,2294
1305,2301
2199,1314
2020,1316
1320,2207
