group1,group2
2015,1002
2256,1005
2164,1006
2234,1007
2232,1008
1012,2278
1014,2208
1017,2042
1019,2038
2259,1020
2123,1022
1023,2280
1025,2146
1026,2135
2241,1029
2071,1030
1031,2142
1032,2180
2174,1035
1037,2203
1038,2107
1040,2223
2028,1042
2195,1043
1044,2264
2212,1046
1047,2074
2045,1048
2011,1049
1050,2185
1054,2163
1055,2089
1058,2012
2094,1062
2246,1063
1068,2004
1069,2313
2088,1070
2057,1071
2290,1072
2078,1076
1078,2115
2047,1079
2052,1086
1087,2309
2087,1088
1091,2301
1092,2247
2050,1094
2312,1095
2310,1097
1108,2175
1110,2204
1113,2141
1133,2283
2224,1134
1137,2298
2023,1140
1146,2053
1148,2060
1153,2285
1155,2237
1158,2230
2167,1161
2220,1162
2034,1169
2171,1170
2127,1174
1175,2032
1183,2072
2277,1186
2268,1187
1188,2287
1194,2169
2025,1195
1197,2207
2275,1200
2049,1201
2307,1203
1206,2083
1211,2147
2243,1214
1216,2018
1219,2303
2092,1220
1221,2137
1222,2242
1226,2003
2086,1230
2044,1231
2173,1233
2260,1235
1239,2196
1242,2132
2091,1243
2236,1245
1248,2140
1251,2262
2043,1253
2215,1256
2274,1258
2176,1259
2282,1264
1265,2114
2216,1271
2029,1272
1273,2221
1274,2189
2009,1275
1277,2112
2168,1278
1282,2129
1283,2165
1284,2225
1285,2144
1286,2191
2048,1289
2116,1292
2058,1295
1299,2119
2100,1301
1302,2079
2046,1303
1307,2305
2158,1310
2022,1311
2008,1315
2076,1320
