group1,group2
1002,2121
2216,1004
1005,2050
2236,1006
1007,2063
1010,2227
2067,1013
1016,2131
1018,2120
2264,1019
2197,1023
1026,2175
1029,2215
2286,1032
2305,1033
2078,1040
1045,2163
1046,2016
1047,2036
2186,1050
1052,2089
2276,1053
2289,1054
2071,1058
1059,2090
2108,1061
2300,1063
2226,1064
1068,2209
2269,1069
1070,2243
1072,2234
1077,2206
2135,1079
2194,1080
1082,2123
1084,2019
1088,2258
2231,1090
2140,1091
1094,2114
1096,2198
1098,2043
1099,2213
2255,1102
1103,2166
1105,2296
2298,1108
1110,2065
1111,2096
2097,1112
2297,1113
1114,2228
2144,1115
1116,2191
1125,2225
2129,1126
1128,2208
1131,2149
1133,2254
1138,2253
1140,2152
1146,2058
2118,1149
2280,1155
2281,1162
2247,1164
1165,2122
2272,1166
2084,1167
1168,2159
2049,1173
2271,1174
1176,2283
1177,2275
1179,2008
2177,1181
1184,2103
2007,1185
2044,1188
1193,2017
2116,1194
2262,1195
1198,2158
1200,2196
2098,1204
1205,2001
2032,1207
1211,2187
2091,1215
2101,1216
2053,1219
1221,2315
1223,2307
1227,2037
1233,2193
1235,2263
2081,1236
2282,1244
2125,1245
1246,2266
2211,1247
1248,2314
1249,2238
2162,1252
2039,1254
2195,1260
1261,2201
2138,1262
2288,1266
1269,2018
2270,1271
1272,2087
2100,1276
1278,2046
1279,2002
2295,1284
2178,1290
1297,2030
1298,2279
1303,2182
2080,1304
1306,2274
1307,2222
2092,1309
2199,1314
1317,2112
2257,1319
