group1,group2
2246,1001
2267,1003
2050,1005
2284,1008
1011,2221
1014,2192
2303,1015
2086,1017
2264,1019
2022,1021
1027,2320
1031,2051
2048,1036
1039,2015
1040,2078
2252,1041
2077,1042
2310,1044
2041,1048
2219,1049
1051,2142
2276,1053
1060,2139
1066,2285
1067,2169
2243,1070
1073,2115
1075,2082
1078,2023
1079,2135
2194,1080
1083,2160
1085,2057
1086,2113
2083,1087
1089,2106
1091,2140
1092,2203
1093,2132
1094,2114
1096,2198
1097,2170
2213,1099
1101,2312
2166,1103
2296,1105
2298,1108
2065,1110
2096,1111
2097,1112
1113,2297
1116,2191
1117,2136
1121,2304
2105,1122
2200,1124
2208,1128
1130,2174
1135,2313
2047,1136
1138,2253
2308,1142
1146,2058
2287,1151
2024,1152
1153,2005
1160,2075
1166,2272
1168,2159
1171,2060
2049,1173
2271,1174
2128,1175
2283,1176
2290,1178
1179,2008
2177,1181
2025,1183
1190,2146
1192,2029
1197,2061
1198,2158
2066,1202
2098,1204
1205,2001
1207,2032
2293,1208
1217,2033
1218,2291
1219,2053
2315,1221
1227,2037
1228,2171
2239,1229
2214,1230
1231,2054
1237,2124
2157,1238
2062,1240
2237,1242
2282,1244
2266,1246
2314,1248
1251,2249
2133,1258
2190,1259
2299,1263
2288,1266
2242,1267
1270,2127
2183,1273
2147,1274
1275,2074
1278,2046
2295,1284
2181,1288
2178,1290
2076,1291
1293,2311
1294,2042
1296,2168
1298,2279
1302,2099
1303,2182
1305,2301
1307,2222
2020,1316
1320,2207
