group1,group2
2272,1001
1002,2015
1003,2222
1007,2234
1008,2232
1009,2170
1012,2278
1018,2198
1019,2038
2211,1024
1025,2146
2135,1026
1028,2017
2241,1029
1032,2180
1033,2271
1036,2227
1046,2212
2074,1047
2133,1051
1054,2163
1055,2089
1056,2184
1057,2134
1062,2094
1064,2145
2099,1065
2306,1067
2004,1068
2313,1069
1071,2057
2209,1073
2200,1074
2078,1076
1077,2263
1081,2160
2292,1085
1096,2021
1099,2104
2314,1102
1103,2085
2035,1107
2175,1108
2128,1109
2199,1112
2141,1113
1121,2069
2299,1126
1127,2019
2249,1129
1130,2226
1131,2109
1132,2238
2266,1135
2248,1143
1146,2053
1148,2060
2316,1150
2081,1151
2285,1153
1154,2206
2237,1155
1156,2105
1159,2254
2167,1161
1163,2111
1164,2192
1166,2016
2229,1167
1168,2239
2034,1169
2261,1171
2202,1172
1173,2197
2127,1174
2244,1179
2020,1182
1184,2177
1188,2287
2172,1190
1194,2169
1196,2193
2207,1197
1206,2083
1209,2297
1213,2182
1217,2136
1218,2152
1219,2303
2092,1220
2187,1224
1225,2120
1226,2003
1231,2044
2173,1233
2026,1237
1238,2276
1240,2040
1242,2132
1245,2236
2162,1246
2002,1255
1256,2215
2255,1260
2121,1261
2282,1264
1268,2194
2189,1274
1277,2112
1278,2168
2096,1280
2095,1281
1285,2144
1286,2191
2013,1287
2233,1288
1290,2257
2007,1293
2006,1297
2119,1299
2079,1302
1310,2158
2084,1314
2008,1315
1316,2319
1317,2118
1318,2097
2295,1319
