group1,group2
1003,2267
2050,1005
2063,1007
2141,1009
2107,1012
1013,2067
2303,1015
2131,1016
2120,1018
2202,1020
1030,2233
2148,1034
1035,2179
1038,2004
2015,1039
1040,2078
2151,1043
2219,1049
2186,1050
2289,1054
1058,2071
2108,1061
2209,1068
1069,2269
2055,1071
1072,2234
1074,2232
1076,2261
1077,2206
2265,1081
2123,1082
1091,2140
1092,2203
1093,2132
2114,1094
1096,2198
2170,1097
2043,1098
2317,1100
2255,1102
1103,2166
2296,1105
2278,1106
2220,1107
1112,2097
2297,1113
1114,2228
1115,2144
2191,1116
2111,1118
1119,2069
2205,1120
2304,1121
2129,1126
2208,1128
2174,1130
1131,2149
1136,2047
2045,1139
1142,2308
1149,2118
1152,2024
2184,1154
2104,1157
1159,2026
1160,2075
2122,1165
2235,1170
1171,2060
1172,2244
2049,1173
2283,1176
2290,1178
1179,2008
1180,2095
1183,2025
1184,2103
1185,2007
1186,2180
1187,2165
2116,1194
1196,2204
2088,1199
1207,2032
1212,2070
1214,2277
1215,2091
2240,1220
2315,1221
1222,2176
2241,1225
1228,2171
1230,2214
1233,2193
2081,1236
2125,1245
1247,2211
2314,1248
2238,1249
2319,1250
2039,1254
1256,2306
2190,1259
1260,2195
2299,1263
2064,1265
1269,2018
1270,2127
2147,1274
1276,2100
2027,1277
2012,1282
2073,1283
1285,2006
2102,1287
1289,2150
2178,1290
2042,1294
2168,1296
1297,2030
2080,1304
2274,1306
1307,2222
1308,2072
1311,2189
1312,2137
2230,1313
2207,1320
