group1,group2
2272,1001
1003,2222
1005,2256
1007,2234
1009,2170
1011,2250
2124,1013
2265,1015
1018,2198
1021,2031
2211,1024
1025,2146
2135,1026
1028,2017
1033,2271
1036,2227
1037,2203
2195,1043
1046,2212
2074,1047
2133,1051
1054,2163
1055,2089
1056,2184
1057,2134
1064,2145
2004,1068
2313,1069
1071,2057
2209,1073
2078,1076
1077,2263
2005,1080
2317,1082
1089,2318
1091,2301
1092,2247
1096,2021
1099,2104
1101,2296
2314,1102
1103,2085
2001,1104
2128,1109
2199,1112
2141,1113
1120,2090
1121,2069
2299,1126
1127,2019
1128,2055
2249,1129
1130,2226
1131,2109
1132,2238
2266,1135
2298,1137
2248,1143
2068,1145
1146,2053
1148,2060
2316,1150
2081,1151
2285,1153
1154,2206
1156,2105
2167,1161
1163,2111
1166,2016
1168,2239
2034,1169
2202,1172
1173,2197
2127,1174
2032,1175
2244,1179
2020,1182
1184,2177
2106,1185
2268,1187
1188,2287
1189,2201
2172,1190
1196,2193
2207,1197
2307,1203
1216,2018
1217,2136
1218,2152
1219,2303
2092,1220
1221,2137
2187,1224
1225,2120
1226,2003
1231,2044
2173,1233
1235,2260
2026,1237
1238,2276
1240,2040
2149,1241
1242,2132
1245,2236
1256,2215
1258,2274
1268,2194
2029,1272
2189,1274
1275,2009
1277,2112
1278,2168
2096,1280
2095,1281
1286,2191
2233,1288
2007,1293
2006,1297
2119,1299
1301,2100
2079,1302
2245,1305
2084,1314
2008,1315
1316,2319
1317,2118
1318,2097
2295,1319
