"","x"
"1","2067_1"
"2","2067_2"
"3","2067_3"
"4","1015_1"
"5","1015_2"
"6","1015_3"
"7","1018_1"
"8","1018_2"
"9","1018_3"
"10","1031_1"
"11","1031_2"
"12","1031_3"
"13","2004_1"
"14","2004_2"
"15","2004_3"
"16","2252_1"
"17","2252_2"
"18","2252_3"
"19","2041_1"
"20","2041_2"
"21","2041_3"
"22","1050_1"
"23","1050_2"
"24","1050_3"
"25","2089_1"
"26","2089_2"
"27","2089_3"
"28","1062_1"
"29","1062_2"
"30","1062_3"
"31","1063_1"
"32","1063_2"
"33","1063_3"
"34","2055_1"
"35","2055_2"
"36","2055_3"
"37","1093_1"
"38","1093_2"
"39","1093_3"
"40","2213_1"
"41","2213_2"
"42","2213_3"
"43","2255_1"
"44","2255_2"
"45","2255_3"
"46","2304_1"
"47","2304_2"
"48","2304_3"
"49","2047_1"
"50","2047_2"
"51","2047_3"
"52","2035_1"
"53","2035_2"
"54","2035_3"
"55","1144_1"
"56","1144_2"
"57","1144_3"
"58","2118_1"
"59","2118_2"
"60","2118_3"
"61","1157_1"
"62","1157_2"
"63","1157_3"
"64","1162_1"
"65","1162_2"
"66","1162_3"
"67","2247_1"
"68","2247_2"
"69","2247_3"
"70","2049_1"
"71","2049_2"
"72","2049_3"
"73","1179_1"
"74","1179_2"
"75","1179_3"
"76","2165_1"
"77","2165_2"
"78","2165_3"
"79","1198_1"
"80","1198_2"
"81","1198_3"
"82","1202_1"
"83","1202_2"
"84","1202_3"
"85","2187_1"
"86","2187_2"
"87","2187_3"
"88","2033_1"
"89","2033_2"
"90","2033_3"
"91","2062_1"
"92","2062_2"
"93","2062_3"
"94","2245_1"
"95","2245_2"
"96","2245_3"
"97","2125_1"
"98","2125_2"
"99","2125_3"
"100","2266_1"
"101","2266_2"
"102","2266_3"
"103","2238_1"
"104","2238_2"
"105","2238_3"
"106","1259_1"
"107","1259_2"
"108","1259_3"
"109","1274_1"
"110","1274_2"
"111","1274_3"
"112","1279_1"
"113","1279_2"
"114","1279_3"
"115","2150_1"
"116","2150_2"
"117","2150_3"
"118","1294_1"
"119","1294_2"
"120","1294_3"
"121","2279_1"
"122","2279_2"
"123","2279_3"
"124","1304_1"
"125","1304_2"
"126","1304_3"
"127","2301_1"
"128","2301_2"
"129","2301_3"
"130","2137_1"
"131","2137_2"
"132","2137_3"
"133","2112_1"
"134","2112_2"
"135","2112_3"
"136","1318_1"
"137","1318_2"
"138","1318_3"
"139","1319_1"
"140","1319_2"
"141","1319_3"
"142","1013_1"
"143","1013_2"
"144","1013_3"
"145","2303_1"
"146","2303_2"
"147","2303_3"
"148","2120_1"
"149","2120_2"
"150","2120_3"
"151","2051_1"
"152","2051_2"
"153","2051_3"
"154","1038_1"
"155","1038_2"
"156","1038_3"
"157","1041_1"
"158","1041_2"
"159","1041_3"
"160","1048_1"
"161","1048_2"
"162","1048_3"
"163","2186_1"
"164","2186_2"
"165","2186_3"
"166","1052_1"
"167","1052_2"
"168","1052_3"
"169","2188_1"
"170","2188_2"
"171","2188_3"
"172","2300_1"
"173","2300_2"
"174","2300_3"
"175","1071_1"
"176","1071_2"
"177","1071_3"
"178","2132_1"
"179","2132_2"
"180","2132_3"
"181","1099_1"
"182","1099_2"
"183","1099_3"
"184","1102_1"
"185","1102_2"
"186","1102_3"
"187","1121_1"
"188","1121_2"
"189","1121_3"
"190","1136_1"
"191","1136_2"
"192","1136_3"
"193","1137_1"
"194","1137_2"
"195","1137_3"
"196","2013_1"
"197","2013_2"
"198","2013_3"
"199","1149_1"
"200","1149_2"
"201","1149_3"
"202","2104_1"
"203","2104_2"
"204","2104_3"
"205","2281_1"
"206","2281_2"
"207","2281_3"
"208","1164_1"
"209","1164_2"
"210","1164_3"
"211","1173_1"
"212","1173_2"
"213","1173_3"
"214","2008_1"
"215","2008_2"
"216","2008_3"
"217","1187_1"
"218","1187_2"
"219","1187_3"
"220","2158_1"
"221","2158_2"
"222","2158_3"
"223","2066_1"
"224","2066_2"
"225","2066_3"
"226","1211_1"
"227","1211_2"
"228","1211_3"
"229","1217_1"
"230","1217_2"
"231","1217_3"
"232","1240_1"
"233","1240_2"
"234","1240_3"
"235","1241_1"
"236","1241_2"
"237","1241_3"
"238","1245_1"
"239","1245_2"
"240","1245_3"
"241","1246_1"
"242","1246_2"
"243","1246_3"
"244","1249_1"
"245","1249_2"
"246","1249_3"
"247","2190_1"
"248","2190_2"
"249","2190_3"
"250","2147_1"
"251","2147_2"
"252","2147_3"
"253","2002_1"
"254","2002_2"
"255","2002_3"
"256","1289_1"
"257","1289_2"
"258","1289_3"
"259","2042_1"
"260","2042_2"
"261","2042_3"
"262","1298_1"
"263","1298_2"
"264","1298_3"
"265","2080_1"
"266","2080_2"
"267","2080_3"
"268","1305_1"
"269","1305_2"
"270","1305_3"
"271","1312_1"
"272","1312_2"
"273","1312_3"
"274","1317_1"
"275","1317_2"
"276","1317_3"
"277","2134_1"
"278","2134_2"
"279","2134_3"
"280","2257_1"
"281","2257_2"
"282","2257_3"
