"","x"
"1","2236_1"
"2","2236_2"
"3","2236_3"
"4","1007_1"
"5","1007_2"
"6","1007_3"
"7","1014_1"
"8","1014_2"
"9","1014_3"
"10","1016_1"
"11","1016_2"
"12","1016_3"
"13","1025_1"
"14","1025_2"
"15","1025_3"
"16","1027_1"
"17","1027_2"
"18","1027_3"
"19","2148_1"
"20","2148_2"
"21","2148_3"
"22","2179_1"
"23","2179_2"
"24","2179_3"
"25","1045_1"
"26","1045_2"
"27","1045_3"
"28","1055_1"
"29","1055_2"
"30","1055_3"
"31","2071_1"
"32","2071_2"
"33","2071_3"
"34","2090_1"
"35","2090_2"
"36","2090_3"
"37","1074_1"
"38","1074_2"
"39","1074_3"
"40","1075_1"
"41","1075_2"
"42","1075_3"
"43","2265_1"
"44","2265_2"
"45","2265_3"
"46","2160_1"
"47","2160_2"
"48","2160_3"
"49","1084_1"
"50","1084_2"
"51","1084_3"
"52","2258_1"
"53","2258_2"
"54","2258_3"
"55","1090_1"
"56","1090_2"
"57","1090_3"
"58","2203_1"
"59","2203_2"
"60","2203_3"
"61","1109_1"
"62","1109_2"
"63","1109_3"
"64","1112_1"
"65","1112_2"
"66","1112_3"
"67","2191_1"
"68","2191_2"
"69","2191_3"
"70","2143_1"
"71","2143_2"
"72","2143_3"
"73","1133_1"
"74","1133_2"
"75","1133_3"
"76","1134_1"
"77","1134_2"
"78","1134_3"
"79","1140_1"
"80","1140_2"
"81","1140_3"
"82","1145_1"
"83","1145_2"
"84","1145_3"
"85","2005_1"
"86","2005_2"
"87","2005_3"
"88","2026_1"
"89","2026_2"
"90","2026_3"
"91","2159_1"
"92","2159_2"
"93","2159_3"
"94","2156_1"
"95","2156_2"
"96","2156_3"
"97","1183_1"
"98","1183_2"
"99","1183_3"
"100","2009_1"
"101","2009_2"
"102","2009_3"
"103","2079_1"
"104","2079_2"
"105","2079_3"
"106","1193_1"
"107","1193_2"
"108","1193_3"
"109","2116_1"
"110","2116_2"
"111","2116_3"
"112","2196_1"
"113","2196_2"
"114","2196_3"
