"","x"
"1","2141_1"
"2","2141_2"
"3","2141_3"
"4","2067_1"
"5","2067_2"
"6","2067_3"
"7","1015_1"
"8","1015_2"
"9","1015_3"
"10","1019_1"
"11","1019_2"
"12","1019_3"
"13","2022_1"
"14","2022_2"
"15","2022_3"
"16","2015_1"
"17","2015_2"
"18","2015_3"
"19","2077_1"
"20","2077_2"
"21","2077_3"
"22","1043_1"
"23","1043_2"
"24","1043_3"
"25","2276_1"
"26","2276_2"
"27","2276_3"
"28","1066_1"
"29","1066_2"
"30","1066_3"
"31","1067_1"
"32","1067_2"
"33","1067_3"
"34","1068_1"
"35","1068_2"
"36","1068_3"
"37","1075_1"
"38","1075_2"
"39","1075_3"
"40","1079_1"
"41","1079_2"
"42","1079_3"
"43","1087_1"
"44","1087_2"
"45","1087_3"
"46","2203_1"
"47","2203_2"
"48","2203_3"
"49","1093_1"
"50","1093_2"
"51","1093_3"
"52","2213_1"
"53","2213_2"
"54","2213_3"
"55","1110_1"
"56","1110_2"
"57","1110_3"
"58","1112_1"
"59","1112_2"
"60","1112_3"
"61","1128_1"
"62","1128_2"
"63","1128_3"
"64","2149_1"
"65","2149_2"
"66","2149_3"
"67","1138_1"
"68","1138_2"
"69","1138_3"
"70","1145_1"
"71","1145_2"
"72","1145_3"
"73","2287_1"
"74","2287_2"
"75","2287_3"
"76","1154_1"
"77","1154_2"
"78","1154_3"
"79","1156_1"
"80","1156_2"
"81","1156_3"
"82","2026_1"
"83","2026_2"
"84","2026_3"
"85","1172_1"
"86","1172_2"
"87","1172_3"
"88","2271_1"
"89","2271_2"
"90","2271_3"
"91","2128_1"
"92","2128_2"
"93","2128_3"
"94","1176_1"
"95","1176_2"
"96","1176_3"
"97","1178_1"
"98","1178_2"
"99","1178_3"
"100","2165_1"
"101","2165_2"
"102","2165_3"
"103","2218_1"
"104","2218_2"
"105","2218_3"
"106","1209_1"
"107","1209_2"
"108","1209_3"
"109","2187_1"
"110","2187_2"
"111","2187_3"
"112","1212_1"
"113","1212_2"
"114","1212_3"
"115","1222_1"
"116","1222_2"
"117","1222_3"
"118","2054_1"
"119","2054_2"
"120","2054_3"
"121","1232_1"
"122","1232_2"
"123","1232_3"
"124","1235_1"
"125","1235_2"
"126","1235_3"
"127","2062_1"
"128","2062_2"
"129","2062_3"
"130","1242_1"
"131","1242_2"
"132","1242_3"
"133","1243_1"
"134","1243_2"
"135","1243_3"
"136","2125_1"
"137","2125_2"
"138","2125_3"
"139","2211_1"
"140","2211_2"
"141","2211_3"
"142","2319_1"
"143","2319_2"
"144","2319_3"
"145","2249_1"
"146","2249_2"
"147","2249_3"
"148","1254_1"
"149","1254_2"
"150","1254_3"
"151","1259_1"
"152","1259_2"
"153","1259_3"
"154","1261_1"
"155","1261_2"
"156","1261_3"
"157","2109_1"
"158","2109_2"
"159","2109_3"
"160","1265_1"
"161","1265_2"
"162","1265_3"
"163","2242_1"
"164","2242_2"
"165","2242_3"
"166","1270_1"
"167","1270_2"
"168","1270_3"
"169","2087_1"
"170","2087_2"
"171","2087_3"
"172","1285_1"
"173","1285_2"
"174","1285_3"
"175","1287_1"
"176","1287_2"
"177","1287_3"
"178","2178_1"
"179","2178_2"
"180","2178_3"
"181","1291_1"
"182","1291_2"
"183","1291_3"
"184","1294_1"
"185","1294_2"
"186","1294_3"
"187","1301_1"
"188","1301_2"
"189","1301_3"
"190","2182_1"
"191","2182_2"
"192","2182_3"
"193","1304_1"
"194","1304_2"
"195","1304_3"
"196","2020_1"
"197","2020_2"
"198","2020_3"
"199","1318_1"
"200","1318_2"
"201","1318_3"
"202","1320_1"
"203","1320_2"
"204","1320_3"
"205","1009_1"
"206","1009_2"
"207","1009_3"
"208","1013_1"
"209","1013_2"
"210","1013_3"
"211","2303_1"
"212","2303_2"
"213","2303_3"
"214","2264_1"
"215","2264_2"
"216","2264_3"
"217","1021_1"
"218","1021_2"
"219","1021_3"
"220","1039_1"
"221","1039_2"
"222","1039_3"
"223","1042_1"
"224","1042_2"
"225","1042_3"
"226","2151_1"
"227","2151_2"
"228","2151_3"
"229","1053_1"
"230","1053_2"
"231","1053_3"
"232","2285_1"
"233","2285_2"
"234","2285_3"
"235","2169_1"
"236","2169_2"
"237","2169_3"
"238","2209_1"
"239","2209_2"
"240","2209_3"
"241","2082_1"
"242","2082_2"
"243","2082_3"
"244","2135_1"
"245","2135_2"
"246","2135_3"
"247","2083_1"
"248","2083_2"
"249","2083_3"
"250","1092_1"
"251","1092_2"
"252","1092_3"
"253","2132_1"
"254","2132_2"
"255","2132_3"
"256","1099_1"
"257","1099_2"
"258","1099_3"
"259","2065_1"
"260","2065_2"
"261","2065_3"
"262","2097_1"
"263","2097_2"
"264","2097_3"
"265","2208_1"
"266","2208_2"
"267","2208_3"
"268","1131_1"
"269","1131_2"
"270","1131_3"
"271","2253_1"
"272","2253_2"
"273","2253_3"
"274","2085_1"
"275","2085_2"
"276","2085_3"
"277","1151_1"
"278","1151_2"
"279","1151_3"
"280","2184_1"
"281","2184_2"
"282","2184_3"
"283","2292_1"
"284","2292_2"
"285","2292_3"
"286","1159_1"
"287","1159_2"
"288","1159_3"
"289","2244_1"
"290","2244_2"
"291","2244_3"
"292","1174_1"
"293","1174_2"
"294","1174_3"
"295","1175_1"
"296","1175_2"
"297","1175_3"
"298","2283_1"
"299","2283_2"
"300","2283_3"
"301","2290_1"
"302","2290_2"
"303","2290_3"
"304","1187_1"
"305","1187_2"
"306","1187_3"
"307","1206_1"
"308","1206_2"
"309","1206_3"
"310","2224_1"
"311","2224_2"
"312","2224_3"
"313","1211_1"
"314","1211_2"
"315","1211_3"
"316","2070_1"
"317","2070_2"
"318","2070_3"
"319","2176_1"
"320","2176_2"
"321","2176_3"
"322","1231_1"
"323","1231_2"
"324","1231_3"
"325","2318_1"
"326","2318_2"
"327","2318_3"
"328","2263_1"
"329","2263_2"
"330","2263_3"
"331","1240_1"
"332","1240_2"
"333","1240_3"
"334","2237_1"
"335","2237_2"
"336","2237_3"
"337","2056_1"
"338","2056_2"
"339","2056_3"
"340","1245_1"
"341","1245_2"
"342","1245_3"
"343","1247_1"
"344","1247_2"
"345","1247_3"
"346","1250_1"
"347","1250_2"
"348","1250_3"
"349","1251_1"
"350","1251_2"
"351","1251_3"
"352","2039_1"
"353","2039_2"
"354","2039_3"
"355","2190_1"
"356","2190_2"
"357","2190_3"
"358","2201_1"
"359","2201_2"
"360","2201_3"
"361","1264_1"
"362","1264_2"
"363","1264_3"
"364","2064_1"
"365","2064_2"
"366","2064_3"
"367","1267_1"
"368","1267_2"
"369","1267_3"
"370","2127_1"
"371","2127_2"
"372","2127_3"
"373","1272_1"
"374","1272_2"
"375","1272_3"
"376","2006_1"
"377","2006_2"
"378","2006_3"
"379","2102_1"
"380","2102_2"
"381","2102_3"
"382","1290_1"
"383","1290_2"
"384","1290_3"
"385","2076_1"
"386","2076_2"
"387","2076_3"
"388","2042_1"
"389","2042_2"
"390","2042_3"
"391","2003_1"
"392","2003_2"
"393","2003_3"
"394","1303_1"
"395","1303_2"
"396","1303_3"
"397","2080_1"
"398","2080_2"
"399","2080_3"
"400","1316_1"
"401","1316_2"
"402","1316_3"
"403","2134_1"
"404","2134_2"
"405","2134_3"
"406","2207_1"
"407","2207_2"
"408","2207_3"
