"","x"
"1","1003_1"
"2","1003_2"
"3","1003_3"
"4","2141_1"
"5","2141_2"
"6","2141_3"
"7","1016_1"
"8","1016_2"
"9","1016_3"
"10","2202_1"
"11","2202_2"
"12","2202_3"
"13","2130_1"
"14","2130_2"
"15","2130_3"
"16","1025_1"
"17","1025_2"
"18","1025_3"
"19","1027_1"
"20","1027_2"
"21","1027_3"
"22","1029_1"
"23","1029_2"
"24","1029_3"
"25","1032_1"
"26","1032_2"
"27","1032_3"
"28","2179_1"
"29","2179_2"
"30","2179_3"
"31","1046_1"
"32","1046_2"
"33","1046_3"
"34","1049_1"
"35","1049_2"
"36","1049_3"
"37","1050_1"
"38","1050_2"
"39","1050_3"
"40","1063_1"
"41","1063_2"
"42","1063_3"
"43","2226_1"
"44","2226_2"
"45","2226_3"
"46","1066_1"
"47","1066_2"
"48","1066_3"
"49","2055_1"
"50","2055_2"
"51","2055_3"
"52","1080_1"
"53","1080_2"
"54","1080_3"
"55","1093_1"
"56","1093_2"
"57","1093_3"
"58","2198_1"
"59","2198_2"
"60","2198_3"
"61","1097_1"
"62","1097_2"
"63","1097_3"
"64","2312_1"
"65","2312_2"
"66","2312_3"
"67","2255_1"
"68","2255_2"
"69","2255_3"
"70","2166_1"
"71","2166_2"
"72","2166_3"
"73","1115_1"
"74","1115_2"
"75","1115_3"
"76","2191_1"
"77","2191_2"
"78","2191_3"
"79","1117_1"
"80","1117_2"
"81","1117_3"
"82","2105_1"
"83","2105_2"
"84","2105_3"
"85","1123_1"
"86","1123_2"
"87","1123_3"
"88","2225_1"
"89","2225_2"
"90","2225_3"
"91","2309_1"
"92","2309_2"
"93","2309_3"
"94","2047_1"
"95","2047_2"
"96","2047_3"
"97","1154_1"
"98","1154_2"
"99","1154_3"
"100","1158_1"
"101","1158_2"
"102","1158_3"
"103","2247_1"
"104","2247_2"
"105","2247_3"
"106","1166_1"
"107","1166_2"
"108","1166_3"
"109","1181_1"
"110","1181_2"
"111","1181_3"
"112","2180_1"
"113","2180_2"
"114","2180_3"
"115","1196_1"
"116","1196_2"
"117","1196_3"
"118","1198_1"
"119","1198_2"
"120","1198_3"
"121","2098_1"
"122","2098_2"
"123","2098_3"
"124","1205_1"
"125","1205_2"
"126","1205_3"
"127","2218_1"
"128","2218_2"
"129","2218_3"
"130","1210_1"
"131","1210_2"
"132","1210_3"
"133","1212_1"
"134","1212_2"
"135","1212_3"
"136","1215_1"
"137","1215_2"
"138","1215_3"
"139","1222_1"
"140","1222_2"
"141","1222_3"
"142","1223_1"
"143","1223_2"
"144","1223_3"
"145","2054_1"
"146","2054_2"
"147","2054_3"
"148","2021_1"
"149","2021_2"
"150","2021_3"
"151","1239_1"
"152","1239_2"
"153","1239_3"
"154","2245_1"
"155","2245_2"
"156","2245_3"
"157","1257_1"
"158","1257_2"
"159","1257_3"
"160","1259_1"
"161","1259_2"
"162","1259_3"
"163","1270_1"
"164","1270_2"
"165","1270_3"
"166","1279_1"
"167","1279_2"
"168","1279_3"
"169","2145_1"
"170","2145_2"
"171","2145_3"
"172","2295_1"
"173","2295_2"
"174","2295_3"
"175","1287_1"
"176","1287_2"
"177","1287_3"
"178","2256_1"
"179","2256_2"
"180","2256_3"
"181","2168_1"
"182","2168_2"
"183","2168_3"
"184","1307_1"
"185","1307_2"
"186","1307_3"
"187","2189_1"
"188","2189_2"
"189","2189_3"
"190","2267_1"
"191","2267_2"
"192","2267_3"
"193","1009_1"
"194","1009_2"
"195","1009_3"
"196","2131_1"
"197","2131_2"
"198","2131_3"
"199","1020_1"
"200","1020_2"
"201","1020_3"
"202","1022_1"
"203","1022_2"
"204","1022_3"
"205","2034_1"
"206","2034_2"
"207","2034_3"
"208","2320_1"
"209","2320_2"
"210","2320_3"
"211","2215_1"
"212","2215_2"
"213","2215_3"
"214","2286_1"
"215","2286_2"
"216","2286_3"
"217","1035_1"
"218","1035_2"
"219","1035_3"
"220","2016_1"
"221","2016_2"
"222","2016_3"
"223","2219_1"
"224","2219_2"
"225","2219_3"
"226","2186_1"
"227","2186_2"
"228","2186_3"
"229","2300_1"
"230","2300_2"
"231","2300_3"
"232","1064_1"
"233","1064_2"
"234","1064_3"
"235","2285_1"
"236","2285_2"
"237","2285_3"
"238","1071_1"
"239","1071_2"
"240","1071_3"
"241","2194_1"
"242","2194_2"
"243","2194_3"
"244","2132_1"
"245","2132_2"
"246","2132_3"
"247","1096_1"
"248","1096_2"
"249","1096_3"
