"","x"
"1","1005_1"
"2","1005_2"
"3","1005_3"
"4","1007_1"
"5","1007_2"
"6","1007_3"
"7","1012_1"
"8","1012_2"
"9","1012_3"
"10","1016_1"
"11","1016_2"
"12","1016_3"
"13","2202_1"
"14","2202_2"
"15","2202_3"
"16","1027_1"
"17","1027_2"
"18","1027_3"
"19","2148_1"
"20","2148_2"
"21","2148_3"
"22","2004_1"
"23","2004_2"
"24","2004_3"
"25","2252_1"
"26","2252_2"
"27","2252_3"
"28","2310_1"
"29","2310_2"
"30","2310_3"
"31","1049_1"
"32","1049_2"
"33","1049_3"
"34","1055_1"
"35","1055_2"
"36","1055_3"
"37","1060_1"
"38","1060_2"
"39","1060_3"
"40","1062_1"
"41","1062_2"
"42","1062_3"
"43","1069_1"
"44","1069_2"
"45","1069_3"
"46","2243_1"
"47","2243_2"
"48","2243_3"
"49","1072_1"
"50","1072_2"
"51","1072_3"
"52","1074_1"
"53","1074_2"
"54","1074_3"
"55","2023_1"
"56","2023_2"
"57","2023_3"
"58","2265_1"
"59","2265_2"
"60","2265_3"
"61","1082_1"
"62","1082_2"
"63","1082_3"
"64","1097_1"
"65","1097_2"
"66","1097_3"
"67","2297_1"
"68","2297_2"
"69","2297_3"
"70","2228_1"
"71","2228_2"
"72","2228_3"
"73","1123_1"
"74","1123_2"
"75","1123_3"
"76","2143_1"
"77","2143_2"
"78","2143_3"
"79","1143_1"
"80","1143_2"
"81","1143_3"
"82","2118_1"
"83","2118_2"
"84","2118_3"
"85","1170_1"
"86","1170_2"
"87","1170_3"
"88","1171_1"
"89","1171_2"
"90","1171_3"
"91","2009_1"
"92","2009_2"
"93","2009_3"
"94","2079_1"
"95","2079_2"
"96","2079_3"
"97","1193_1"
"98","1193_2"
"99","1193_3"
"100","1196_1"
"101","1196_2"
"102","1196_3"
"103","2088_1"
"104","2088_2"
"105","2088_3"
"106","1225_1"
"107","1225_2"
"108","1225_3"
"109","1226_1"
"110","1226_2"
"111","1226_3"
"112","1229_1"
"113","1229_2"
"114","1229_3"
"115","1237_1"
"116","1237_2"
"117","1237_3"
"118","1239_1"
"119","1239_2"
"120","1239_3"
"121","2245_1"
"122","2245_2"
"123","2245_3"
"124","2266_1"
"125","2266_2"
"126","2266_3"
"127","1248_1"
"128","1248_2"
"129","1248_3"
"130","2238_1"
"131","2238_2"
"132","2238_3"
"133","2212_1"
"134","2212_2"
"135","2212_3"
"136","1257_1"
"137","1257_2"
"138","1257_3"
"139","1260_1"
"140","1260_2"
"141","1260_3"
"142","2100_1"
"143","2100_2"
"144","2100_3"
"145","1278_1"
"146","1278_2"
"147","1278_3"
"148","2145_1"
"149","2145_2"
"150","2145_3"
"151","2012_1"
"152","2012_2"
"153","2012_3"
"154","2256_1"
"155","2256_2"
"156","2256_3"
"157","2168_1"
"158","2168_2"
"159","2168_3"
"160","2301_1"
"161","2301_2"
"162","2301_3"
"163","2274_1"
"164","2274_2"
"165","2274_3"
"166","2092_1"
"167","2092_2"
"168","2092_3"
"169","1313_1"
"170","1313_2"
"171","1313_3"
"172","1314_1"
"173","1314_2"
"174","1314_3"
"175","2050_1"
"176","2050_2"
"177","2050_3"
"178","2063_1"
"179","2063_2"
"180","2063_3"
"181","2107_1"
"182","2107_2"
"183","2107_3"
"184","2131_1"
"185","2131_2"
"186","2131_3"
"187","1020_1"
"188","1020_2"
"189","1020_3"
"190","2320_1"
"191","2320_2"
"192","2320_3"
"193","1034_1"
"194","1034_2"
"195","1034_3"
"196","1038_1"
"197","1038_2"
"198","1038_3"
"199","1041_1"
"200","1041_2"
"201","1041_3"
"202","1044_1"
"203","1044_2"
"204","1044_3"
"205","2219_1"
"206","2219_2"
"207","2219_3"
"208","2068_1"
"209","2068_2"
"210","2068_3"
"211","2139_1"
"212","2139_2"
"213","2139_3"
"214","2188_1"
"215","2188_2"
"216","2188_3"
"217","2269_1"
"218","2269_2"
"219","2269_3"
"220","1070_1"
"221","1070_2"
"222","1070_3"
"223","2234_1"
"224","2234_2"
"225","2234_3"
"226","2232_1"
"227","2232_2"
"228","2232_3"
"229","1078_1"
"230","1078_2"
"231","1078_3"
"232","1081_1"
"233","1081_2"
"234","1081_3"
"235","2123_1"
"236","2123_2"
"237","2123_3"
"238","2170_1"
"239","2170_2"
"240","2170_3"
"241","1113_1"
"242","1113_2"
"243","1113_3"
"244","1114_1"
"245","1114_2"
"246","1114_3"
"247","2260_1"
"248","2260_2"
"249","2260_3"
"250","1127_1"
"251","1127_2"
"252","1127_3"
"253","2172_1"
"254","2172_2"
"255","2172_3"
"256","1149_1"
"257","1149_2"
"258","1149_3"
"259","2235_1"
"260","2235_2"
"261","2235_3"
"262","2060_1"
"263","2060_2"
"264","2060_3"
"265","1189_1"
"266","1189_2"
"267","1189_3"
"268","1191_1"
"269","1191_2"
"270","1191_3"
"271","2017_1"
"272","2017_2"
"273","2017_3"
"274","2204_1"
"275","2204_2"
"276","2204_3"
"277","1199_1"
"278","1199_2"
"279","1199_3"
"280","2241_1"
"281","2241_2"
"282","2241_3"
"283","2251_1"
"284","2251_2"
"285","2251_3"
"286","2239_1"
"287","2239_2"
"288","2239_3"
"289","2124_1"
"290","2124_2"
"291","2124_3"
"292","2117_1"
"293","2117_2"
"294","2117_3"
"295","1241_1"
"296","1241_2"
"297","1241_3"
"298","1246_1"
"299","1246_2"
"300","1246_3"
"301","2314_1"
"302","2314_2"
"303","2314_3"
"304","1249_1"
"305","1249_2"
"306","1249_3"
"307","1253_1"
"308","1253_2"
"309","1253_3"
"310","2229_1"
"311","2229_2"
"312","2229_3"
"313","2195_1"
"314","2195_2"
"315","2195_3"
"316","1276_1"
"317","1276_2"
"318","1276_3"
"319","2046_1"
"320","2046_2"
"321","2046_3"
"322","1281_1"
"323","1281_2"
"324","1281_3"
"325","1282_1"
"326","1282_2"
"327","1282_3"
"328","1295_1"
"329","1295_2"
"330","1295_3"
"331","1296_1"
"332","1296_2"
"333","1296_3"
"334","1305_1"
"335","1305_2"
"336","1305_3"
"337","1306_1"
"338","1306_2"
"339","1306_3"
"340","1309_1"
"341","1309_2"
"342","1309_3"
"343","2230_1"
"344","2230_2"
"345","2230_3"
"346","2199_1"
"347","2199_2"
"348","2199_3"
