"","x"
"1","1001_1"
"2","1001_2"
"3","1001_3"
"4","2216_1"
"5","2216_2"
"6","2216_3"
"7","1018_1"
"8","1018_2"
"9","1018_3"
"10","2022_1"
"11","2022_2"
"12","2022_3"
"13","1031_1"
"14","1031_2"
"15","1031_3"
"16","2305_1"
"17","2305_2"
"18","2305_3"
"19","2004_1"
"20","2004_2"
"21","2004_3"
"22","2015_1"
"23","2015_2"
"24","2015_3"
"25","2077_1"
"26","2077_2"
"27","2077_3"
"28","2089_1"
"29","2089_2"
"30","2089_3"
"31","2071_1"
"32","2071_2"
"33","2071_3"
"34","1065_1"
"35","1065_2"
"36","1065_3"
"37","1068_1"
"38","1068_2"
"39","1068_3"
"40","1090_1"
"41","1090_2"
"42","1090_3"
"43","2228_1"
"44","2228_2"
"45","2228_3"
"46","2304_1"
"47","2304_2"
"48","2304_3"
"49","2174_1"
"50","2174_2"
"51","2174_3"
"52","1134_1"
"53","1134_2"
"54","1134_3"
"55","1138_1"
"56","1138_2"
"57","1138_3"
"58","2164_1"
"59","2164_2"
"60","2164_3"
"61","1142_1"
"62","1142_2"
"63","1142_3"
"64","2058_1"
"65","2058_2"
"66","2058_3"
"67","1147_1"
"68","1147_2"
"69","1147_3"
"70","2118_1"
"71","2118_2"
"72","2118_3"
"73","2159_1"
"74","2159_2"
"75","2159_3"
"76","2271_1"
"77","2271_2"
"78","2271_3"
"79","2079_1"
"80","2079_2"
"81","2079_3"
"82","1202_1"
"83","1202_2"
"84","1202_3"
"85","1214_1"
"86","1214_2"
"87","1214_3"
"88","2033_1"
"89","2033_2"
"90","2033_3"
"91","2315_1"
"92","2315_2"
"93","2315_3"
"94","1224_1"
"95","1224_2"
"96","1224_3"
"97","1226_1"
"98","1226_2"
"99","1226_3"
"100","1235_1"
"101","1235_2"
"102","1235_3"
"103","1243_1"
"104","1243_2"
"105","1243_3"
"106","2266_1"
"107","2266_2"
"108","2266_3"
"109","1248_1"
"110","1248_2"
"111","1248_3"
"112","2238_1"
"113","2238_2"
"114","2238_3"
"115","2319_1"
"116","2319_2"
"117","2319_3"
"118","2212_1"
"119","2212_2"
"120","2212_3"
"121","2306_1"
"122","2306_2"
"123","2306_3"
"124","2299_1"
"125","2299_2"
"126","2299_3"
"127","2109_1"
"128","2109_2"
"129","2109_3"
"130","2153_1"
"131","2153_2"
