"","x"
"1","2284_1"
"2","2284_2"
"3","2284_3"
"4","2197_1"
"5","2197_2"
"6","2197_3"
"7","2248_1"
"8","2248_2"
"9","2248_3"
"10","1031_1"
"11","1031_2"
"12","1031_3"
"13","2305_1"
"14","2305_2"
"15","2305_3"
"16","2015_1"
"17","2015_2"
"18","2015_3"
"19","2252_1"
"20","2252_2"
"21","2252_3"
"22","1043_1"
"23","1043_2"
"24","1043_3"
"25","2310_1"
"26","2310_2"
"27","2310_3"
"28","1045_1"
"29","1045_2"
"30","1045_3"
"31","1047_1"
"32","1047_2"
"33","1047_3"
"34","1051_1"
"35","1051_2"
"36","1051_3"
"37","2071_1"
"38","2071_2"
"39","2071_3"
"40","1062_1"
"41","1062_2"
"42","1062_3"
"43","1067_1"
"44","1067_2"
"45","1067_3"
"46","1069_1"
"47","1069_2"
"48","1069_3"
"49","2243_1"
"50","2243_2"
"51","2243_3"
"52","2115_1"
"53","2115_2"
"54","2115_3"
"55","1074_1"
"56","1074_2"
"57","1074_3"
"58","1085_1"
"59","1085_2"
"60","1085_3"
"61","1086_1"
"62","1086_2"
"63","1086_3"
"64","1093_1"
"65","1093_2"
"66","1093_3"
"67","2043_1"
"68","2043_2"
"69","2043_3"
"70","2255_1"
"71","2255_2"
"72","2255_3"
"73","2166_1"
"74","2166_2"
"75","2166_3"
"76","2278_1"
"77","2278_2"
"78","2278_3"
"79","1108_1"
"80","1108_2"
"81","1108_3"
"82","2228_1"
"83","2228_2"
"84","2228_3"
"85","1133_1"
"86","1133_2"
"87","1133_3"
"88","2313_1"
"89","2313_2"
"90","2313_3"
"91","1138_1"
"92","1138_2"
"93","1138_3"
"94","1139_1"
"95","1139_2"
"96","1139_3"
"97","1140_1"
"98","1140_2"
"99","1140_3"
"100","2164_1"
"101","2164_2"
"102","2164_3"
"103","2058_1"
"104","2058_2"
"105","2058_3"
"106","1148_1"
"107","1148_2"
"108","1148_3"
"109","1154_1"
"110","1154_2"
"111","1154_3"
"112","1158_1"
"113","1158_2"
"114","1158_3"
"115","2128_1"
"116","2128_2"
"117","2128_3"
"118","1176_1"
"119","1176_2"
"120","1176_3"
"121","2275_1"
"122","2275_2"
"123","2275_3"
"124","2079_1"
"125","2079_2"
"126","2079_3"
"127","1202_1"
"128","1202_2"
"129","1202_3"
"130","2293_1"
"131","2293_2"
"132","2293_3"
"133","2028_1"
"134","2028_2"
"135","2028_3"
"136","1215_1"
"137","1215_2"
"138","1215_3"
"139","2053_1"
"140","2053_2"
"141","2053_3"
"142","2315_1"
"143","2315_2"
"144","2315_3"
"145","1222_1"
"146","1222_2"
"147","1222_3"
"148","1232_1"
"149","1232_2"
"150","1232_3"
"151","1242_1"
"152","1242_2"
"153","1242_3"
"154","2282_1"
"155","2282_2"
"156","2282_3"
"157","2249_1"
"158","2249_2"
"159","2249_3"
"160","2109_1"
"161","2109_2"
"162","2109_3"
"163","2288_1"
"164","2288_2"
"165","2288_3"
"166","2018_1"
"167","2018_2"
"168","2018_3"
"169","1271_1"
"170","1271_2"
"171","1271_3"
"172","2087_1"
"173","2087_2"
"174","2087_3"
"175","1277_1"
"176","1277_2"
"177","1277_3"
"178","1279_1"
"179","1279_2"
"180","1279_3"
"181","1285_1"
"182","1285_2"
"183","1285_3"
"184","2178_1"
"185","2178_2"
"186","2178_3"
"187","2311_1"
"188","2311_2"
"189","2311_3"
"190","1297_1"
"191","1297_2"
"192","1297_3"
"193","1299_1"
"194","1299_2"
"195","1299_3"
"196","2274_1"
"197","2274_2"
"198","2274_3"
"199","1310_1"
"200","1310_2"
"201","1310_3"
"202","1008_1"
"203","1008_2"
"204","1008_3"
"205","1023_1"
"206","1023_2"
"207","1023_3"
"208","1028_1"
"209","1028_2"
"210","1028_3"
"211","2051_1"
"212","2051_2"
"213","2051_3"
"214","1033_1"
"215","1033_2"
"216","1033_3"
"217","1039_1"
"218","1039_2"
"219","1039_3"
"220","1041_1"
"221","1041_2"
"222","1041_3"
"223","2151_1"
"224","2151_2"
"225","2151_3"
"226","1044_1"
"227","1044_2"
"228","1044_3"
"229","2163_1"
"230","2163_2"
"231","2163_3"
"232","2036_1"
"233","2036_2"
"234","2036_3"
"235","2142_1"
"236","2142_2"
"237","2142_3"
"238","1058_1"
"239","1058_2"
"240","1058_3"
"241","2188_1"
"242","2188_2"
"243","2188_3"
"244","2169_1"
"245","2169_2"
"246","2169_3"
"247","2269_1"
"248","2269_2"
"249","2269_3"
"250","1070_1"
"251","1070_2"
"252","1070_3"
"253","1073_1"
"254","1073_2"
"255","1073_3"
"256","2232_1"
"257","2232_2"
"258","2232_3"
"259","2057_1"
"260","2057_2"
"261","2057_3"
"262","2113_1"
"263","2113_2"
"264","2113_3"
"265","2132_1"
"266","2132_2"
"267","2132_3"
"268","1098_1"
"269","1098_2"
"270","1098_3"
"271","1102_1"
"272","1102_2"
"273","1102_3"
"274","1103_1"
"275","1103_2"
"276","1103_3"
"277","1106_1"
"278","1106_2"
"279","1106_3"
"280","2298_1"
"281","2298_2"
"282","2298_3"
"283","1114_1"
"284","1114_2"
"285","1114_3"
"286","2254_1"
"287","2254_2"
"288","2254_3"
"289","1135_1"
"290","1135_2"
"291","1135_3"
"292","2253_1"
"293","2253_2"
"294","2253_3"
"295","2045_1"
"296","2045_2"
"297","2045_3"
"298","2152_1"
"299","2152_2"
"300","2152_3"
"301","1141_1"
"302","1141_2"
"303","1141_3"
"304","1146_1"
"305","1146_2"
"306","1146_3"
"307","2268_1"
"308","2268_2"
"309","2268_3"
"310","2184_1"
"311","2184_2"
"312","2184_3"
"313","2010_1"
"314","2010_2"
"315","2010_3"
"316","1175_1"
"317","1175_2"
"318","1175_3"
"319","2283_1"
"320","2283_2"
"321","2283_3"
"322","1177_1"
"323","1177_2"
"324","1177_3"
"325","1191_1"
"326","1191_2"
"327","1191_3"
"328","2066_1"
"329","2066_2"
"330","2066_3"
"331","1208_1"
"332","1208_2"
"333","1208_3"
"334","1213_1"
"335","1213_2"
"336","1213_3"
"337","2091_1"
"338","2091_2"
"339","2091_3"
"340","1219_1"
"341","1219_2"
"342","1219_3"
"343","1221_1"
"344","1221_2"
"345","1221_3"
"346","2176_1"
"347","2176_2"
"348","2176_3"
"349","2318_1"
"350","2318_2"
"351","2318_3"
"352","2237_1"
"353","2237_2"
"354","2237_3"
"355","1244_1"
"356","1244_2"
"357","1244_3"
"358","1251_1"
"359","1251_2"
"360","1251_3"
"361","1264_1"
"362","1264_2"
"363","1264_3"
"364","1266_1"
"365","1266_2"
"366","1266_3"
"367","1269_1"
"368","1269_2"
"369","1269_3"
"370","2270_1"
"371","2270_2"
"372","2270_3"
"373","1272_1"
"374","1272_2"
"375","1272_3"
"376","2027_1"
"377","2027_2"
"378","2027_3"
"379","2002_1"
"380","2002_2"
"381","2002_3"
"382","2006_1"
"383","2006_2"
"384","2006_3"
"385","1290_1"
"386","1290_2"
"387","1290_3"
"388","1293_1"
"389","1293_2"
"390","1293_3"
"391","2030_1"
"392","2030_2"
"393","2030_3"
"394","2294_1"
"395","2294_2"
"396","2294_3"
"397","1306_1"
"398","1306_2"
"399","1306_3"
"400","2110_1"
"401","2110_2"
"402","2110_3"
