"","x"
"1","1001_1"
"2","1001_2"
"3","1001_3"
"4","1012_1"
"5","1012_2"
"6","1012_3"
"7","1015_1"
"8","1015_2"
"9","1015_3"
"10","1016_1"
"11","1016_2"
"12","1016_3"
"13","2202_1"
"14","2202_2"
"15","2202_3"
"16","2130_1"
"17","2130_2"
"18","2130_3"
"19","1027_1"
"20","1027_2"
"21","1027_3"
"22","1032_1"
"23","1032_2"
"24","1032_3"
"25","2179_1"
"26","2179_2"
"27","2179_3"
"28","1046_1"
"29","1046_2"
"30","1046_3"
"31","1054_1"
"32","1054_2"
"33","1054_3"
"34","2302_1"
"35","2302_2"
"36","2302_3"
"37","2071_1"
"38","2071_2"
"39","2071_3"
"40","1062_1"
"41","1062_2"
"42","1062_3"
"43","2226_1"
"44","2226_2"
"45","2226_3"
"46","1067_1"
"47","1067_2"
"48","1067_3"
"49","2115_1"
"50","2115_2"
"51","2115_3"
"52","1077_1"
"53","1077_2"
"54","1077_3"
"55","1087_1"
"56","1087_2"
"57","1087_3"
"58","2258_1"
"59","2258_2"
"60","2258_3"
"61","2106_1"
"62","2106_2"
"63","2106_3"
"64","1094_1"
"65","1094_2"
"66","1094_3"
"67","2278_1"
"68","2278_2"
"69","2278_3"
"70","1112_1"
"71","1112_2"
"72","1112_3"
"73","2225_1"
"74","2225_2"
"75","2225_3"
"76","2313_1"
"77","2313_2"
"78","2313_3"
"79","2047_1"
"80","2047_2"
"81","2047_3"
"82","1140_1"
"83","1140_2"
"84","1140_3"
"85","1144_1"
"86","1144_2"
"87","1144_3"
"88","1158_1"
"89","1158_2"
"90","1158_3"
"91","2052_1"
"92","2052_2"
"93","2052_3"
"94","2059_1"
"95","2059_2"
"96","2059_3"
"97","1172_1"
"98","1172_2"
"99","1172_3"
"100","2128_1"
"101","2128_2"
"102","2128_3"
"103","1178_1"
"104","1178_2"
"105","1178_3"
"106","1183_1"
"107","1183_2"
"108","1183_3"
"109","2196_1"
"110","2196_2"
"111","2196_3"
"112","2028_1"
"113","2028_2"
"114","2028_3"
"115","2053_1"
"116","2053_2"
"117","2053_3"
"118","1220_1"
"119","1220_2"
"120","1220_3"
"121","1222_1"
"122","1222_2"
"123","1222_3"
"124","1226_1"
"125","1226_2"
"126","1226_3"
"127","1227_1"
"128","1227_2"
"129","1227_3"
"130","1229_1"
"131","1229_2"
