"","x"
"1","2236_1"
"2","2236_2"
"3","2236_3"
"4","2284_1"
"5","2284_2"
"6","2284_3"
"7","2202_1"
"8","2202_2"
"9","2202_3"
"10","1027_1"
"11","1027_2"
"12","1027_3"
"13","1031_1"
"14","1031_2"
"15","1031_3"
"16","1046_1"
"17","1046_2"
"18","1046_3"
"19","1050_1"
"20","1050_2"
"21","1050_3"
"22","2089_1"
"23","2089_2"
"24","2089_3"
"25","1054_1"
"26","1054_2"
"27","1054_3"
"28","1055_1"
"29","1055_2"
"30","1055_3"
"31","1060_1"
"32","1060_2"
"33","1060_3"
"34","2055_1"
"35","2055_2"
"36","2055_3"
"37","2258_1"
"38","2258_2"
"39","2258_3"
"40","2317_1"
"41","2317_2"
"42","2317_3"
"43","2296_1"
"44","2296_2"
"45","2296_3"
"46","2191_1"
"47","2191_2"
"48","2191_3"
"49","2105_1"
"50","2105_2"
"51","2105_3"
"52","1128_1"
"53","1128_2"
"54","1128_3"
"55","1134_1"
"56","1134_2"
"57","1134_3"
"58","2026_1"
"59","2026_2"
"60","2026_3"
"61","2052_1"
"62","2052_2"
"63","2052_3"
"64","1181_1"
"65","1181_2"
"66","1181_3"
"67","1182_1"
"68","1182_2"
"69","1182_3"
"70","2103_1"
"71","2103_2"
"72","2103_3"
"73","2180_1"
"74","2180_2"
"75","2180_3"
"76","2009_1"
"77","2009_2"
"78","2009_3"
"79","1202_1"
"80","1202_2"
"81","1202_3"
"82","2032_1"
"83","2032_2"
"84","2032_3"
"85","2054_1"
"86","2054_2"
"87","2054_3"
"88","1235_1"
"89","1235_2"
"90","1235_3"
"91","1243_1"
"92","1243_2"
"93","1243_3"
"94","2282_1"
"95","2282_2"
"96","2282_3"
"97","2249_1"
"98","2249_2"
"99","2249_3"
"100","2212_1"
"101","2212_2"
"102","2212_3"
"103","2133_1"
"104","2133_2"
"105","2133_3"
"106","2288_1"
"107","2288_2"
"108","2288_3"
"109","2183_1"
"110","2183_2"
"111","2183_3"
"112","2295_1"
"113","2295_2"
"114","2295_3"
"115","1291_1"
"116","1291_2"
"117","1291_3"
"118","2011_1"
"119","2011_2"
"120","2011_3"
"121","1006_1"
"122","1006_2"
"123","1006_3"
"124","1008_1"
"125","1008_2"
"126","1008_3"
"127","1020_1"
"128","1020_2"
"129","1020_3"
"130","2320_1"
"131","2320_2"
"132","2320_3"
"133","2051_1"
"134","2051_2"
"135","2051_3"
"136","2016_1"
"137","2016_2"
"138","2016_3"
"139","2186_1"
"140","2186_2"
"141","2186_3"
"142","1052_1"
"143","1052_2"
"144","1052_3"
"145","2289_1"
"146","2289_2"
"147","2289_3"
"148","2068_1"
"149","2068_2"
"150","2068_3"
"151","2139_1"
"152","2139_2"
"153","2139_3"
"154","1071_1"
"155","1071_2"
"156","1071_3"
"157","1088_1"
"158","1088_2"
"159","1088_3"
"160","1100_1"
"161","1100_2"
"162","1100_3"
"163","1105_1"
"164","1105_2"
"165","1105_3"
"166","1116_1"
"167","1116_2"
"168","1116_3"
"169","1122_1"
"170","1122_2"
"171","1122_3"
"172","2208_1"
"173","2208_2"
"174","2208_3"
"175","2038_1"
"176","2038_2"
"177","2038_3"
"178","1159_1"
"179","1159_2"
"180","1159_3"
"181","1161_1"
"182","1161_2"
"183","1161_3"
"184","2177_1"
"185","2177_2"
"186","2177_3"
"187","2223_1"
"188","2223_2"
"189","2223_3"
"190","1184_1"
"191","1184_2"
"192","1184_3"
"193","1186_1"
"194","1186_2"
"195","1186_3"
"196","1189_1"
"197","1189_2"
"198","1189_3"
"199","2066_1"
"200","2066_2"
"201","2066_3"
"202","1207_1"
"203","1207_2"
"204","1207_3"
"205","1231_1"
"206","1231_2"
"207","1231_3"
"208","2263_1"
"209","2263_2"
"210","2263_3"
"211","2056_1"
"212","2056_2"
"213","2056_3"
"214","1244_1"
"215","1244_2"
"216","1244_3"
"217","1251_1"
"218","1251_2"
"219","1251_3"
"220","1253_1"
"221","1253_2"
"222","1253_3"
"223","1258_1"
"224","1258_2"
"225","1258_3"
"226","1266_1"
"227","1266_2"
"228","1266_3"
"229","1273_1"
"230","1273_2"
"231","1273_3"
"232","1284_1"
"233","1284_2"
"234","1284_3"
"235","2076_1"
"236","2076_2"
"237","2076_3"
"238","1292_1"
"239","1292_2"
"240","1292_3"
