"","x"
"1","1003_1"
"2","1003_2"
"3","1003_3"
"4","2216_1"
"5","2216_2"
"6","2216_3"
"7","1007_1"
"8","1007_2"
"9","1007_3"
"10","1018_1"
"11","1018_2"
"12","1018_3"
"13","1019_1"
"14","1019_2"
"15","1019_3"
"16","2022_1"
"17","2022_2"
"18","2022_3"
"19","1024_1"
"20","1024_2"
"21","1024_3"
"22","1025_1"
"23","1025_2"
"24","1025_3"
"25","1026_1"
"26","1026_2"
"27","1026_3"
"28","1029_1"
"29","1029_2"
"30","1029_3"
"31","1032_1"
"32","1032_2"
"33","1032_3"
"34","2004_1"
"35","2004_2"
"36","2004_3"
"37","2015_1"
"38","2015_2"
"39","2015_3"
"40","2252_1"
"41","2252_2"
"42","2252_3"
"43","2310_1"
"44","2310_2"
"45","2310_3"
"46","2276_1"
"47","2276_2"
"48","2276_3"
"49","1057_1"
"50","1057_2"
"51","1057_3"
"52","2071_1"
"53","2071_2"
"54","2071_3"
"55","2265_1"
"56","2265_2"
"57","2265_3"
"58","1085_1"
"59","1085_2"
"60","1085_3"
"61","2203_1"
"62","2203_2"
"63","2203_3"
"64","2259_1"
"65","2259_2"
"66","2259_3"
"67","2213_1"
"68","2213_2"
"69","2213_3"
"70","2312_1"
"71","2312_2"
"72","2312_3"
"73","2278_1"
"74","2278_2"
"75","2278_3"
"76","1111_1"
"77","1111_2"
"78","1111_3"
"79","2111_1"
"80","2111_2"
"81","2111_3"
"82","2129_1"
"83","2129_2"
"84","2129_3"
"85","2309_1"
"86","2309_2"
"87","2309_3"
"88","2174_1"
"89","2174_2"
"90","2174_3"
"91","2047_1"
"92","2047_2"
"93","2047_3"
"94","1143_1"
"95","1143_2"
"96","1143_3"
"97","1144_1"
"98","1144_2"
"99","1144_3"
"100","1150_1"
"101","1150_2"
"102","1150_3"
"103","2280_1"
"104","2280_2"
"105","2280_3"
"106","2059_1"
"107","2059_2"
"108","2059_3"
"109","2122_1"
"110","2122_2"
"111","2122_3"
"112","2156_1"
"113","2156_2"
"114","2156_3"
"115","1170_1"
"116","1170_2"
"117","1170_3"
"118","1172_1"
"119","1172_2"
"120","1172_3"
"121","2049_1"
"122","2049_2"
"123","2049_3"
"124","2275_1"
"125","2275_2"
"126","2275_3"
"127","1190_1"
"128","1190_2"
"129","1190_3"
"130","2187_1"
"131","2187_2"
"132","2187_3"
"133","2028_1"
"134","2028_2"
"135","2028_3"
"136","1214_1"
"137","1214_2"
"138","1214_3"
"139","1225_1"
"140","1225_2"
"141","1225_3"
"142","2021_1"
"143","2021_2"
"144","2021_3"
"145","2319_1"
"146","2319_2"
"147","2319_3"
"148","2153_1"
"149","2153_2"
"150","2153_3"
"151","1274_1"
"152","1274_2"
"153","1274_3"
"154","1275_1"
"155","1275_2"
"156","1275_3"
"157","1287_1"
"158","1287_2"
"159","1287_3"
"160","2150_1"
"161","2150_2"
"162","2150_3"
"163","2072_1"
"164","2072_2"
"165","2072_3"
"166","1310_1"
"167","1310_2"
"168","1310_3"
"169","2189_1"
"170","2189_2"
"171","2189_3"
"172","1313_1"
"173","1313_2"
"174","1313_3"
"175","2267_1"
"176","2267_2"
"177","2267_3"
"178","1004_1"
"179","1004_2"
"180","1004_3"
"181","2063_1"
"182","2063_2"
"183","2063_3"
"184","2120_1"
"185","2120_2"
"186","2120_3"
"187","2264_1"
"188","2264_2"
"189","2264_3"
"190","1021_1"
"191","1021_2"
"192","1021_3"
"193","2155_1"
"194","2155_2"
"195","2155_3"
"196","2034_1"
"197","2034_2"
"198","2034_3"
"199","2175_1"
"200","2175_2"
"201","2175_3"
"202","2215_1"
"203","2215_2"
"204","2215_3"
"205","2286_1"
"206","2286_2"
"207","2286_3"
"208","1038_1"
"209","1038_2"
"210","1038_3"
"211","1039_1"
"212","1039_2"
"213","1039_3"
"214","1041_1"
"215","1041_2"
"216","1041_3"
"217","1044_1"
"218","1044_2"
"219","1044_3"
"220","1053_1"
"221","1053_2"
"222","1053_3"
"223","2217_1"
"224","2217_2"
"225","2217_3"
"226","1058_1"
"227","1058_2"
"228","1058_3"
"229","1081_1"
"230","1081_2"
"231","1081_3"
"232","2057_1"
"233","2057_2"
"234","2057_3"
"235","1092_1"
"236","1092_2"
"237","1092_3"
"238","1095_1"
"239","1095_2"
"240","1095_3"
"241","1099_1"
"242","1099_2"
"243","1099_3"
"244","1101_1"
"245","1101_2"
"246","1101_3"
"247","1106_1"
"248","1106_2"
"249","1106_3"
