"","x"
"1","1002_1"
"2","1002_2"
"3","1002_3"
"4","1005_1"
"5","1005_2"
"6","1005_3"
"7","2236_1"
"8","2236_2"
"9","2236_3"
"10","2284_1"
"11","2284_2"
"12","2284_3"
"13","2221_1"
"14","2221_2"
"15","2221_3"
"16","2252_1"
"17","2252_2"
"18","2252_3"
"19","1051_1"
"20","1051_2"
"21","1051_3"
"22","1057_1"
"23","1057_2"
"24","1057_3"
"25","1069_1"
"26","1069_2"
"27","1069_3"
"28","1077_1"
"29","1077_2"
"30","1077_3"
"31","1082_1"
"32","1082_2"
"33","1082_3"
"34","1084_1"
"35","1084_2"
"36","1084_3"
"37","2043_1"
"38","2043_2"
"39","2043_3"
"40","1109_1"
"41","1109_2"
"42","1109_3"
"43","2035_1"
"44","2035_2"
"45","2035_3"
"46","1148_1"
"47","1148_2"
"48","1148_3"
"49","2287_1"
"50","2287_2"
"51","2287_3"
"52","2052_1"
"53","2052_2"
"54","2052_3"
"55","1178_1"
"56","1178_2"
"57","1178_3"
"58","1179_1"
"59","1179_2"
"60","1179_3"
"61","1183_1"
"62","1183_2"
"63","1183_3"
"64","2116_1"
"65","2116_2"
"66","2116_3"
"67","1201_1"
"68","1201_2"
"69","1201_3"
"70","2053_1"
"71","2053_2"
"72","2053_3"
"73","1225_1"
"74","1225_2"
"75","1225_3"
"76","1229_1"
"77","1229_2"
"78","1229_3"
"79","2214_1"
"80","2214_2"
"81","2214_3"
"82","2125_1"
"83","2125_2"
"84","2125_3"
"85","2211_1"
"86","2211_2"
"87","2211_3"
"88","1260_1"
"89","1260_2"
"90","1260_3"
"91","1265_1"
"92","1265_2"
"93","1265_3"
"94","2288_1"
"95","2288_2"
"96","2288_3"
"97","1271_1"
"98","1271_2"
"99","1271_3"
"100","1283_1"
"101","1283_2"
"102","1283_3"
"103","1294_1"
"104","1294_2"
"105","1294_3"
"106","2182_1"
"107","2182_2"
"108","2182_3"
"109","2301_1"
"110","2301_2"
"111","2301_3"
"112","1314_1"
"113","1314_2"
"114","1314_3"
"115","2121_1"
"116","2121_2"
"117","2121_3"
"118","2050_1"
"119","2050_2"
"120","2050_3"
"121","1006_1"
"122","1006_2"
"123","1006_3"
"124","1008_1"
"125","1008_2"
"126","1008_3"
"127","1011_1"
"128","1011_2"
"129","1011_3"
"130","1041_1"
"131","1041_2"
"132","1041_3"
"133","2142_1"
"134","2142_2"
"135","2142_3"
"136","2217_1"
"137","2217_2"
"138","2217_3"
"139","2269_1"
"140","2269_2"
"141","2269_3"
"142","2206_1"
"143","2206_2"
"144","2206_3"
"145","2123_1"
"146","2123_2"
"147","2123_3"
"148","2019_1"
"149","2019_2"
"150","2019_3"
"151","1098_1"
"152","1098_2"
"153","1098_3"
"154","2185_1"
"155","2185_2"
"156","2185_3"
"157","1137_1"
"158","1137_2"
"159","1137_3"
"160","2268_1"
"161","2268_2"
"162","2268_3"
"163","1151_1"
"164","1151_2"
"165","1151_3"
"166","1161_1"
"167","1161_2"
"168","1161_3"
"169","2290_1"
"170","2290_2"
"171","2290_3"
"172","2008_1"
"173","2008_2"
"174","2008_3"
"175","2025_1"
"176","2025_2"
"177","2025_3"
"178","1194_1"
"179","1194_2"
"180","1194_3"
"181","2093_1"
"182","2093_2"
"183","2093_3"
"184","1219_1"
"185","1219_2"
"186","1219_3"
"187","2241_1"
"188","2241_2"
"189","2241_3"
"190","2239_1"
"191","2239_2"
"192","2239_3"
"193","1230_1"
"194","1230_2"
"195","1230_3"
"196","1245_1"
"197","1245_2"
"198","1245_3"
"199","1247_1"
"200","1247_2"
"201","1247_3"
"202","2195_1"
"203","2195_2"
"204","2195_3"
"205","2064_1"
"206","2064_2"
"207","2064_3"
"208","1266_1"
"209","1266_2"
"210","1266_3"
"211","2270_1"
"212","2270_2"
"213","2270_3"
"214","2073_1"
"215","2073_2"
"216","2073_3"
"217","2042_1"
"218","2042_2"
"219","2042_3"
"220","1303_1"
"221","1303_2"
"222","1303_3"
"223","1305_1"
"224","1305_2"
"225","1305_3"
"226","2199_1"
"227","2199_2"
"228","2199_3"
