"","x"
"1","2141_1"
"2","2141_2"
"3","2141_3"
"4","2221_1"
"5","2221_2"
"6","2221_3"
"7","1016_1"
"8","1016_2"
"9","1016_3"
"10","2130_1"
"11","2130_2"
"12","2130_3"
"13","1030_1"
"14","1030_2"
"15","1030_3"
"16","1036_1"
"17","1036_2"
"18","1036_3"
"19","2077_1"
"20","2077_2"
"21","2077_3"
"22","2302_1"
"23","2302_2"
"24","2302_3"
"25","2090_1"
"26","2090_2"
"27","2090_3"
"28","1065_1"
"29","1065_2"
"30","1065_3"
"31","1068_1"
"32","1068_2"
"33","1068_3"
"34","1069_1"
"35","1069_2"
"36","1069_3"
"37","1072_1"
"38","1072_2"
"39","1072_3"
"40","1074_1"
"41","1074_2"
"42","1074_3"
"43","1077_1"
"44","1077_2"
"45","1077_3"
"46","2023_1"
"47","2023_2"
"48","2023_3"
"49","1080_1"
"50","1080_2"
"51","1080_3"
"52","1082_1"
"53","1082_2"
"54","1082_3"
"55","1084_1"
"56","1084_2"
"57","1084_3"
"58","1093_1"
"59","1093_2"
"60","1093_3"
"61","2198_1"
"62","2198_2"
"63","2198_3"
"64","2043_1"
"65","2043_2"
"66","2043_3"
"67","2255_1"
"68","2255_2"
"69","2255_3"
"70","1107_1"
"71","1107_2"
"72","1107_3"
"73","1108_1"
"74","1108_2"
"75","1108_3"
"76","2304_1"
"77","2304_2"
"78","2304_3"
"79","1124_1"
"80","1124_2"
"81","1124_3"
"82","1140_1"
"83","1140_2"
"84","1140_3"
"85","1142_1"
"86","1142_2"
"87","1142_3"
"88","1145_1"
"89","1145_2"
"90","1145_3"
"91","2058_1"
"92","2058_2"
"93","2058_3"
"94","2118_1"
"95","2118_2"
"96","2118_3"
"97","2287_1"
"98","2287_2"
"99","2287_3"
"100","2247_1"
"101","2247_2"
"102","2247_3"
"103","2007_1"
"104","2007_2"
"105","2007_3"
"106","1196_1"
"107","1196_2"
"108","1196_3"
"109","2061_1"
"110","2061_2"
"111","2061_3"
"112","1198_1"
"113","1198_2"
"114","1198_3"
"115","2098_1"
"116","2098_2"
"117","2098_3"
"118","2293_1"
"119","2293_2"
"120","2293_3"
"121","1209_1"
"122","1209_2"
"123","1209_3"
"124","1210_1"
"125","1210_2"
"126","1210_3"
"127","1212_1"
"128","1212_2"
"129","1212_3"
"130","2315_1"
"131","2315_2"
"132","2315_3"
"133","1224_1"
"134","1224_2"
"135","1224_3"
"136","2214_1"
"137","2214_2"
"138","2214_3"
"139","1236_1"
"140","1236_2"
"141","1236_3"
"142","1259_1"
"143","1259_2"
"144","1259_3"
"145","1261_1"
"146","1261_2"
"147","1261_3"
"148","2299_1"
"149","2299_2"
"150","2299_3"
"151","1280_1"
"152","1280_2"
"153","1280_3"
"154","2012_1"
"155","2012_2"
"156","2012_3"
"157","2031_1"
"158","2031_2"
"159","2031_3"
"160","2178_1"
"161","2178_2"
"162","2178_3"
"163","2168_1"
"164","2168_2"
"165","2168_3"
"166","1302_1"
"167","1302_2"
"168","1302_3"
"169","1307_1"
"170","1307_2"
"171","1307_3"
"172","1320_1"
"173","1320_2"
"174","1320_3"
"175","1009_1"
"176","1009_2"
"177","1009_3"
"178","1011_1"
"179","1011_2"
"180","1011_3"
"181","2131_1"
"182","2131_2"
"183","2131_3"
"184","1022_1"
"185","1022_2"
"186","1022_3"
"187","2233_1"
"188","2233_2"
"189","2233_3"
"190","2048_1"
"191","2048_2"
"192","2048_3"
"193","1042_1"
"194","1042_2"
"195","1042_3"
"196","1056_1"
"197","1056_2"
"198","1056_3"
"199","1059_1"
"200","1059_2"
"201","1059_3"
"202","2316_1"
"203","2316_2"
"204","2316_3"
"205","2209_1"
"206","2209_2"
"207","2209_3"
"208","2269_1"
"209","2269_2"
"210","2269_3"
"211","2234_1"
"212","2234_2"
"213","2234_3"
"214","2232_1"
"215","2232_2"
"216","2232_3"
"217","2206_1"
"218","2206_2"
"219","2206_3"
"220","1078_1"
"221","1078_2"
"222","1078_3"
"223","2194_1"
"224","2194_2"
"225","2194_3"
"226","2123_1"
"227","2123_2"
"228","2123_3"
"229","2019_1"
"230","2019_2"
"231","2019_3"
"232","2132_1"
"233","2132_2"
"234","2132_3"
"235","1096_1"
"236","1096_2"
"237","1096_3"
"238","1098_1"
"239","1098_2"
"240","1098_3"
"241","1102_1"
"242","1102_2"
"243","1102_3"
"244","2220_1"
"245","2220_2"
"246","2220_3"
"247","2298_1"
"248","2298_2"
"249","2298_3"
"250","1121_1"
"251","1121_2"
"252","1121_3"
"253","2200_1"
"254","2200_2"
"255","2200_3"
"256","2152_1"
"257","2152_2"
"258","2152_3"
"259","2308_1"
"260","2308_2"
"261","2308_3"
"262","2085_1"
"263","2085_2"
"264","2085_3"
"265","1146_1"
"266","1146_2"
"267","1146_3"
"268","1149_1"
"269","1149_2"
"270","1149_3"
"271","1151_1"
"272","1151_2"
"273","1151_3"
"274","1164_1"
"275","1164_2"
"276","1164_3"
"277","1185_1"
"278","1185_2"
"279","1185_3"
"280","2204_1"
"281","2204_2"
"282","2204_3"
"283","1197_1"
"284","1197_2"
"285","1197_3"
"286","2158_1"
"287","2158_2"
"288","2158_3"
"289","1204_1"
"290","1204_2"
"291","1204_3"
"292","1208_1"
"293","1208_2"
"294","1208_3"
"295","2224_1"
"296","2224_2"
"297","2224_3"
"298","2250_1"
"299","2250_2"
"300","2250_3"
"301","2070_1"
"302","2070_2"
"303","2070_3"
"304","1221_1"
"305","1221_2"
"306","1221_3"
"307","2210_1"
"308","2210_2"
"309","2210_3"
"310","1230_1"
"311","1230_2"
"312","1230_3"
"313","2081_1"
"314","2081_2"
"315","2081_3"
"316","2190_1"
"317","2190_2"
"318","2190_3"
"319","2201_1"
"320","2201_2"
"321","2201_3"
"322","1263_1"
"323","1263_2"
"324","1263_3"
"325","2014_1"
"326","2014_2"
"327","2014_3"
"328","1282_1"
"329","1282_2"
"330","1282_3"
"331","1286_1"
"332","1286_2"
"333","1286_3"
"334","1290_1"
"335","1290_2"
"336","1290_3"
"337","1296_1"
"338","1296_2"
"339","1296_3"
"340","2099_1"
"341","2099_2"
"342","2099_3"
"343","2222_1"
"344","2222_2"
"345","2222_3"
"346","2207_1"
"347","2207_2"
"348","2207_3"
