"","x"
"1","2272_1"
"2","2272_2"
"3","2272_3"
"4","1003_1"
"5","1003_2"
"6","1003_3"
"7","1025_1"
"8","1025_2"
"9","1025_3"
"10","2174_1"
"11","2174_2"
"12","2174_3"
"13","1057_1"
"14","1057_2"
"15","1057_3"
"16","2186_1"
"17","2186_2"
"18","2186_3"
"19","1071_1"
"20","1071_2"
"21","1071_3"
"22","2005_1"
"23","2005_2"
"24","2005_3"
"25","1097_1"
"26","1097_2"
"27","1097_3"
"28","1103_1"
"29","1103_2"
"30","1103_3"
"31","2035_1"
"32","2035_2"
"33","2035_3"
"34","2188_1"
"35","2188_2"
"36","2188_3"
"37","1120_1"
"38","1120_2"
"39","1120_3"
"40","1121_1"
"41","1121_2"
"42","1121_3"
"43","1128_1"
"44","1128_2"
"45","1128_3"
"46","2224_1"
"47","2224_2"
"48","2224_3"
"49","2051_1"
"50","2051_2"
"51","2051_3"
"52","2237_1"
"53","2237_2"
"54","2237_3"
"55","2273_1"
"56","2273_2"
"57","2273_3"
"58","1180_1"
"59","1180_2"
"60","1180_3"
"61","1184_1"
"62","1184_2"
"63","1184_3"
"64","2106_1"
"65","2106_2"
"66","2106_3"
"67","1186_1"
"68","1186_2"
"69","1186_3"
"70","2207_1"
"71","2207_2"
"72","2207_3"
"73","2130_1"
"74","2130_2"
"75","2130_3"
"76","1213_1"
"77","1213_2"
"78","1213_3"
"79","1218_1"
"80","1218_2"
"81","1218_3"
"82","2092_1"
"83","2092_2"
"84","2092_3"
"85","1225_1"
"86","1225_2"
"87","1225_3"
"88","2059_1"
"89","2059_2"
"90","2059_3"
"91","2173_1"
"92","2173_2"
"93","2173_3"
"94","1235_1"
"95","1235_2"
"96","1235_3"
"97","2196_1"
"98","2196_2"
"99","2196_3"
"100","2149_1"
"101","2149_2"
"102","2149_3"
"103","2073_1"
"104","2073_2"
"105","2073_3"
"106","1256_1"
"107","1256_2"
"108","1256_3"
"109","2037_1"
"110","2037_2"
"111","2037_3"
"112","1275_1"
"113","1275_2"
"114","1275_3"
"115","1277_1"
"116","1277_2"
"117","1277_3"
"118","2165_1"
"119","2165_2"
"120","2165_3"
"121","2006_1"
"122","2006_2"
"123","2006_3"
"124","2082_1"
"125","2082_2"
"126","2082_3"
"127","1301_1"
"128","1301_2"
"129","1301_3"
"130","1310_1"
"131","1310_2"
"132","1310_3"
"133","1311_1"
"134","1311_2"
"135","1311_3"
"136","2008_1"
"137","2008_2"
"138","2008_3"
"139","1316_1"
"140","1316_2"
"141","1316_3"
"142","1001_1"
"143","1001_2"
"144","1001_3"
"145","2222_1"
"146","2222_2"
"147","2222_3"
"148","2146_1"
"149","2146_2"
"150","2146_3"
"151","1035_1"
"152","1035_2"
"153","1035_3"
"154","2134_1"
"155","2134_2"
"156","2134_3"
"157","1059_1"
"158","1059_2"
"159","1059_3"
"160","2057_1"
"161","2057_2"
"162","2057_3"
"163","1080_1"
"164","1080_2"
"165","1080_3"
"166","2310_1"
"167","2310_2"
"168","2310_3"
"169","2085_1"
"170","2085_2"
"171","2085_3"
"172","1107_1"
"173","1107_2"
"174","1107_3"
"175","1116_1"
"176","1116_2"
"177","1116_3"
"178","2090_1"
"179","2090_2"
"180","2090_3"
"181","2069_1"
"182","2069_2"
"183","2069_3"
"184","2055_1"
"185","2055_2"
"186","2055_3"
"187","1134_1"
"188","1134_2"
"189","1134_3"
"190","1139_1"
"191","1139_2"
"192","1139_3"
"193","1155_1"
"194","1155_2"
"195","1155_3"
"196","1176_1"
"197","1176_2"
"198","1176_3"
"199","2302_1"
"200","2302_2"
"201","2302_3"
"202","2177_1"
"203","2177_2"
"204","2177_3"
"205","1185_1"
"206","1185_2"
"207","1185_3"
"208","2277_1"
"209","2277_2"
"210","2277_3"
"211","1197_1"
"212","1197_2"
"213","1197_3"
"214","1212_1"
"215","1212_2"
"216","1212_3"
"217","2182_1"
"218","2182_2"
"219","2182_3"
"220","2152_1"
"221","2152_2"
"222","2152_3"
"223","1220_1"
"224","1220_2"
"225","1220_3"
"226","2120_1"
"227","2120_2"
"228","2120_3"
"229","1229_1"
"230","1229_2"
"231","1229_3"
"232","1233_1"
"233","1233_2"
"234","1233_3"
"235","2260_1"
"236","2260_2"
"237","2260_3"
"238","1239_1"
"239","1239_2"
"240","1239_3"
"241","1241_1"
"242","1241_2"
"243","1241_3"
"244","1252_1"
"245","1252_2"
"246","1252_3"
"247","2215_1"
"248","2215_2"
"249","2215_3"
"250","1257_1"
"251","1257_2"
"252","1257_3"
"253","2009_1"
"254","2009_2"
"255","2009_3"
"256","2112_1"
"257","2112_2"
"258","2112_3"
"259","1283_1"
"260","1283_2"
"261","1283_3"
"262","1297_1"
"263","1297_2"
"264","1297_3"
"265","1300_1"
"266","1300_2"
"267","1300_3"
"268","2100_1"
"269","2100_2"
"270","2100_3"
"271","2158_1"
"272","2158_2"
"273","2158_3"
"274","2022_1"
"275","2022_2"
"276","2022_3"
"277","1315_1"
"278","1315_2"
"279","1315_3"
"280","2319_1"
"281","2319_2"
"282","2319_3"
