"","x"
"1","1002_1"
"2","1002_2"
"3","1002_3"
"4","1003_1"
"5","1003_2"
"6","1003_3"
"7","1005_1"
"8","1005_2"
"9","1005_3"
"10","2124_1"
"11","2124_2"
"12","2124_3"
"13","2208_1"
"14","2208_2"
"15","2208_3"
"16","1016_1"
"17","1016_2"
"18","1016_3"
"19","2123_1"
"20","2123_2"
"21","2123_3"
"22","1025_1"
"23","1025_2"
"24","1025_3"
"25","2135_1"
"26","2135_2"
"27","2135_3"
"28","2241_1"
"29","2241_2"
"30","2241_3"
"31","1030_1"
"32","1030_2"
"33","1030_3"
"34","1031_1"
"35","1031_2"
"36","1031_3"
"37","2028_1"
"38","2028_2"
"39","2028_3"
"40","2195_1"
"41","2195_2"
"42","2195_3"
"43","2133_1"
"44","2133_2"
"45","2133_3"
"46","1054_1"
"47","1054_2"
"48","1054_3"
"49","1055_1"
"50","1055_2"
"51","1055_3"
"52","1056_1"
"53","1056_2"
"54","1056_3"
"55","1058_1"
"56","1058_2"
"57","1058_3"
"58","2143_1"
"59","2143_2"
"60","2143_3"
"61","2313_1"
"62","2313_2"
"63","2313_3"
"64","1070_1"
"65","1070_2"
"66","1070_3"
"67","1079_1"
"68","1079_2"
"69","1079_3"
"70","1083_1"
"71","1083_2"
"72","1083_3"
"73","1095_1"
"74","1095_2"
"75","1095_3"
"76","1096_1"
"77","1096_2"
"78","1096_3"
"79","1097_1"
"80","1097_2"
"81","1097_3"
"82","1103_1"
"83","1103_2"
"84","1103_3"
"85","1117_1"
"86","1117_2"
"87","1117_3"
"88","1132_1"
"89","1132_2"
"90","1132_3"
"91","2155_1"
"92","2155_2"
"93","2155_3"
"94","1158_1"
"95","1158_2"
"96","1158_3"
"97","2267_1"
"98","2267_2"
"99","2267_3"
"100","1166_1"
"101","1166_2"
"102","1166_3"
"103","1168_1"
"104","1168_2"
"105","1168_3"
"106","2202_1"
"107","2202_2"
"108","2202_3"
"109","1178_1"
"110","1178_2"
"111","1178_3"
"112","2020_1"
"113","2020_2"
"114","2020_3"
"115","1186_1"
"116","1186_2"
"117","1186_3"
"118","2252_1"
"119","2252_2"
"120","2252_3"
"121","2025_1"
"122","2025_2"
"123","2025_3"
"124","2130_1"
"125","2130_2"
"126","2130_3"
"127","2183_1"
"128","2183_2"
"129","2183_3"
"130","1225_1"
"131","1225_2"
"132","1225_3"
"133","2075_1"
"134","2075_2"
"135","2075_3"
"136","2210_1"
"137","2210_2"
"138","2210_3"
"139","2196_1"
"140","2196_2"
"141","2196_3"
"142","2014_1"
"143","2014_2"
"144","2014_3"
"145","1253_1"
"146","1253_2"
"147","1253_3"
"148","2282_1"
"149","2282_2"
"150","2282_3"
"151","2013_1"
"152","2013_2"
"153","2013_3"
"154","2082_1"
"155","2082_2"
"156","2082_3"
"157","1306_1"
"158","1306_2"
"159","1306_3"
"160","2015_1"
"161","2015_2"
"162","2015_3"
"163","2222_1"
"164","2222_2"
"165","2222_3"
"166","2256_1"
"167","2256_2"
"168","2256_3"
"169","1013_1"
"170","1013_2"
"171","1013_3"
"172","1014_1"
"173","1014_2"
"174","1014_3"
"175","2218_1"
"176","2218_2"
"177","2218_3"
"178","1022_1"
"179","1022_2"
"180","1022_3"
"181","2146_1"
"182","2146_2"
"183","2146_3"
"184","1026_1"
"185","1026_2"
"186","1026_3"
"187","1029_1"
"188","1029_2"
"189","1029_3"
"190","2071_1"
"191","2071_2"
"192","2071_3"
"193","2142_1"
"194","2142_2"
"195","2142_3"
"196","1042_1"
"197","1042_2"
"198","1042_3"
"199","1043_1"
"200","1043_2"
"201","1043_3"
"202","1051_1"
"203","1051_2"
"204","1051_3"
"205","2163_1"
"206","2163_2"
"207","2163_3"
"208","2089_1"
"209","2089_2"
"210","2089_3"
"211","2184_1"
"212","2184_2"
"213","2184_3"
"214","2012_1"
"215","2012_2"
"216","2012_3"
"217","1060_1"
"218","1060_2"
"219","1060_3"
"220","1069_1"
"221","1069_2"
"222","1069_3"
"223","2088_1"
"224","2088_2"
"225","2088_3"
"226","2047_1"
"227","2047_2"
"228","2047_3"
"229","2062_1"
"230","2062_2"
"231","2062_3"
"232","2312_1"
"233","2312_2"
"234","2312_3"
"235","2021_1"
"236","2021_2"
"237","2021_3"
"238","2310_1"
"239","2310_2"
"240","2310_3"
"241","2085_1"
"242","2085_2"
"243","2085_3"
"244","2228_1"
"245","2228_2"
"246","2228_3"
"247","2238_1"
"248","2238_2"
"249","2238_3"
"250","1149_1"
"251","1149_2"
"252","1149_3"
"253","2230_1"
"254","2230_2"
"255","2230_3"
"256","1160_1"
"257","1160_2"
"258","1160_3"
"259","2016_1"
"260","2016_2"
"261","2016_3"
"262","2239_1"
"263","2239_2"
"264","2239_3"
"265","1172_1"
"266","1172_2"
"267","1172_3"
"268","2157_1"
"269","2157_2"
"270","2157_3"
"271","1182_1"
"272","1182_2"
"273","1182_3"
"274","2277_1"
"275","2277_2"
"276","2277_3"
"277","1192_1"
"278","1192_2"
"279","1192_3"
"280","1195_1"
"281","1195_2"
"282","1195_3"
"283","1212_1"
"284","1212_2"
"285","1212_3"
"286","1223_1"
"287","1223_2"
"288","1223_3"
"289","2120_1"
"290","2120_2"
"291","2120_3"
"292","1232_1"
"293","1232_2"
"294","1232_3"
"295","1236_1"
"296","1236_2"
"297","1236_3"
"298","1239_1"
"299","1239_2"
"300","1239_3"
"301","1247_1"
"302","1247_2"
"303","1247_3"
"304","2043_1"
"305","2043_2"
"306","2043_3"
"307","1264_1"
"308","1264_2"
"309","1264_3"
"310","1287_1"
"311","1287_2"
"312","1287_3"
"313","1300_1"
"314","1300_2"
"315","1300_3"
"316","2056_1"
"317","2056_2"
"318","2056_3"
