"","x"
"1","2272_1"
"2","2272_2"
"3","2272_3"
"4","1005_1"
"5","1005_2"
"6","1005_3"
"7","1011_1"
"8","1011_2"
"9","1011_3"
"10","1016_1"
"11","1016_2"
"12","1016_3"
"13","1021_1"
"14","1021_2"
"15","1021_3"
"16","2135_1"
"17","2135_2"
"18","2135_3"
"19","1045_1"
"20","1045_2"
"21","1045_3"
"22","2138_1"
"23","2138_2"
"24","2138_3"
"25","2246_1"
"26","2246_2"
"27","2246_3"
"28","2099_1"
"29","2099_2"
"30","2099_3"
"31","2313_1"
"32","2313_2"
"33","2313_3"
"34","1081_1"
"35","1081_2"
"36","1081_3"
"37","1089_1"
"38","1089_2"
"39","1089_3"
"40","2067_1"
"41","2067_2"
"42","2067_3"
"43","2050_1"
"44","2050_2"
"45","2050_3"
"46","1097_1"
"47","1097_2"
"48","1097_3"
"49","1101_1"
"50","1101_2"
"51","1101_3"
"52","2128_1"
"53","2128_2"
"54","2128_3"
"55","2199_1"
"56","2199_2"
"57","2199_3"
"58","1118_1"
"59","1118_2"
"60","1118_3"
"61","1124_1"
"62","1124_2"
"63","1124_3"
"64","2299_1"
"65","2299_2"
"66","2299_3"
"67","1130_1"
"68","1130_2"
"69","1130_3"
"70","2081_1"
"71","2081_2"
"72","2081_3"
"73","2237_1"
"74","2237_2"
"75","2237_3"
"76","1163_1"
"77","1163_2"
"78","1163_3"
"79","2261_1"
"80","2261_2"
"81","2261_3"
"82","1178_1"
"83","1178_2"
"84","1178_3"
"85","2244_1"
"86","2244_2"
"87","2244_3"
"88","1180_1"
"89","1180_2"
"90","1180_3"
"91","1188_1"
"92","1188_2"
"93","1188_3"
"94","2286_1"
"95","2286_2"
"96","2286_3"
"97","2207_1"
"98","2207_2"
"99","2207_3"
"100","2275_1"
"101","2275_2"
"102","2275_3"
"103","1202_1"
"104","1202_2"
"105","1202_3"
"106","1205_1"
"107","1205_2"
"108","1205_3"
"109","1206_1"
"110","1206_2"
"111","1206_3"
"112","1214_1"
"113","1214_2"
"114","1214_3"
"115","1217_1"
"116","1217_2"
"117","1217_3"
"118","2183_1"
"119","2183_2"
"120","2183_3"
"121","1225_1"
"122","1225_2"
"123","1225_3"
"124","1231_1"
"125","1231_2"
"126","1231_3"
"127","2173_1"
"128","2173_2"
"129","2173_3"
"130","2026_1"
"131","2026_2"
"132","2026_3"
"133","1238_1"
"134","1238_2"
"135","1238_3"
"136","1240_1"
"137","1240_2"
"138","1240_3"
"139","1244_1"
"140","1244_2"
"141","1244_3"
"142","1253_1"
"143","1253_2"
"144","1253_3"
"145","2002_1"
"146","2002_2"
"147","2002_3"
"148","2037_1"
"149","2037_2"
"150","2037_3"
"151","1269_1"
"152","1269_2"
"153","1269_3"
"154","1276_1"
"155","1276_2"
"156","1276_3"
"157","2235_1"
"158","2235_2"
"159","2235_3"
"160","1285_1"
"161","1285_2"
"162","1285_3"
"163","1290_1"
"164","1290_2"
"165","1290_3"
"166","1292_1"
"167","1292_2"
"168","1292_3"
"169","1310_1"
"170","1310_2"
"171","1310_3"
"172","1316_1"
"173","1316_2"
"174","1316_3"
"175","1317_1"
"176","1317_2"
"177","1317_3"
"178","1001_1"
"179","1001_2"
"180","1001_3"
"181","2256_1"
"182","2256_2"
"183","2256_3"
"184","2250_1"
"185","2250_2"
"186","2250_3"
"187","2218_1"
"188","2218_2"
"189","2218_3"
"190","2031_1"
"191","2031_2"
"192","2031_3"
"193","1026_1"
"194","1026_2"
"195","1026_3"
"196","2113_1"
"197","2113_2"
"198","2113_3"
"199","1053_1"
"200","1053_2"
"201","1053_3"
"202","1063_1"
"203","1063_2"
"204","1063_3"
"205","1065_1"
"206","1065_2"
"207","1065_3"
"208","1069_1"
"209","1069_2"
"210","1069_3"
"211","2160_1"
"212","2160_2"
"213","2160_3"
"214","2318_1"
"215","2318_2"
"216","2318_3"
"217","1090_1"
"218","1090_2"
"219","1090_3"
"220","1094_1"
"221","1094_2"
"222","1094_3"
"223","2310_1"
"224","2310_2"
"225","2310_3"
"226","2296_1"
"227","2296_2"
"228","2296_3"
"229","1109_1"
"230","1109_2"
"231","1109_3"
"232","1112_1"
"233","1112_2"
"234","1112_3"
"235","2010_1"
"236","2010_2"
"237","2010_3"
"238","2294_1"
"239","2294_2"
"240","2294_3"
"241","1126_1"
"242","1126_2"
"243","1126_3"
"244","2226_1"
"245","2226_2"
"246","2226_3"
"247","1151_1"
"248","1151_2"
"249","1151_3"
"250","1155_1"
"251","1155_2"
"252","1155_3"
"253","2111_1"
"254","2111_2"
"255","2111_3"
"256","1171_1"
"257","1171_2"
"258","1171_3"
"259","2157_1"
"260","2157_2"
"261","2157_3"
"262","1179_1"
"263","1179_2"
"264","1179_3"
"265","2302_1"
"266","2302_2"
"267","2302_3"
"268","2287_1"
"269","2287_2"
"270","2287_3"
"271","1193_1"
"272","1193_2"
"273","1193_3"
"274","1197_1"
"275","1197_2"
"276","1197_3"
"277","1200_1"
"278","1200_2"
"279","1200_3"
"280","2159_1"
"281","2159_2"
"282","2159_3"
"283","2070_1"
"284","2070_2"
"285","2070_3"
"286","2083_1"
"287","2083_2"
"288","2083_3"
"289","2243_1"
"290","2243_2"
"291","2243_3"
"292","2136_1"
"293","2136_2"
"294","2136_3"
"295","1223_1"
"296","1223_2"
"297","1223_3"
"298","2120_1"
"299","2120_2"
"300","2120_3"
"301","2044_1"
"302","2044_2"
"303","2044_3"
"304","1233_1"
"305","1233_2"
"306","1233_3"
"307","1237_1"
"308","1237_2"
"309","1237_3"
