"","x"
"1","1003_1"
"2","1003_2"
"3","1003_3"
"4","1008_1"
"5","1008_2"
"6","1008_3"
"7","2264_1"
"8","2264_2"
"9","2264_3"
"10","1057_1"
"11","1057_2"
"12","1057_3"
"13","2290_1"
"14","2290_2"
"15","2290_3"
"16","2200_1"
"17","2200_2"
"18","2200_3"
"19","1078_1"
"20","1078_2"
"21","1078_3"
"22","1089_1"
"23","1089_2"
"24","1089_3"
"25","1093_1"
"26","1093_2"
"27","1093_3"
"28","1103_1"
"29","1103_2"
"30","1103_3"
"31","1111_1"
"32","1111_2"
"33","1111_3"
"34","1118_1"
"35","1118_2"
"36","1118_3"
"37","2161_1"
"38","2161_2"
"39","2161_3"
"40","1124_1"
"41","1124_2"
"42","1124_3"
"43","1132_1"
"44","1132_2"
"45","1132_3"
"46","1136_1"
"47","1136_2"
"48","1136_3"
"49","2023_1"
"50","2023_2"
"51","2023_3"
"52","2244_1"
"53","2244_2"
"54","2244_3"
"55","1196_1"
"56","1196_2"
"57","1196_3"
"58","1206_1"
"59","1206_2"
"60","1206_3"
"61","1213_1"
"62","1213_2"
"63","1213_3"
"64","1214_1"
"65","1214_2"
"66","1214_3"
"67","1215_1"
"68","1215_2"
"69","1215_3"
"70","1216_1"
"71","1216_2"
"72","1216_3"
"73","1217_1"
"74","1217_2"
"75","1217_3"
"76","1240_1"
"77","1240_2"
"78","1240_3"
"79","1242_1"
"80","1242_2"
"81","1242_3"
"82","2073_1"
"83","2073_2"
"84","2073_3"
"85","2114_1"
"86","2114_2"
"87","2114_3"
"88","1269_1"
"89","1269_2"
"90","1269_3"
"91","2233_1"
"92","2233_2"
"93","2233_3"
"94","1292_1"
"95","1292_2"
"96","1292_3"
"97","2007_1"
"98","2007_2"
"99","2007_3"
"100","1294_1"
"101","1294_2"
"102","1294_3"
"103","2064_1"
"104","2064_2"
"105","2064_3"
"106","2119_1"
"107","2119_2"
"108","2119_3"
"109","2245_1"
"110","2245_2"
"111","2245_3"
"112","2061_1"
"113","2061_2"
"114","2061_3"
"115","2222_1"
"116","2222_2"
"117","2222_3"
"118","2232_1"
"119","2232_2"
"120","2232_3"
"121","1044_1"
"122","1044_2"
"123","1044_3"
"124","2134_1"
"125","2134_2"
"126","2134_3"
"127","1072_1"
"128","1072_2"
"129","1072_3"
"130","1074_1"
"131","1074_2"
"132","1074_3"
"133","2115_1"
"134","2115_2"
"135","2115_3"
"136","2318_1"
"137","2318_2"
"138","2318_3"
"139","2154_1"
"140","2154_2"
"141","2154_3"
"142","2085_1"
"143","2085_2"
"144","2085_3"
"145","2253_1"
"146","2253_2"
"147","2253_3"
"148","2010_1"
"149","2010_2"
"150","2010_3"
"151","1119_1"
"152","1119_2"
"153","1119_3"
"154","2294_1"
"155","2294_2"
"156","2294_3"
"157","2238_1"
"158","2238_2"
"159","2238_3"
"160","2166_1"
"161","2166_2"
"162","2166_3"
"163","1140_1"
"164","1140_2"
"165","1140_3"
"166","1179_1"
"167","1179_2"
"168","1179_3"
"169","2193_1"
"170","2193_2"
"171","2193_3"
"172","2083_1"
"173","2083_2"
"174","2083_3"
"175","2182_1"
"176","2182_2"
"177","2182_3"
"178","2243_1"
"179","2243_2"
"180","2243_3"
"181","2139_1"
"182","2139_2"
"183","2139_3"
"184","2018_1"
"185","2018_2"
"186","2018_3"
"187","2136_1"
"188","2136_2"
"189","2136_3"
"190","2040_1"
"191","2040_2"
"192","2040_3"
"193","2132_1"
"194","2132_2"
"195","2132_3"
"196","1252_1"
"197","1252_2"
"198","1252_3"
"199","1265_1"
"200","1265_2"
"201","1265_3"
"202","2039_1"
"203","2039_2"
"204","2039_3"
"205","1288_1"
"206","1288_2"
"207","1288_3"
"208","2116_1"
"209","2116_2"
"210","2116_3"
"211","1293_1"
"212","1293_2"
"213","1293_3"
"214","2080_1"
"215","2080_2"
"216","2080_3"
"217","1298_1"
"218","1298_2"
"219","1298_3"
"220","1299_1"
"221","1299_2"
"222","1299_3"
"223","1305_1"
"224","1305_2"
"225","1305_3"
"226","1313_1"
"227","1313_2"
"228","1313_3"
