"","x"
"1","2265_1"
"2","2265_2"
"3","2265_3"
"4","2281_1"
"5","2281_2"
"6","2281_3"
"7","2028_1"
"8","2028_2"
"9","2028_3"
"10","2195_1"
"11","2195_2"
"12","2195_3"
"13","2011_1"
"14","2011_2"
"15","2011_3"
"16","2133_1"
"17","2133_2"
"18","2133_3"
"19","2143_1"
"20","2143_2"
"21","2143_3"
"22","1061_1"
"23","1061_2"
"24","1061_3"
"25","1064_1"
"26","1064_2"
"27","1064_3"
"28","2004_1"
"29","2004_2"
"30","2004_3"
"31","2200_1"
"32","2200_2"
"33","2200_3"
"34","1079_1"
"35","1079_2"
"36","1079_3"
"37","2101_1"
"38","2101_2"
"39","2101_3"
"40","2087_1"
"41","2087_2"
"42","2087_3"
"43","1091_1"
"44","1091_2"
"45","1091_3"
"46","2314_1"
"47","2314_2"
"48","2314_3"
"49","2279_1"
"50","2279_2"
"51","2279_3"
"52","2240_1"
"53","2240_2"
"54","2240_3"
"55","2161_1"
"56","2161_2"
"57","2161_3"
"58","2308_1"
"59","2308_2"
"60","2308_3"
"61","2224_1"
"62","2224_2"
"63","2224_3"
"64","2298_1"
"65","2298_2"
"66","2298_3"
"67","2023_1"
"68","2023_2"
"69","2023_3"
"70","1146_1"
"71","1146_2"
"72","1146_3"
"73","1158_1"
"74","1158_2"
"75","1158_3"
"76","1164_1"
"77","1164_2"
"78","1164_3"
"79","1166_1"
"80","1166_2"
"81","1166_3"
"82","2034_1"
"83","2034_2"
"84","2034_3"
"85","1173_1"
"86","1173_2"
"87","1173_3"
"88","2020_1"
"89","2020_2"
"90","2020_3"
"91","1191_1"
"92","1191_2"
"93","1191_3"
"94","1194_1"
"95","1194_2"
"96","1194_3"
"97","2033_1"
"98","2033_2"
"99","2033_3"
"100","2130_1"
"101","2130_2"
"102","2130_3"
"103","1218_1"
"104","1218_2"
"105","1218_3"
"106","2187_1"
"107","2187_2"
"108","2187_3"
"109","2059_1"
"110","2059_2"
"111","2059_3"
"112","2075_1"
"113","2075_2"
"114","2075_3"
"115","1235_1"
"116","1235_2"
"117","1235_3"
"118","1245_1"
"119","1245_2"
"120","1245_3"
"121","2014_1"
"122","2014_2"
"123","2014_3"
"124","1254_1"
"125","1254_2"
"126","1254_3"
"127","1256_1"
"128","1256_2"
"129","1256_3"
"130","2121_1"
"131","2121_2"
"132","2121_3"
"133","2114_1"
"134","2114_2"
"135","2114_3"
"136","2125_1"
"137","2125_2"
"138","2125_3"
"139","2041_1"
"140","2041_2"
"141","2041_3"
"142","2029_1"
"143","2029_2"
"144","2029_3"
"145","2189_1"
"146","2189_2"
"147","2189_3"
"148","2233_1"
"149","2233_2"
"150","2233_3"
"151","2048_1"
"152","2048_2"
"153","2048_3"
"154","2214_1"
"155","2214_2"
"156","2214_3"
"157","2119_1"
"158","2119_2"
"159","2119_3"
"160","1301_1"
"161","1301_2"
"162","1301_3"
"163","2084_1"
"164","2084_2"
"165","2084_3"
"166","2008_1"
"167","2008_2"
"168","2008_3"
"169","1015_1"
"170","1015_2"
"171","1015_3"
"172","1039_1"
"173","1039_2"
"174","1039_3"
"175","1042_1"
"176","1042_2"
"177","1042_3"
"178","1043_1"
"179","1043_2"
"180","1043_3"
"181","1049_1"
"182","1049_2"
"183","1049_3"
"184","1051_1"
"185","1051_2"
"186","1051_3"
"187","1060_1"
"188","1060_2"
"189","1060_3"
"190","2178_1"
"191","2178_2"
"192","2178_3"
"193","2145_1"
"194","2145_2"
"195","2145_3"
"196","1068_1"
"197","1068_2"
"198","1068_3"
"199","1074_1"
"200","1074_2"
"201","1074_3"
"202","2047_1"
"203","2047_2"
"204","2047_3"
"205","1084_1"
"206","1084_2"
"207","1084_3"
"208","1088_1"
"209","1088_2"
"210","1088_3"
"211","2301_1"
"212","2301_2"
"213","2301_3"
"214","1102_1"
"215","1102_2"
"216","1102_3"
"217","1106_1"
"218","1106_2"
"219","1106_3"
"220","1115_1"
"221","1115_2"
"222","1115_3"
"223","1119_1"
"224","1119_2"
"225","1119_3"
"226","1125_1"
"227","1125_2"
"228","1125_3"
"229","1134_1"
"230","1134_2"
"231","1134_3"
"232","1137_1"
"233","1137_2"
"234","1137_3"
"235","1140_1"
"236","1140_2"
"237","1140_3"
"238","2053_1"
"239","2053_2"
"240","2053_3"
"241","2230_1"
"242","2230_2"
"243","2230_3"
"244","2192_1"
"245","2192_2"
"246","2192_3"
"247","2016_1"
"248","2016_2"
"249","2016_3"
"250","1169_1"
"251","1169_2"
"252","1169_3"
"253","2197_1"
"254","2197_2"
"255","2197_3"
"256","1182_1"
"257","1182_2"
"258","1182_3"
"259","2219_1"
"260","2219_2"
"261","2219_3"
"262","2169_1"
"263","2169_2"
"264","2169_3"
"265","1199_1"
"266","1199_2"
"267","1199_3"
"268","1212_1"
"269","1212_2"
"270","1212_3"
"271","2152_1"
"272","2152_2"
"273","2152_3"
"274","1224_1"
"275","1224_2"
"276","1224_3"
"277","1229_1"
"278","1229_2"
"279","1229_3"
"280","1232_1"
"281","1232_2"
