"","x"
"1","1004_1"
"2","1004_2"
"3","1004_3"
"4","2042_1"
"5","2042_2"
"6","2042_3"
"7","2123_1"
"8","2123_2"
"9","2123_3"
"10","2211_1"
"11","2211_2"
"12","2211_3"
"13","2135_1"
"14","2135_2"
"15","2135_3"
"16","1036_1"
"17","1036_2"
"18","1036_3"
"19","1037_1"
"20","1037_2"
"21","1037_3"
"22","1038_1"
"23","1038_2"
"24","1038_3"
"25","2281_1"
"26","2281_2"
"27","2281_3"
"28","2264_1"
"29","2264_2"
"30","2264_3"
"31","1046_1"
"32","1046_2"
"33","1046_3"
"34","2011_1"
"35","2011_2"
"36","2011_3"
"37","1052_1"
"38","1052_2"
"39","1052_3"
"40","1054_1"
"41","1054_2"
"42","1054_3"
"43","1055_1"
"44","1055_2"
"45","1055_3"
"46","1078_1"
"47","1078_2"
"48","1078_3"
"49","2087_1"
"50","2087_2"
"51","2087_3"
"52","2067_1"
"53","2067_2"
"54","2067_3"
"55","2050_1"
"56","2050_2"
"57","2050_3"
"58","1095_1"
"59","1095_2"
"60","1095_3"
"61","2001_1"
"62","2001_2"
"63","2001_3"
"64","1111_1"
"65","1111_2"
"66","1111_3"
"67","1117_1"
"68","1117_2"
"69","1117_3"
"70","1118_1"
"71","1118_2"
"72","1118_3"
"73","2153_1"
"74","2153_2"
"75","2153_3"
"76","1146_1"
"77","1146_2"
"78","1146_3"
"79","1147_1"
"80","1147_2"
"81","1147_3"
"82","1148_1"
"83","1148_2"
"84","1148_3"
"85","2285_1"
"86","2285_2"
"87","2285_3"
"88","1154_1"
"89","1154_2"
"90","1154_3"
"91","1164_1"
"92","1164_2"
"93","1164_3"
"94","1168_1"
"95","1168_2"
"96","1168_3"
"97","2171_1"
"98","2171_2"
"99","2171_3"
"100","2261_1"
"101","2261_2"
"102","2261_3"
"103","2020_1"
"104","2020_2"
"105","2020_3"
"106","2172_1"
"107","2172_2"
"108","2172_3"
"109","2122_1"
"110","2122_2"
"111","2122_3"
"112","2093_1"
"113","2093_2"
"114","2093_3"
"115","1211_1"
"116","1211_2"
"117","1211_3"
"118","1219_1"
"119","1219_2"
"120","1219_3"
"121","2187_1"
"122","2187_2"
"123","2187_3"
"124","1231_1"
"125","1231_2"
"126","1231_3"
"127","2210_1"
"128","2210_2"
"129","2210_3"
"130","1240_1"
"131","1240_2"
"132","1240_3"
"133","1254_1"
"134","1254_2"
"135","1254_3"
"136","2282_1"
"137","2282_2"
"138","2282_3"
"139","2041_1"
"140","2041_2"
"141","2041_3"
"142","2029_1"
"143","2029_2"
"144","2029_3"
"145","1276_1"
"146","1276_2"
"147","1276_3"
"148","2235_1"
"149","2235_2"
"150","2235_3"
"151","1285_1"
"152","1285_2"
"153","1285_3"
"154","1290_1"
"155","1290_2"
"156","1290_3"
"157","1294_1"
"158","1294_2"
"159","1294_3"
"160","2245_1"
"161","2245_2"
"162","2245_3"
"163","2108_1"
"164","2108_2"
"165","2108_3"
"166","1017_1"
"167","1017_2"
"168","1017_3"
"169","1022_1"
"170","1022_2"
"171","1022_3"
"172","1024_1"
"173","1024_2"
"174","1024_3"
"175","1026_1"
"176","1026_2"
"177","1026_3"
"178","2227_1"
"179","2227_2"
"180","2227_3"
"181","2203_1"
"182","2203_2"
"183","2203_3"
"184","2107_1"
"185","2107_2"
"186","2107_3"
"187","1039_1"
"188","1039_2"
"189","1039_3"
"190","1044_1"
"191","1044_2"
"192","1044_3"
"193","2212_1"
"194","2212_2"
"195","2212_3"
"196","1049_1"
"197","1049_2"
"198","1049_3"
"199","2148_1"
"200","2148_2"
"201","2148_3"
"202","2163_1"
"203","2163_2"
"204","2163_3"
"205","2089_1"
"206","2089_2"
"207","2089_3"
"208","2115_1"
"209","2115_2"
"210","2115_3"
"211","1088_1"
"212","1088_2"
"213","1088_3"
"214","1090_1"
"215","1090_2"
"216","1090_3"
"217","1094_1"
"218","1094_2"
"219","1094_3"
"220","2312_1"
"221","2312_2"
"222","2312_3"
"223","1104_1"
"224","1104_2"
"225","1104_3"
"226","2253_1"
"227","2253_2"
"228","2253_3"
"229","2228_1"
"230","2228_2"
"231","2228_3"
"232","2010_1"
"233","2010_2"
"234","2010_3"
"235","1141_1"
"236","1141_2"
"237","1141_3"
"238","2053_1"
"239","2053_2"
"240","2053_3"
"241","2289_1"
"242","2289_2"
"243","2289_3"
"244","2060_1"
"245","2060_2"
"246","2060_3"
"247","1153_1"
"248","1153_2"
"249","1153_3"
"250","2206_1"
"251","2206_2"
"252","2206_3"
"253","2192_1"
"254","2192_2"
"255","2192_3"
"256","2239_1"
"257","2239_2"
"258","2239_3"
"259","1170_1"
"260","1170_2"
"261","1170_3"
"262","1171_1"
"263","1171_2"
"264","1171_3"
"265","1182_1"
"266","1182_2"
"267","1182_3"
"268","1190_1"
"269","1190_2"
"270","1190_3"
"271","1198_1"
"272","1198_2"
"273","1198_3"
"274","1210_1"
"275","1210_2"
"276","1210_3"
"277","2147_1"
"278","2147_2"
"279","2147_3"
"280","2303_1"
"281","2303_2"
"282","2303_3"
"283","1224_1"
"284","1224_2"
"285","1224_3"
"286","2044_1"
"287","2044_2"
"288","2044_3"
"289","1236_1"
"290","1236_2"
"291","1236_3"
"292","2040_1"
"293","2040_2"
"294","2040_3"
"295","2030_1"
"296","2030_2"
"297","2030_3"
"298","1264_1"
"299","1264_2"
"300","1264_3"
"301","1267_1"
"302","1267_2"
"303","1267_3"
"304","1272_1"
"305","1272_2"
"306","1272_3"
"307","2231_1"
"308","2231_2"
"309","2231_3"
"310","1279_1"
"311","1279_2"
"312","1279_3"
"313","2144_1"
"314","2144_2"
"315","2144_3"
"316","2257_1"
"317","2257_2"
"318","2257_3"
"319","2080_1"
"320","2080_2"
"321","2080_3"
"322","1305_1"
"323","1305_2"
"324","1305_3"
