"","x"
"1","1009_1"
"2","1009_2"
"3","1009_3"
"4","1012_1"
"5","1012_2"
"6","1012_3"
"7","2124_1"
"8","2124_2"
"9","2124_3"
"10","2265_1"
"11","2265_2"
"12","2265_3"
"13","2259_1"
"14","2259_2"
"15","2259_3"
"16","1021_1"
"17","1021_2"
"18","1021_3"
"19","2211_1"
"20","2211_2"
"21","2211_3"
"22","1031_1"
"23","1031_2"
"24","1031_3"
"25","1033_1"
"26","1033_2"
"27","1033_3"
"28","1036_1"
"29","1036_2"
"30","1036_3"
"31","2195_1"
"32","2195_2"
"33","2195_3"
"34","2074_1"
"35","2074_2"
"36","2074_3"
"37","2011_1"
"38","2011_2"
"39","2011_3"
"40","2077_1"
"41","2077_2"
"42","2077_3"
"43","2313_1"
"44","2313_2"
"45","2313_3"
"46","2209_1"
"47","2209_2"
"48","2209_3"
"49","1077_1"
"50","1077_2"
"51","1077_3"
"52","2317_1"
"53","2317_2"
"54","2317_3"
"55","2067_1"
"56","2067_2"
"57","2067_3"
"58","1095_1"
"59","1095_2"
"60","1095_3"
"61","1097_1"
"62","1097_2"
"63","1097_3"
"64","1103_1"
"65","1103_2"
"66","1103_3"
"67","2001_1"
"68","2001_2"
"69","2001_3"
"70","1114_1"
"71","1114_2"
"72","1114_3"
"73","2240_1"
"74","2240_2"
"75","2240_3"
"76","1132_1"
"77","1132_2"
"78","1132_3"
"79","2266_1"
"80","2266_2"
"81","2266_3"
"82","1138_1"
"83","1138_2"
"84","1138_3"
"85","2153_1"
"86","2153_2"
"87","2153_3"
"88","1147_1"
"89","1147_2"
"90","1147_3"
"91","1148_1"
"92","1148_2"
"93","1148_3"
"94","1152_1"
"95","1152_2"
"96","1152_3"
"97","1158_1"
"98","1158_2"
"99","1158_3"
"100","1173_1"
"101","1173_2"
"102","1173_3"
"103","2273_1"
"104","2273_2"
"105","2273_3"
"106","1186_1"
"107","1186_2"
"108","1186_3"
"109","1188_1"
"110","1188_2"
"111","1188_3"
"112","1189_1"
"113","1189_2"
"114","1189_3"
"115","2252_1"
"116","2252_2"
"117","2252_3"
"118","1194_1"
"119","1194_2"
"120","1194_3"
"121","2307_1"
"122","2307_2"
"123","2307_3"
"124","2024_1"
"125","2024_2"
"126","2024_3"
"127","1213_1"
"128","1213_2"
"129","1213_3"
"130","1217_1"
"131","1217_2"
"132","1217_3"
"133","2210_1"
"134","2210_2"
"135","2210_3"
"136","1249_1"
"137","1249_2"
"138","1249_3"
"139","2262_1"
"140","2262_2"
"141","2262_3"
"142","1253_1"
"143","1253_2"
"144","1253_3"
"145","1259_1"
"146","1259_2"
"147","1259_3"
"148","2255_1"
"149","2255_2"
"150","2255_3"
"151","2258_1"
"152","2258_2"
"153","2258_3"
"154","2129_1"
"155","2129_2"
"156","2129_3"
"157","2165_1"
"158","2165_2"
"159","2165_3"
"160","2225_1"
"161","2225_2"
"162","2225_3"
"163","1285_1"
"164","1285_2"
"165","1285_3"
"166","2213_1"
"167","2213_2"
"168","2213_3"
"169","1316_1"
"170","1316_2"
"171","1316_3"
"172","1318_1"
"173","1318_2"
"174","1318_3"
"175","2170_1"
"176","2170_2"
"177","2170_3"
"178","2278_1"
"179","2278_2"
"180","2278_3"
"181","1013_1"
"182","1013_2"
"183","1013_3"
"184","1015_1"
"185","1015_2"
"186","1015_3"
"187","1020_1"
"188","1020_2"
"189","1020_3"
"190","2031_1"
"191","2031_2"
"192","2031_3"
"193","1024_1"
"194","1024_2"
"195","1024_3"
"196","2142_1"
"197","2142_2"
"198","2142_3"
"199","2271_1"
"200","2271_2"
"201","2271_3"
"202","2227_1"
"203","2227_2"
"204","2227_3"
"205","1043_1"
"206","1043_2"
"207","1043_3"
"208","1047_1"
"209","1047_2"
"210","1047_3"
"211","1049_1"
"212","1049_2"
"213","1049_3"
"214","1066_1"
"215","1066_2"
"216","1066_3"
"217","1069_1"
"218","1069_2"
"219","1069_3"
"220","1073_1"
"221","1073_2"
"222","1073_3"
"223","2263_1"
"224","2263_2"
"225","2263_3"
"226","1082_1"
"227","1082_2"
"228","1082_3"
"229","1090_1"
"230","1090_2"
"231","1090_3"
"232","2312_1"
"233","2312_2"
"234","2312_3"
"235","2310_1"
"236","2310_2"
"237","2310_3"
"238","2085_1"
"239","2085_2"
"240","2085_3"
"241","1104_1"
"242","1104_2"
"243","1104_3"
"244","2110_1"
"245","2110_2"
"246","2110_3"
"247","1115_1"
"248","1115_2"
"249","1115_3"
"250","2238_1"
"251","2238_2"
"252","2238_3"
"253","1135_1"
"254","1135_2"
"255","1135_3"
"256","2150_1"
"257","2150_2"
"258","2150_3"
"259","1141_1"
"260","1141_2"
"261","1141_3"
"262","2289_1"
"263","2289_2"
"264","2289_3"
"265","2060_1"
"266","2060_2"
"267","2060_3"
"268","2311_1"
"269","2311_2"
"270","2311_3"
"271","2230_1"
"272","2230_2"
"273","2230_3"
"274","2197_1"
"275","2197_2"
"276","2197_3"
"277","1176_1"
"278","1176_2"
"279","1176_3"
"280","2277_1"
"281","2277_2"
"282","2277_3"
"283","2287_1"
"284","2287_2"
"285","2287_3"
"286","2201_1"
"287","2201_2"
"288","2201_3"
"289","1192_1"
"290","1192_2"
"291","1192_3"
"292","2169_1"
"293","2169_2"
"294","2169_3"
"295","1203_1"
"296","1203_2"
"297","1203_3"
"298","1204_1"
"299","1204_2"
"300","1204_3"
"301","2182_1"
"302","2182_2"
"303","2182_3"
"304","2136_1"
"305","2136_2"
"306","2136_3"
"307","1236_1"
"308","1236_2"
"309","1236_3"
"310","2103_1"
"311","2103_2"
"312","2103_3"
"313","1251_1"
"314","1251_2"
"315","1251_3"
"316","2043_1"
"317","2043_2"
"318","2043_3"
"319","2176_1"
"320","2176_2"
"321","2176_3"
"322","1260_1"
"323","1260_2"
"324","1260_3"
"325","1270_1"
"326","1270_2"
"327","1270_3"
"328","1282_1"
"329","1282_2"
"330","1282_3"
"331","1283_1"
"332","1283_2"
"333","1283_3"
"334","1284_1"
"335","1284_2"
"336","1284_3"
"337","2144_1"
"338","2144_2"
"339","2144_3"
"340","1304_1"
"341","1304_2"
"342","1304_3"
"343","2319_1"
"344","2319_2"
"345","2319_3"
"346","2097_1"
"347","2097_2"
"348","2097_3"
