"","x"
"1","1004_1"
"2","1004_2"
"3","1004_3"
"4","1010_1"
"5","1010_2"
"6","1010_3"
"7","1012_1"
"8","1012_2"
"9","1012_3"
"10","2124_1"
"11","2124_2"
"12","2124_3"
"13","2042_1"
"14","2042_2"
"15","2042_3"
"16","1023_1"
"17","1023_2"
"18","1023_3"
"19","2211_1"
"20","2211_2"
"21","2211_3"
"22","1028_1"
"23","1028_2"
"24","1028_3"
"25","1041_1"
"26","1041_2"
"27","1041_3"
"28","1052_1"
"29","1052_2"
"30","1052_3"
"31","2209_1"
"32","2209_2"
"33","2209_3"
"34","2027_1"
"35","2027_2"
"36","2027_3"
"37","2005_1"
"38","2005_2"
"39","2005_3"
"40","1099_1"
"41","1099_2"
"42","1099_3"
"43","2288_1"
"44","2288_2"
"45","2288_3"
"46","2035_1"
"47","2035_2"
"48","2035_3"
"49","2175_1"
"50","2175_2"
"51","2175_3"
"52","1111_1"
"53","1111_2"
"54","1111_3"
"55","2141_1"
"56","2141_2"
"57","2141_3"
"58","2283_1"
"59","2283_2"
"60","2283_3"
"61","1136_1"
"62","1136_2"
"63","1136_3"
"64","2153_1"
"65","2153_2"
"66","2153_3"
"67","1142_1"
"68","1142_2"
"69","1142_3"
"70","2248_1"
"71","2248_2"
"72","2248_3"
"73","2066_1"
"74","2066_2"
"75","2066_3"
"76","2217_1"
"77","2217_2"
"78","2217_3"
"79","1162_1"
"80","1162_2"
"81","1162_3"
"82","2171_1"
"83","2171_2"
"84","2171_3"
"85","1184_1"
"86","1184_2"
"87","1184_3"
"88","1196_1"
"89","1196_2"
"90","1196_3"
"91","1207_1"
"92","1207_2"
"93","1207_3"
"94","1209_1"
"95","1209_2"
"96","1209_3"
"97","2093_1"
"98","2093_2"
"99","2093_3"
"100","1215_1"
"101","1215_2"
"102","1215_3"
"103","2242_1"
"104","2242_2"
"105","2242_3"
"106","1226_1"
"107","1226_2"
"108","1226_3"
"109","2269_1"
"110","2269_2"
"111","2269_3"
"112","2282_1"
"113","2282_2"
"114","2282_3"
"115","1278_1"
"116","1278_2"
"117","1278_3"
"118","2096_1"
"119","2096_2"
"120","2096_3"
"121","2165_1"
"122","2165_2"
"123","2165_3"
"124","2013_1"
"125","2013_2"
"126","2013_3"
"127","2098_1"
"128","2098_2"
"129","2098_3"
"130","2064_1"
"131","2064_2"
"132","2064_3"
"133","2079_1"
"134","2079_2"
"135","2079_3"
"136","2245_1"
"137","2245_2"
"138","2245_3"
"139","1306_1"
"140","1306_2"
"141","1306_3"
"142","1312_1"
"143","1312_2"
"144","1312_3"
"145","2108_1"
"146","2108_2"
"147","2108_3"
"148","2284_1"
"149","2284_2"
"150","2284_3"
"151","2278_1"
"152","2278_2"
"153","2278_3"
"154","1013_1"
"155","1013_2"
"156","1013_3"
"157","1017_1"
"158","1017_2"
"159","1017_3"
"160","2280_1"
"161","2280_2"
"162","2280_3"
"163","1024_1"
"164","1024_2"
"165","1024_3"
"166","2017_1"
"167","2017_2"
"168","2017_3"
"169","2036_1"
"170","2036_2"
"171","2036_3"
"172","2148_1"
"173","2148_2"
"174","2148_3"
"175","1073_1"
"176","1073_2"
"177","1073_3"
"178","1075_1"
"179","1075_2"
"180","1075_3"
"181","1080_1"
"182","1080_2"
"183","1080_3"
"184","2104_1"
"185","2104_2"
"186","2104_3"
"187","1105_1"
"188","1105_2"
"189","1105_3"
"190","1107_1"
"191","1107_2"
"192","1107_3"
"193","1108_1"
"194","1108_2"
"195","1108_3"
"196","2253_1"
"197","2253_2"
"198","2253_3"
"199","1113_1"
"200","1113_2"
"201","1113_3"
"202","1133_1"
"203","1133_2"
"204","1133_3"
"205","2166_1"
"206","2166_2"
"207","2166_3"
"208","1141_1"
"209","1141_2"
"210","1141_3"
"211","2181_1"
"212","2181_2"
"213","2181_3"
"214","1143_1"
"215","1143_2"
"216","1143_3"
"217","1144_1"
"218","1144_2"
"219","1144_3"
"220","1157_1"
"221","1157_2"
"222","1157_3"
"223","2220_1"
"224","2220_2"
"225","2220_3"
"226","1170_1"
"227","1170_2"
"228","1170_3"
"229","2177_1"
"230","2177_2"
"231","2177_3"
"232","2193_1"
"233","2193_2"
"234","2193_3"
"235","2291_1"
"236","2291_2"
"237","2291_3"
"238","2297_1"
"239","2297_2"
"240","2297_3"
"241","1210_1"
"242","1210_2"
"243","1210_3"
"244","2139_1"
"245","2139_2"
"246","2139_3"
"247","1222_1"
"248","1222_2"
"249","1222_3"
"250","2003_1"
"251","2003_2"
"252","2003_3"
"253","1263_1"
"254","1263_2"
"255","1263_3"
"256","1264_1"
"257","1264_2"
"258","1264_3"
"259","2168_1"
"260","2168_2"
"261","2168_3"
"262","1280_1"
"263","1280_2"
"264","1280_3"
"265","1283_1"
"266","1283_2"
"267","1283_3"
"268","1287_1"
"269","1287_2"
"270","1287_3"
"271","1291_1"
"272","1291_2"
"273","1291_3"
"274","1298_1"
"275","1298_2"
"276","1298_3"
"277","1302_1"
"278","1302_2"
"279","1302_3"
"280","1305_1"
"281","1305_2"
"282","1305_3"
"283","2056_1"
"284","2056_2"
"285","2056_3"
"286","2065_1"
"287","2065_2"
"288","2065_3"
