"","x"
"1","1009_1"
"2","1009_2"
"3","1009_3"
"4","1019_1"
"5","1019_2"
"6","1019_3"
"7","2259_1"
"8","2259_2"
"9","2259_3"
"10","1025_1"
"11","1025_2"
"12","1025_3"
"13","1032_1"
"14","1032_2"
"15","1032_3"
"16","1036_1"
"17","1036_2"
"18","1036_3"
"19","1037_1"
"20","1037_2"
"21","1037_3"
"22","1048_1"
"23","1048_2"
"24","1048_3"
"25","1054_1"
"26","1054_2"
"27","1054_3"
"28","1055_1"
"29","1055_2"
"30","1055_3"
"31","1056_1"
"32","1056_2"
"33","1056_3"
"34","1057_1"
"35","1057_2"
"36","1057_3"
"37","1062_1"
"38","1062_2"
"39","1062_3"
"40","2077_1"
"41","2077_2"
"42","2077_3"
"43","1071_1"
"44","1071_2"
"45","1071_3"
"46","2078_1"
"47","2078_2"
"48","2078_3"
"49","2317_1"
"50","2317_2"
"51","2317_3"
"52","1092_1"
"53","1092_2"
"54","1092_3"
"55","1093_1"
"56","1093_2"
"57","1093_3"
"58","2001_1"
"59","2001_2"
"60","2001_3"
"61","2204_1"
"62","2204_2"
"63","2204_3"
"64","1114_1"
"65","1114_2"
"66","1114_3"
"67","1123_1"
"68","1123_2"
"69","1123_3"
"70","1131_1"
"71","1131_2"
"72","1131_3"
"73","2266_1"
"74","2266_2"
"75","2266_3"
"76","2051_1"
"77","2051_2"
"78","2051_3"
"79","2068_1"
"80","2068_2"
"81","2068_3"
"82","1148_1"
"83","1148_2"
"84","1148_3"
"85","1154_1"
"86","1154_2"
"87","1154_3"
"88","1156_1"
"89","1156_2"
"90","1156_3"
"91","2167_1"
"92","2167_2"
"93","2167_3"
"94","1165_1"
"95","1165_2"
"96","1165_3"
"97","2229_1"
"98","2229_2"
"99","2229_3"
"100","1168_1"
"101","1168_2"
"102","1168_3"
"103","2032_1"
"104","2032_2"
"105","2032_3"
"106","2151_1"
"107","2151_2"
"108","2151_3"
"109","1189_1"
"110","1189_2"
"111","1189_3"
"112","2172_1"
"113","2172_2"
"114","2172_3"
"115","2024_1"
"116","2024_2"
"117","2024_3"
"118","1213_1"
"119","1213_2"
"120","1213_3"
"121","1216_1"
"122","1216_2"
"123","1216_3"
"124","1219_1"
"125","1219_2"
"126","1219_3"
"127","2092_1"
"128","2092_2"
"129","2092_3"
"130","1221_1"
"131","1221_2"
"132","1221_3"
"133","1227_1"
"134","1227_2"
"135","1227_3"
"136","2196_1"
"137","2196_2"
"138","2196_3"
"139","2149_1"
"140","2149_2"
"141","2149_3"
"142","2091_1"
"143","2091_2"
"144","2091_3"
"145","2162_1"
"146","2162_2"
"147","2162_3"
"148","1249_1"
"149","1249_2"
"150","1249_3"
"151","2221_1"
"152","2221_2"
"153","2221_3"
"154","2129_1"
"155","2129_2"
"156","2129_3"
"157","2007_1"
"158","2007_2"
"159","2007_3"
"160","2058_1"
"161","2058_2"
"162","2058_3"
"163","1303_1"
"164","1303_2"
"165","1303_3"
"166","1307_1"
"167","1307_2"
"168","1307_3"
"169","1311_1"
"170","1311_2"
"171","1311_3"
"172","2295_1"
"173","2295_2"
"174","2295_3"
"175","2170_1"
"176","2170_2"
"177","2170_3"
"178","2038_1"
"179","2038_2"
"180","2038_3"
"181","1020_1"
"182","1020_2"
"183","1020_3"
"184","2146_1"
"185","2146_2"
"186","2146_3"
"187","2180_1"
"188","2180_2"
"189","2180_3"
"190","2227_1"
"191","2227_2"
"192","2227_3"
"193","2203_1"
"194","2203_2"
"195","2203_3"
"196","2045_1"
"197","2045_2"
"198","2045_3"
"199","2163_1"
"200","2163_2"
"201","2163_3"
"202","2089_1"
"203","2089_2"
"204","2089_3"
"205","2184_1"
"206","2184_2"
"207","2184_3"
"208","2134_1"
"209","2134_2"
"210","2134_3"
"211","2094_1"
"212","2094_2"
"213","2094_3"
"214","1066_1"
"215","1066_2"
"216","1066_3"
"217","2057_1"
"218","2057_2"
"219","2057_3"
"220","1076_1"
"221","1076_2"
"222","1076_3"
"223","1082_1"
"224","1082_2"
"225","1082_3"
"226","2247_1"
"227","2247_2"
"228","2247_3"
"229","2154_1"
"230","2154_2"
"231","2154_3"
"232","1104_1"
"233","1104_2"
"234","1104_3"
"235","1110_1"
"236","1110_2"
"237","1110_3"
"238","2110_1"
"239","2110_2"
"240","2110_3"
"241","2156_1"
"242","2156_2"
"243","2156_3"
"244","2109_1"
"245","2109_2"
"246","2109_3"
"247","1135_1"
"248","1135_2"
"249","1135_3"
"250","1139_1"
"251","1139_2"
"252","1139_3"
"253","1145_1"
"254","1145_2"
"255","1145_3"
"256","2060_1"
"257","2060_2"
"258","2060_3"
"259","2206_1"
"260","2206_2"
"261","2206_3"
"262","2105_1"
"263","2105_2"
"264","2105_3"
"265","1161_1"
"266","1161_2"
"267","1161_3"
"268","2270_1"
"269","2270_2"
"270","2270_3"
"271","1167_1"
"272","1167_2"
"273","1167_3"
"274","2239_1"
"275","2239_2"
"276","2239_3"
"277","1175_1"
"278","1175_2"
"279","1175_3"
"280","1181_1"
"281","1181_2"
"282","1181_3"
"283","2201_1"
"284","2201_2"
"285","2201_3"
"286","1190_1"
"287","1190_2"
"288","1190_3"
"289","1204_1"
"290","1204_2"
"291","1204_3"
"292","2182_1"
"293","2182_2"
"294","2182_3"
"295","2018_1"
"296","2018_2"
"297","2018_3"
"298","2303_1"
"299","2303_2"
"300","2303_3"
"301","1220_1"
"302","1220_2"
"303","1220_3"
"304","2137_1"
"305","2137_2"
"306","2137_3"
"307","2102_1"
"308","2102_2"
"309","2102_3"
"310","1239_1"
"311","1239_2"
"312","1239_3"
"313","1241_1"
"314","1241_2"
"315","1241_3"
"316","1243_1"
"317","1243_2"
"318","1243_3"
"319","1246_1"
"320","1246_2"
"321","1246_3"
"322","2103_1"
"323","2103_2"
"324","2103_3"
"325","1273_1"
"326","1273_2"
"327","1273_3"
"328","1282_1"
"329","1282_2"
"330","1282_3"
"331","1293_1"
"332","1293_2"
"333","1293_3"
"334","1295_1"
"335","1295_2"
"336","1295_3"
"337","2046_1"
"338","2046_2"
"339","2046_3"
"340","2305_1"
"341","2305_2"
"342","2305_3"
"343","2022_1"
"344","2022_2"
"345","2022_3"
"346","1319_1"
"347","1319_2"
"348","1319_3"
