"","x"
"1","1005_1"
"2","1005_2"
"3","1005_3"
"4","2164_1"
"5","2164_2"
"6","2164_3"
"7","1012_1"
"8","1012_2"
"9","1012_3"
"10","1021_1"
"11","1021_2"
"12","1021_3"
"13","2241_1"
"14","2241_2"
"15","2241_3"
"16","1032_1"
"17","1032_2"
"18","1032_3"
"19","1040_1"
"20","1040_2"
"21","1040_3"
"22","2028_1"
"23","2028_2"
"24","2028_3"
"25","2133_1"
"26","2133_2"
"27","2133_3"
"28","1058_1"
"29","1058_2"
"30","1058_3"
"31","2143_1"
"32","2143_2"
"33","2143_3"
"34","2200_1"
"35","2200_2"
"36","2200_3"
"37","2101_1"
"38","2101_2"
"39","2101_3"
"40","2292_1"
"41","2292_2"
"42","2292_3"
"43","2052_1"
"44","2052_2"
"45","2052_3"
"46","1098_1"
"47","1098_2"
"48","1098_3"
"49","2054_1"
"50","2054_2"
"51","2054_3"
"52","2288_1"
"53","2288_2"
"54","2288_3"
"55","2279_1"
"56","2279_2"
"57","2279_3"
"58","2175_1"
"59","2175_2"
"60","2175_3"
"61","2128_1"
"62","2128_2"
"63","2128_3"
"64","2141_1"
"65","2141_2"
"66","2141_3"
"67","1114_1"
"68","1114_2"
"69","1114_3"
"70","2249_1"
"71","2249_2"
"72","2249_3"
"73","1131_1"
"74","1131_2"
"75","1131_3"
"76","1136_1"
"77","1136_2"
"78","1136_3"
"79","2155_1"
"80","2155_2"
"81","2155_3"
"82","1152_1"
"83","1152_2"
"84","1152_3"
"85","2217_1"
"86","2217_2"
"87","2217_3"
"88","1158_1"
"89","1158_2"
"90","1158_3"
"91","2267_1"
"92","2267_2"
"93","2267_3"
"94","2167_1"
"95","2167_2"
"96","2167_3"
"97","1162_1"
"98","1162_2"
"99","1162_3"
"100","1163_1"
"101","1163_2"
"102","1163_3"
"103","1166_1"
"104","1166_2"
"105","1166_3"
"106","2229_1"
"107","2229_2"
"108","2229_3"
"109","2127_1"
"110","2127_2"
"111","2127_3"
"112","2032_1"
"113","2032_2"
"114","2032_3"
"115","1178_1"
"116","1178_2"
"117","1178_3"
"118","1191_1"
"119","1191_2"
"120","1191_3"
"121","2252_1"
"122","2252_2"
"123","2252_3"
"124","1202_1"
"125","1202_2"
"126","1202_3"
"127","2307_1"
"128","2307_2"
"129","2307_3"
"130","1205_1"
"131","1205_2"
"132","1205_3"
"133","2320_1"
"134","2320_2"
"135","2320_3"
"136","1226_1"
"137","1226_2"
"138","1226_3"
"139","1227_1"
"140","1227_2"
"141","1227_3"
"142","1234_1"
"143","1234_2"
"144","1234_3"
"145","2091_1"
"146","2091_2"
"147","2091_3"
"148","1245_1"
"149","1245_2"
"150","1245_3"
"151","2162_1"
"152","2162_2"
"153","2162_3"
"154","1250_1"
"155","1250_2"
"156","1250_3"
"157","2255_1"
"158","2255_2"
"159","2255_3"
"160","2189_1"
"161","2189_2"
"162","2189_3"
"163","2007_1"
"164","2007_2"
"165","2007_3"
"166","2058_1"
"167","2058_2"
"168","2058_3"
"169","2214_1"
"170","2214_2"
"171","2214_3"
"172","2064_1"
"173","2064_2"
"174","2064_3"
"175","1303_1"
"176","1303_2"
"177","1303_3"
"178","1306_1"
"179","1306_2"
"180","1306_3"
"181","2061_1"
"182","2061_2"
"183","2061_3"
"184","2084_1"
"185","2084_2"
"186","2084_3"
"187","2256_1"
"188","2256_2"
"189","2256_3"
"190","1006_1"
"191","1006_2"
"192","1006_3"
"193","2278_1"
"194","2278_2"
"195","2278_3"
"196","2031_1"
"197","2031_2"
"198","2031_3"
"199","1029_1"
"200","1029_2"
"201","1029_3"
"202","2180_1"
"203","2180_2"
"204","2180_3"
"205","2223_1"
"206","2223_2"
"207","2223_3"
"208","1042_1"
"209","1042_2"
"210","1042_3"
"211","1051_1"
"212","1051_2"
"213","1051_3"
"214","2012_1"
"215","2012_2"
"216","2012_3"
"217","1060_1"
"218","1060_2"
"219","1060_3"
"220","1074_1"
"221","1074_2"
"222","1074_3"
"223","1084_1"
"224","1084_2"
"225","1084_3"
"226","1085_1"
"227","1085_2"
"228","1085_3"
"229","1086_1"
"230","1086_2"
"231","1086_3"
"232","2063_1"
"233","2063_2"
"234","2063_3"
"235","1100_1"
"236","1100_2"
"237","1100_3"
"238","1105_1"
"239","1105_2"
"240","1105_3"
"241","1106_1"
"242","1106_2"
"243","1106_3"
"244","1108_1"
"245","1108_2"
"246","1108_3"
"247","1109_1"
"248","1109_2"
"249","1109_3"
"250","1113_1"
"251","1113_2"
"252","1113_3"
"253","2110_1"
"254","2110_2"
"255","2110_3"
"256","1129_1"
"257","1129_2"
"258","1129_3"
"259","2109_1"
"260","2109_2"
"261","2109_3"
"262","2166_1"
"263","2166_2"
"264","2166_3"
"265","1149_1"
"266","1149_2"
"267","1149_3"
"268","2311_1"
"269","2311_2"
"270","2311_3"
"271","1157_1"
"272","1157_2"
"273","1157_3"
"274","2230_1"
"275","2230_2"
"276","2230_3"
"277","1160_1"
"278","1160_2"
"279","1160_3"
"280","1161_1"
"281","1161_2"
"282","1161_3"
"283","2220_1"
"284","2220_2"
"285","2220_3"
"286","2111_1"
"287","2111_2"
"288","2111_3"
"289","2016_1"
"290","2016_2"
"291","2016_3"
"292","1167_1"
"293","1167_2"
"294","1167_3"
"295","1174_1"
"296","1174_2"
"297","1174_3"
"298","1175_1"
"299","1175_2"
"300","1175_3"
"301","2157_1"
"302","2157_2"
"303","2157_3"
"304","2219_1"
"305","2219_2"
"306","2219_3"
"307","1192_1"
"308","1192_2"
"309","1192_3"
"310","2159_1"
"311","2159_2"
"312","2159_3"
"313","1203_1"
"314","1203_2"
"315","1203_3"
"316","2070_1"
"317","2070_2"
"318","2070_3"
"319","1208_1"
"320","1208_2"
"321","1208_3"
"322","2003_1"
"323","2003_2"
"324","2003_3"
"325","2102_1"
"326","2102_2"
"327","2102_3"
"328","2126_1"
"329","2126_2"
"330","2126_3"
"331","1243_1"
"332","1243_2"
"333","1243_3"
"334","2236_1"
"335","2236_2"
"336","2236_3"
"337","1246_1"
"338","1246_2"
"339","1246_3"
"340","2117_1"
"341","2117_2"
"342","2117_3"
"343","1260_1"
"344","1260_2"
"345","1260_3"
"346","1274_1"
"347","1274_2"
"348","1274_3"
"349","1293_1"
"350","1293_2"
"351","1293_3"
"352","1295_1"
"353","1295_2"
"354","1295_3"
"355","1296_1"
"356","1296_2"
"357","1296_3"
"358","1298_1"
"359","1298_2"
"360","1298_3"
"361","2046_1"
"362","2046_2"
"363","2046_3"
"364","2056_1"
"365","2056_2"
"366","2056_3"
"367","1313_1"
"368","1313_2"
"369","1313_3"
"370","1314_1"
"371","1314_2"
"372","1314_3"
