"","x"
"1","1009_1"
"2","1009_2"
"3","1009_3"
"4","1011_1"
"5","1011_2"
"6","1011_3"
"7","1019_1"
"8","1019_2"
"9","1019_3"
"10","1028_1"
"11","1028_2"
"12","1028_3"
"13","1036_1"
"14","1036_2"
"15","1036_3"
"16","1040_1"
"17","1040_2"
"18","1040_3"
"19","2186_1"
"20","2186_2"
"21","2186_3"
"22","2246_1"
"23","2246_2"
"24","2246_3"
"25","1064_1"
"26","1064_2"
"27","1064_3"
"28","2099_1"
"29","2099_2"
"30","2099_3"
"31","2306_1"
"32","2306_2"
"33","2306_3"
"34","2309_1"
"35","2309_2"
"36","2309_3"
"37","1099_1"
"38","1099_2"
"39","1099_3"
"40","2001_1"
"41","2001_2"
"42","2001_3"
"43","2288_1"
"44","2288_2"
"45","2288_3"
"46","2224_1"
"47","2224_2"
"48","2224_3"
"49","2051_1"
"50","2051_2"
"51","2051_3"
"52","2153_1"
"53","2153_2"
"54","2153_3"
"55","1147_1"
"56","1147_2"
"57","1147_3"
"58","2316_1"
"59","2316_2"
"60","2316_3"
"61","2081_1"
"62","2081_2"
"63","2081_3"
"64","1159_1"
"65","1159_2"
"66","1159_3"
"67","1162_1"
"68","1162_2"
"69","1162_3"
"70","2171_1"
"71","2171_2"
"72","2171_3"
"73","2261_1"
"74","2261_2"
"75","2261_3"
"76","2127_1"
"77","2127_2"
"78","2127_3"
"79","2131_1"
"80","2131_2"
"81","2131_3"
"82","1183_1"
"83","1183_2"
"84","1183_3"
"85","2049_1"
"86","2049_2"
"87","2049_3"
"88","2307_1"
"89","2307_2"
"90","2307_3"
"91","2320_1"
"92","2320_2"
"93","2320_3"
"94","1209_1"
"95","1209_2"
"96","1209_3"
"97","1211_1"
"98","1211_2"
"99","1211_3"
"100","1213_1"
"101","1213_2"
"102","1213_3"
"103","1216_1"
"104","1216_2"
"105","1216_3"
"106","2149_1"
"107","2149_2"
"108","2149_3"
"109","1268_1"
"110","1268_2"
"111","1268_3"
"112","2258_1"
"113","2258_2"
"114","2258_3"
"115","2029_1"
"116","2029_2"
"117","2029_3"
"118","2235_1"
"119","2235_2"
"120","2235_3"
"121","2048_1"
"122","2048_2"
"123","2048_3"
"124","2214_1"
"125","2214_2"
"126","2214_3"
"127","2245_1"
"128","2245_2"
"129","2245_3"
"130","1307_1"
"131","1307_2"
"132","1307_3"
"133","2295_1"
"134","2295_2"
"135","2295_3"
"136","2170_1"
"137","2170_2"
"138","2170_3"
"139","2250_1"
"140","2250_2"
"141","2250_3"
"142","2038_1"
"143","2038_2"
"144","2038_3"
"145","2017_1"
"146","2017_2"
"147","2017_3"
"148","2227_1"
"149","2227_2"
"150","2227_3"
"151","2223_1"
"152","2223_2"
"153","2223_3"
"154","1059_1"
"155","1059_2"
"156","1059_3"
"157","1063_1"
"158","1063_2"
"159","1063_3"
"160","2145_1"
"161","2145_2"
"162","2145_3"
"163","1065_1"
"164","1065_2"
"165","1065_3"
"166","1067_1"
"167","1067_2"
"168","1067_3"
"169","1087_1"
"170","1087_2"
"171","1087_3"
"172","2104_1"
"173","2104_2"
"174","2104_3"
"175","1104_1"
"176","1104_2"
"177","1104_3"
"178","1105_1"
"179","1105_2"
"180","1105_3"
"181","1134_1"
"182","1134_2"
"183","1134_3"
"184","1139_1"
"185","1139_2"
"186","1139_3"
"187","1141_1"
"188","1141_2"
"189","1141_3"
"190","2289_1"
"191","2289_2"
"192","2289_3"
"193","1150_1"
"194","1150_2"
"195","1150_3"
"196","1151_1"
"197","1151_2"
"198","1151_3"
"199","2254_1"
"200","2254_2"
"201","2254_3"
"202","2220_1"
"203","2220_2"
"204","2220_3"
"205","1170_1"
"206","1170_2"
"207","1170_3"
"208","1171_1"
"209","1171_2"
"210","1171_3"
"211","1174_1"
"212","1174_2"
"213","1174_3"
"214","1177_1"
"215","1177_2"
"216","1177_3"
"217","2072_1"
"218","2072_2"
"219","2072_3"
"220","1201_1"
"221","1201_2"
"222","1201_3"
"223","1203_1"
"224","1203_2"
"225","1203_3"
"226","1208_1"
"227","1208_2"
"228","1208_3"
"229","2297_1"
"230","2297_2"
"231","2297_3"
"232","2147_1"
"233","2147_2"
"234","2147_3"
"235","2182_1"
"236","2182_2"
"237","2182_3"
"238","2018_1"
"239","2018_2"
"240","2018_3"
"241","1241_1"
"242","1241_2"
"243","1241_3"
"244","2194_1"
"245","2194_2"
"246","2194_3"
"247","1270_1"
"248","1270_2"
"249","1270_3"
"250","1272_1"
"251","1272_2"
"252","1272_3"
"253","1279_1"
"254","1279_2"
"255","1279_3"
"256","1289_1"
"257","1289_2"
"258","1289_3"
"259","1296_1"
"260","1296_2"
"261","1296_3"
"262","1305_1"
"263","1305_2"
"264","1305_3"
"265","2305_1"
"266","2305_2"
"267","2305_3"
"268","1319_1"
"269","1319_2"
"270","1319_3"
