"","x"
"1","2164_1"
"2","2164_2"
"3","2164_3"
"4","2123_1"
"5","2123_2"
"6","2123_3"
"7","1027_1"
"8","1027_2"
"9","1027_3"
"10","2241_1"
"11","2241_2"
"12","2241_3"
"13","1036_1"
"14","1036_2"
"15","1036_3"
"16","1038_1"
"17","1038_2"
"18","1038_3"
"19","1050_1"
"20","1050_2"
"21","1050_3"
"22","2133_1"
"23","2133_2"
"24","2133_3"
"25","1061_1"
"26","1061_2"
"27","1061_3"
"28","2246_1"
"29","2246_2"
"30","2246_3"
"31","2306_1"
"32","2306_2"
"33","2306_3"
"34","2078_1"
"35","2078_2"
"36","2078_3"
"37","1081_1"
"38","1081_2"
"39","1081_3"
"40","1083_1"
"41","1083_2"
"42","1083_3"
"43","2087_1"
"44","2087_2"
"45","2087_3"
"46","1099_1"
"47","1099_2"
"48","1099_3"
"49","2001_1"
"50","2001_2"
"51","2001_3"
"52","2288_1"
"53","2288_2"
"54","2288_3"
"55","2279_1"
"56","2279_2"
"57","2279_3"
"58","2128_1"
"59","2128_2"
"60","2128_3"
"61","1120_1"
"62","1120_2"
"63","1120_3"
"64","2308_1"
"65","2308_2"
"66","2308_3"
"67","1138_1"
"68","1138_2"
"69","1138_3"
"70","2068_1"
"71","2068_2"
"72","2068_3"
"73","2155_1"
"74","2155_2"
"75","2155_3"
"76","1154_1"
"77","1154_2"
"78","1154_3"
"79","1173_1"
"80","1173_2"
"81","1173_3"
"82","2273_1"
"83","2273_2"
"84","2273_3"
"85","1184_1"
"86","1184_2"
"87","1184_3"
"88","1186_1"
"89","1186_2"
"90","1186_3"
"91","1189_1"
"92","1189_2"
"93","1189_3"
"94","1191_1"
"95","1191_2"
"96","1191_3"
"97","1207_1"
"98","1207_2"
"99","1207_3"
"100","1209_1"
"101","1209_2"
"102","1209_3"
"103","2093_1"
"104","2093_2"
"105","2093_3"
"106","1221_1"
"107","1221_2"
"108","1221_3"
"109","1227_1"
"110","1227_2"
"111","1227_3"
"112","1231_1"
"113","1231_2"
"114","1231_3"
"115","2173_1"
"116","2173_2"
"117","2173_3"
"118","1234_1"
"119","1234_2"
"120","1234_3"
"121","2196_1"
"122","2196_2"
"123","2196_3"
"124","2149_1"
"125","2149_2"
"126","2149_3"
"127","1249_1"
"128","1249_2"
"129","1249_3"
"130","2262_1"
"131","2262_2"
"132","2262_3"
"133","1258_1"
"134","1258_2"
"135","1258_3"
"136","1259_1"
"137","1259_2"
"138","1259_3"
"139","2205_1"
"140","2205_2"
"141","2205_3"
"142","2125_1"
"143","2125_2"
"144","2125_3"
"145","1301_1"
"146","1301_2"
"147","1301_3"
"148","1312_1"
"149","1312_2"
"150","1312_3"
"151","1006_1"
"152","1006_2"
"153","1006_3"
"154","1022_1"
"155","1022_2"
"156","1022_3"
"157","2304_1"
"158","2304_2"
"159","2304_3"
"160","1029_1"
"161","1029_2"
"162","1029_3"
"163","2227_1"
"164","2227_2"
"165","2227_3"
"166","2107_1"
"167","2107_2"
"168","2107_3"
"169","2185_1"
"170","2185_2"
"171","2185_3"
"172","1051_1"
"173","1051_2"
"174","1051_3"
"175","2178_1"
"176","2178_2"
"177","2178_3"
"178","1063_1"
"179","1063_2"
"180","1063_3"
"181","1067_1"
"182","1067_2"
"183","1067_3"
"184","1076_1"
"185","1076_2"
"186","1076_3"
"187","2160_1"
"188","2160_2"
"189","2160_3"
"190","2062_1"
"191","2062_2"
"192","2062_3"
"193","1088_1"
"194","1088_2"
"195","1088_3"
"196","2104_1"
"197","2104_2"
"198","2104_3"
"199","1104_1"
"200","1104_2"
"201","1104_3"
"202","1105_1"
"203","1105_2"
"204","1105_3"
"205","1106_1"
"206","1106_2"
"207","1106_3"
"208","1109_1"
"209","1109_2"
"210","1109_3"
"211","2090_1"
"212","2090_2"
"213","2090_3"
"214","1125_1"
"215","1125_2"
"216","1125_3"
"217","2150_1"
"218","2150_2"
"219","2150_3"
"220","1145_1"
"221","1145_2"
"222","1145_3"
"223","1149_1"
"224","1149_2"
"225","1149_3"
"226","2206_1"
"227","2206_2"
"228","2206_3"
"229","2197_1"
"230","2197_2"
"231","2197_3"
"232","1176_1"
"233","1176_2"
"234","1176_3"
"235","2177_1"
"236","2177_2"
"237","2177_3"
"238","2277_1"
"239","2277_2"
"240","2277_3"
"241","2201_1"
"242","2201_2"
"243","2201_3"
"244","2219_1"
"245","2219_2"
"246","2219_3"
"247","2291_1"
"248","2291_2"
"249","2291_3"
"250","2297_1"
"251","2297_2"
"252","2297_3"
"253","1210_1"
"254","1210_2"
"255","1210_3"
"256","2137_1"
"257","2137_2"
"258","2137_3"
"259","2102_1"
"260","2102_2"
"261","2102_3"
"262","2044_1"
"263","2044_2"
"264","2044_3"
"265","1233_1"
"266","1233_2"
"267","1233_3"
"268","2126_1"
"269","2126_2"
"270","2126_3"
"271","1239_1"
"272","1239_2"
"273","1239_3"
"274","1241_1"
"275","1241_2"
"276","1241_3"
"277","2103_1"
"278","2103_2"
"279","2103_3"
"280","1251_1"
"281","1251_2"
"282","1251_3"
"283","2274_1"
"284","2274_2"
"285","2274_3"
"286","2176_1"
"287","2176_2"
"288","2176_3"
"289","1262_1"
"290","1262_2"
"291","1262_3"
"292","1266_1"
"293","1266_2"
"294","1266_3"
"295","2100_1"
"296","2100_2"
"297","2100_3"
"298","2065_1"
"299","2065_2"
"300","2065_3"
