"","x"
"1","1002_1"
"2","1002_2"
"3","1002_3"
"4","1003_1"
"5","1003_2"
"6","1003_3"
"7","1007_1"
"8","1007_2"
"9","1007_3"
"10","1008_1"
"11","1008_2"
"12","1008_3"
"13","1018_1"
"14","1018_2"
"15","1018_3"
"16","2123_1"
"17","2123_2"
"18","2123_3"
"19","1027_1"
"20","1027_2"
"21","1027_3"
"22","1030_1"
"23","1030_2"
"24","1030_3"
"25","1033_1"
"26","1033_2"
"27","1033_3"
"28","1034_1"
"29","1034_2"
"30","1034_3"
"31","2174_1"
"32","2174_2"
"33","2174_3"
"34","1038_1"
"35","1038_2"
"36","1038_3"
"37","2264_1"
"38","2264_2"
"39","2264_3"
"40","1046_1"
"41","1046_2"
"42","1046_3"
"43","2074_1"
"44","2074_2"
"45","2074_3"
"46","1050_1"
"47","1050_2"
"48","1050_3"
"49","1058_1"
"50","1058_2"
"51","1058_3"
"52","2306_1"
"53","2306_2"
"54","2306_3"
"55","2290_1"
"56","2290_2"
"57","2290_3"
"58","2052_1"
"59","2052_2"
"60","2052_3"
"61","1095_1"
"62","1095_2"
"63","1095_3"
"64","1096_1"
"65","1096_2"
"66","1096_3"
"67","1098_1"
"68","1098_2"
"69","1098_3"
"70","2188_1"
"71","2188_2"
"72","2188_3"
"73","1117_1"
"74","1117_2"
"75","1117_3"
"76","1120_1"
"77","1120_2"
"78","1120_3"
"79","1121_1"
"80","1121_2"
"81","1121_3"
"82","1127_1"
"83","1127_2"
"84","1127_3"
"85","1138_1"
"86","1138_2"
"87","1138_3"
"88","1147_1"
"89","1147_2"
"90","1147_3"
"91","2316_1"
"92","2316_2"
"93","2316_3"
"94","1152_1"
"95","1152_2"
"96","1152_3"
"97","2285_1"
"98","2285_2"
"99","2285_3"
"100","2127_1"
"101","2127_2"
"102","2127_3"
"103","2268_1"
"104","2268_2"
"105","2268_3"
"106","2252_1"
"107","2252_2"
"108","2252_3"
"109","2122_1"
"110","2122_2"
"111","2122_3"
"112","2049_1"
"113","2049_2"
"114","2049_3"
"115","2307_1"
"116","2307_2"
"117","2307_3"
"118","2320_1"
"119","2320_2"
"120","2320_3"
"121","1228_1"
"122","1228_2"
"123","1228_3"
"124","2086_1"
"125","2086_2"
"126","2086_3"
"127","2140_1"
"128","2140_2"
"129","2140_3"
"130","2262_1"
"131","2262_2"
"132","2262_3"
"133","2205_1"
"134","2205_2"
"135","2205_3"
"136","1268_1"
"137","1268_2"
"138","1268_3"
"139","2095_1"
"140","2095_2"
"141","2095_3"
"142","2225_1"
"143","2225_2"
"144","2225_3"
"145","2006_1"
"146","2006_2"
"147","2006_3"
"148","2082_1"
"149","2082_2"
"150","2082_3"
"151","2213_1"
"152","2213_2"
"153","2213_3"
"154","2061_1"
"155","2061_2"
"156","2061_3"
"157","1320_1"
"158","1320_2"
"159","1320_3"
"160","2015_1"
"161","2015_2"
"162","2015_3"
"163","2222_1"
"164","2222_2"
"165","2222_3"
"166","2234_1"
"167","2234_2"
"168","2234_3"
"169","2232_1"
"170","2232_2"
"171","2232_3"
"172","2198_1"
"173","2198_2"
"174","2198_3"
"175","1022_1"
"176","1022_2"
"177","1022_3"
"178","2304_1"
"179","2304_2"
"180","2304_3"
"181","2071_1"
"182","2071_2"
"183","2071_3"
"184","2271_1"
"185","2271_2"
"186","2271_3"
"187","2251_1"
"188","2251_2"
"189","2251_3"
"190","1035_1"
"191","1035_2"
"192","1035_3"
"193","2107_1"
"194","2107_2"
"195","2107_3"
"196","1044_1"
"197","1044_2"
"198","1044_3"
"199","2212_1"
"200","2212_2"
"201","2212_3"
"202","1047_1"
"203","1047_2"
"204","1047_3"
"205","2185_1"
"206","2185_2"
"207","2185_3"
"208","2012_1"
"209","2012_2"
"210","2012_3"
"211","1067_1"
"212","1067_2"
"213","1067_3"
"214","1072_1"
"215","1072_2"
"216","1072_3"
"217","1086_1"
"218","1086_2"
"219","1086_3"
"220","2312_1"
"221","2312_2"
"222","2312_3"
"223","2021_1"
"224","2021_2"
"225","2021_3"
"226","2063_1"
"227","2063_2"
"228","2063_3"
"229","1116_1"
"230","1116_2"
"231","1116_3"
"232","2228_1"
"233","2228_2"
"234","2228_3"
"235","2090_1"
"236","2090_2"
"237","2090_3"
"238","2069_1"
"239","2069_2"
"240","2069_3"
"241","2019_1"
"242","2019_2"
"243","2019_3"
"244","2150_1"
"245","2150_2"
"246","2150_3"
"247","2289_1"
"248","2289_2"
"249","2289_3"
"250","1150_1"
"251","1150_2"
"252","1150_3"
"253","2311_1"
"254","2311_2"
"255","2311_3"
"256","1153_1"
"257","1153_2"
"258","1153_3"
"259","1174_1"
"260","1174_2"
"261","1174_3"
"262","1187_1"
"263","1187_2"
"264","1187_3"
"265","1192_1"
"266","1192_2"
"267","1192_3"
"268","1198_1"
"269","1198_2"
"270","1198_3"
"271","1201_1"
"272","1201_2"
"273","1201_3"
"274","1203_1"
"275","1203_2"
"276","1203_3"
"277","1208_1"
"278","1208_2"
"279","1208_3"
"280","2293_1"
"281","2293_2"
"282","2293_3"
"283","1230_1"
"284","1230_2"
"285","1230_3"
"286","1248_1"
"287","1248_2"
"288","1248_3"
"289","1251_1"
"290","1251_2"
"291","1251_3"
"292","1262_1"
"293","1262_2"
"294","1262_3"
"295","2194_1"
"296","2194_2"
"297","2194_3"
"298","1281_1"
"299","1281_2"
"300","1281_3"
"301","1284_1"
"302","1284_2"
"303","1284_3"
"304","1297_1"
"305","1297_2"
"306","1297_3"
"307","1300_1"
"308","1300_2"
"309","1300_3"
"310","1304_1"
"311","1304_2"
"312","1304_3"
"313","1313_1"
"314","1313_2"
"315","1313_3"
"316","2076_1"
"317","2076_2"
"318","2076_3"
