"","x"
"1","2272_1"
"2","2272_2"
"3","2272_3"
"4","1011_1"
"5","1011_2"
"6","1011_3"
"7","2265_1"
"8","2265_2"
"9","2265_3"
"10","2123_1"
"11","2123_2"
"12","2123_3"
"13","1025_1"
"14","1025_2"
"15","1025_3"
"16","1032_1"
"17","1032_2"
"18","1032_3"
"19","1037_1"
"20","1037_2"
"21","1037_3"
"22","1045_1"
"23","1045_2"
"24","1045_3"
"25","1048_1"
"26","1048_2"
"27","1048_3"
"28","1052_1"
"29","1052_2"
"30","1052_3"
"31","1056_1"
"32","1056_2"
"33","1056_3"
"34","2143_1"
"35","2143_2"
"36","2143_3"
"37","2313_1"
"38","2313_2"
"39","2313_3"
"40","1070_1"
"41","1070_2"
"42","1070_3"
"43","2209_1"
"44","2209_2"
"45","2209_3"
"46","2200_1"
"47","2200_2"
"48","2200_3"
"49","2052_1"
"50","2052_2"
"51","2052_3"
"52","2067_1"
"53","2067_2"
"54","2067_3"
"55","1091_1"
"56","1091_2"
"57","1091_3"
"58","1093_1"
"59","1093_2"
"60","1093_3"
"61","1096_1"
"62","1096_2"
"63","1096_3"
"64","2054_1"
"65","2054_2"
"66","2054_3"
"67","1101_1"
"68","1101_2"
"69","1101_3"
"70","1122_1"
"71","1122_2"
"72","1122_3"
"73","2299_1"
"74","2299_2"
"75","2299_3"
"76","1128_1"
"77","1128_2"
"78","1128_3"
"79","2249_1"
"80","2249_2"
"81","2249_3"
"82","2283_1"
"83","2283_2"
"84","2283_3"
"85","2248_1"
"86","2248_2"
"87","2248_3"
"88","2167_1"
"89","2167_2"
"90","2167_3"
"91","1164_1"
"92","1164_2"
"93","1164_3"
"94","1180_1"
"95","1180_2"
"96","1180_3"
"97","1188_1"
"98","1188_2"
"99","1188_3"
"100","1189_1"
"101","1189_2"
"102","1189_3"
"103","1191_1"
"104","1191_2"
"105","1191_3"
"106","2286_1"
"107","2286_2"
"108","2286_3"
"109","1202_1"
"110","1202_2"
"111","1202_3"
"112","1207_1"
"113","1207_2"
"114","1207_3"
"115","1214_1"
"116","1214_2"
"117","1214_3"
"118","1218_1"
"119","1218_2"
"120","1218_3"
"121","2183_1"
"122","2183_2"
"123","2183_3"
"124","2187_1"
"125","2187_2"
"126","2187_3"
"127","1235_1"
"128","1235_2"
"129","1235_3"
"130","2026_1"
"131","2026_2"
"132","2026_3"
"133","2162_1"
"134","2162_2"
"135","2162_3"
"136","1249_1"
"137","1249_2"
"138","1249_3"
"139","2002_1"
"140","2002_2"
"141","2002_3"
"142","1258_1"
"143","1258_2"
"144","1258_3"
"145","1268_1"
"146","1268_2"
"147","1268_3"
"148","1271_1"
"149","1271_2"
"150","1271_3"
"151","1275_1"
"152","1275_2"
"153","1275_3"
"154","2165_1"
"155","2165_2"
"156","2165_3"
"157","2013_1"
"158","2013_2"
"159","2013_3"
"160","1294_1"
"161","1294_2"
"162","1294_3"
"163","2079_1"
"164","2079_2"
"165","2079_3"
"166","1311_1"
"167","1311_2"
"168","1311_3"
"169","1312_1"
"170","1312_2"
"171","1312_3"
"172","1317_1"
"173","1317_2"
"174","1317_3"
"175","1001_1"
"176","1001_2"
"177","1001_3"
"178","2250_1"
"179","2250_2"
"180","2250_3"
"181","1015_1"
"182","1015_2"
"183","1015_3"
"184","1022_1"
"185","1022_2"
"186","1022_3"
"187","2146_1"
"188","2146_2"
"189","2146_3"
"190","2180_1"
"191","2180_2"
"192","2180_3"
"193","2203_1"
"194","2203_2"
"195","2203_3"
"196","2113_1"
"197","2113_2"
"198","2113_3"
"199","2045_1"
"200","2045_2"
"201","2045_3"
"202","2148_1"
"203","2148_2"
"204","2148_3"
"205","2184_1"
"206","2184_2"
"207","2184_3"
"208","1060_1"
"209","1060_2"
"210","1060_3"
"211","1069_1"
"212","1069_2"
"213","1069_3"
"214","2088_1"
"215","2088_2"
"216","2088_3"
"217","1073_1"
"218","1073_2"
"219","1073_3"
"220","1074_1"
"221","1074_2"
"222","1074_3"
"223","1086_1"
"224","1086_2"
"225","1086_3"
"226","1090_1"
"227","1090_2"
"228","1090_3"
"229","2301_1"
"230","2301_2"
"231","2301_3"
"232","2154_1"
"233","2154_2"
"234","2154_3"
"235","2021_1"
"236","2021_2"
"237","2021_3"
"238","1100_1"
"239","1100_2"
"240","1100_3"
"241","2296_1"
"242","2296_2"
"243","2296_3"
"244","2315_1"
"245","2315_2"
"246","2315_3"
"247","1126_1"
"248","1126_2"
"249","1126_3"
"250","2055_1"
"251","2055_2"
"252","2055_3"
"253","1129_1"
"254","1129_2"
"255","1129_3"
"256","1133_1"
"257","1133_2"
"258","1133_3"
"259","1143_1"
"260","1143_2"
"261","1143_3"
"262","1161_1"
"263","1161_2"
"264","1161_3"
"265","2192_1"
"266","2192_2"
"267","2192_3"
"268","2302_1"
"269","2302_2"
"270","2302_3"
"271","2287_1"
"272","2287_2"
"273","2287_3"
"274","2201_1"
"275","2201_2"
"276","2201_3"
"277","2219_1"
"278","2219_2"
"279","2219_3"
"280","1193_1"
"281","1193_2"
"282","1193_3"
"283","2159_1"
"284","2159_2"
"285","2159_3"
"286","2291_1"
"287","2291_2"
"288","2291_3"
"289","2243_1"
"290","2243_2"
"291","2243_3"
"292","2152_1"
"293","2152_2"
"294","2152_3"
"295","1223_1"
"296","1223_2"
"297","1223_3"
"298","1224_1"
"299","1224_2"
"300","1224_3"
"301","2260_1"
"302","2260_2"
"303","2260_3"
"304","1237_1"
"305","1237_2"
"306","1237_3"
"307","1246_1"
"308","1246_2"
"309","1246_3"
