"","x"
"1","1012_1"
"2","1012_2"
"3","1012_3"
"4","2265_1"
"5","2265_2"
"6","2265_3"
"7","1018_1"
"8","1018_2"
"9","1018_3"
"10","1019_1"
"11","1019_2"
"12","1019_3"
"13","2135_1"
"14","2135_2"
"15","2135_3"
"16","1030_1"
"17","1030_2"
"18","1030_3"
"19","1037_1"
"20","1037_2"
"21","1037_3"
"22","1040_1"
"23","1040_2"
"24","1040_3"
"25","2074_1"
"26","2074_2"
"27","2074_3"
"28","1055_1"
"29","1055_2"
"30","1055_3"
"31","2143_1"
"32","2143_2"
"33","2143_3"
"34","2099_1"
"35","2099_2"
"36","2099_3"
"37","2077_1"
"38","2077_2"
"39","2077_3"
"40","2004_1"
"41","2004_2"
"42","2004_3"
"43","1077_1"
"44","1077_2"
"45","1077_3"
"46","1079_1"
"47","1079_2"
"48","1079_3"
"49","2101_1"
"50","2101_2"
"51","2101_3"
"52","2292_1"
"53","2292_2"
"54","2292_3"
"55","1098_1"
"56","1098_2"
"57","1098_3"
"58","2054_1"
"59","2054_2"
"60","2054_3"
"61","2240_1"
"62","2240_2"
"63","2240_3"
"64","2188_1"
"65","2188_2"
"66","2188_3"
"67","1121_1"
"68","1121_2"
"69","1121_3"
"70","1128_1"
"71","1128_2"
"72","1128_3"
"73","2051_1"
"74","2051_2"
"75","2051_3"
"76","2153_1"
"77","2153_2"
"78","2153_3"
"79","2066_1"
"80","2066_2"
"81","2066_3"
"82","2285_1"
"83","2285_2"
"84","2285_3"
"85","2217_1"
"86","2217_2"
"87","2217_3"
"88","1162_1"
"89","1162_2"
"90","1162_3"
"91","1163_1"
"92","1163_2"
"93","1163_3"
"94","2171_1"
"95","2171_2"
"96","2171_3"
"97","2261_1"
"98","2261_2"
"99","2261_3"
"100","2131_1"
"101","2131_2"
"102","2131_3"
"103","2106_1"
"104","2106_2"
"105","2106_3"
"106","2286_1"
"107","2286_2"
"108","2286_3"
"109","2207_1"
"110","2207_2"
"111","2207_3"
"112","2275_1"
"113","2275_2"
"114","2275_3"
"115","1205_1"
"116","1205_2"
"117","1205_3"
"118","1219_1"
"119","1219_2"
"120","1219_3"
"121","2242_1"
"122","2242_2"
"123","2242_3"
"124","2187_1"
"125","2187_2"
"126","2187_3"
"127","1226_1"
"128","1226_2"
"129","1226_3"
"130","2026_1"
"131","2026_2"
"132","2026_3"
"133","1238_1"
"134","1238_2"
"135","1238_3"
"136","2002_1"
"137","2002_2"
"138","2002_3"
"139","1256_1"
"140","1256_2"
"141","1256_3"
"142","2041_1"
"143","2041_2"
"144","2041_3"
"145","2258_1"
"146","2258_2"
"147","2258_3"
"148","1275_1"
"149","1275_2"
"150","1275_3"
"151","1276_1"
"152","1276_2"
"153","1276_3"
"154","1278_1"
"155","1278_2"
"156","1278_3"
"157","2095_1"
"158","2095_2"
"159","2095_3"
"160","2129_1"
"161","2129_2"
"162","2129_3"
"163","2225_1"
"164","2225_2"
"165","2225_3"
"166","1286_1"
"167","1286_2"
"168","1286_3"
"169","2006_1"
"170","2006_2"
"171","2006_3"
"172","1307_1"
"173","1307_2"
"174","1307_3"
"175","2300_1"
"176","2300_2"
"177","2300_3"
"178","2179_1"
"179","2179_2"
"180","2179_3"
"181","2084_1"
"182","2084_2"
"183","2084_3"
"184","1318_1"
"185","1318_2"
"186","1318_3"
"187","2278_1"
"188","2278_2"
"189","2278_3"
"190","1015_1"
"191","1015_2"
"192","1015_3"
"193","2198_1"
"194","2198_2"
"195","2198_3"
"196","2038_1"
"197","2038_2"
"198","2038_3"
"199","1026_1"
"200","1026_2"
"201","1026_3"
"202","2071_1"
"203","2071_2"
"204","2071_3"
"205","2203_1"
"206","2203_2"
"207","2203_3"
"208","2223_1"
"209","2223_2"
"210","2223_3"
"211","1047_1"
"212","1047_2"
"213","1047_3"
"214","2089_1"
"215","2089_2"
"216","2089_3"
"217","1060_1"
"218","1060_2"
"219","1060_3"
"220","1065_1"
"221","1065_2"
"222","1065_3"
"223","1066_1"
"224","1066_2"
"225","1066_3"
"226","1068_1"
"227","1068_2"
"228","1068_3"
"229","2263_1"
"230","2263_2"
"231","2263_3"
"232","2047_1"
"233","2047_2"
"234","2047_3"
"235","1084_1"
"236","1084_2"
"237","1084_3"
"238","1085_1"
"239","1085_2"
"240","1085_3"
"241","2063_1"
"242","2063_2"
"243","2063_3"
"244","1100_1"
"245","1100_2"
"246","1100_3"
"247","1115_1"
"248","1115_2"
"249","1115_3"
"250","1116_1"
"251","1116_2"
"252","1116_3"
"253","2069_1"
"254","2069_2"
"255","2069_3"
"256","2055_1"
"257","2055_2"
"258","2055_3"
"259","1139_1"
"260","1139_2"
"261","1139_3"
"262","1141_1"
"263","1141_2"
"264","1141_3"
"265","1144_1"
"266","1144_2"
"267","1144_3"
"268","1153_1"
"269","1153_2"
"270","1153_3"
"271","1157_1"
"272","1157_2"
"273","1157_3"
"274","2220_1"
"275","2220_2"
"276","2220_3"
"277","2111_1"
"278","2111_2"
"279","2111_3"
"280","1170_1"
"281","1170_2"
"282","1170_3"
"283","1171_1"
"284","1171_2"
"285","1171_3"
"286","1177_1"
"287","1177_2"
"288","1177_3"
"289","1185_1"
"290","1185_2"
"291","1185_3"
"292","1193_1"
"293","1193_2"
"294","1193_3"
"295","1197_1"
"296","1197_2"
"297","1197_3"
"298","1200_1"
"299","1200_2"
"300","1200_3"
"301","2070_1"
"302","2070_2"
"303","2070_3"
"304","2303_1"
"305","2303_2"
"306","2303_3"
"307","1222_1"
"308","1222_2"
"309","1222_3"
"310","1224_1"
"311","1224_2"
"312","1224_3"
"313","2003_1"
"314","2003_2"
"315","2003_3"
"316","1237_1"
"317","1237_2"
"318","1237_3"
"319","2276_1"
"320","2276_2"
"321","2276_3"
"322","1255_1"
"323","1255_2"
"324","1255_3"
"325","2215_1"
"326","2215_2"
"327","2215_3"
"328","1267_1"
"329","1267_2"
"330","1267_3"
"331","1270_1"
"332","1270_2"
"333","1270_3"
"334","2009_1"
"335","2009_2"
"336","2009_3"
"337","2231_1"
"338","2231_2"
"339","2231_3"
"340","2168_1"
"341","2168_2"
"342","2168_3"
"343","1281_1"
"344","1281_2"
"345","1281_3"
"346","1282_1"
"347","1282_2"
"348","1282_3"
"349","1284_1"
"350","1284_2"
"351","1284_3"
"352","2191_1"
"353","2191_2"
"354","2191_3"
"355","1297_1"
"356","1297_2"
"357","1297_3"
"358","2305_1"
"359","2305_2"
"360","2305_3"
"361","1308_1"
"362","1308_2"
"363","1308_3"
"364","1309_1"
"365","1309_2"
"366","1309_3"
"367","1314_1"
"368","1314_2"
"369","1314_3"
"370","2097_1"
"371","2097_2"
"372","2097_3"
