"","x"
"1","1007_1"
"2","1007_2"
"3","1007_3"
"4","1012_1"
"5","1012_2"
"6","1012_3"
"7","2259_1"
"8","2259_2"
"9","2259_3"
"10","1023_1"
"11","1023_2"
"12","1023_3"
"13","1027_1"
"14","1027_2"
"15","1027_3"
"16","1033_1"
"17","1033_2"
"18","1033_3"
"19","2174_1"
"20","2174_2"
"21","2174_3"
"22","1041_1"
"23","1041_2"
"24","1041_3"
"25","1046_1"
"26","1046_2"
"27","1046_3"
"28","1048_1"
"29","1048_2"
"30","1048_3"
"31","1057_1"
"32","1057_2"
"33","1057_3"
"34","1062_1"
"35","1062_2"
"36","1062_3"
"37","2004_1"
"38","2004_2"
"39","2004_3"
"40","2209_1"
"41","2209_2"
"42","2209_3"
"43","2200_1"
"44","2200_2"
"45","2200_3"
"46","1092_1"
"47","1092_2"
"48","1092_3"
"49","2204_1"
"50","2204_2"
"51","2204_3"
"52","2199_1"
"53","2199_2"
"54","2199_3"
"55","1118_1"
"56","1118_2"
"57","1118_3"
"58","1120_1"
"59","1120_2"
"60","1120_3"
"61","1124_1"
"62","1124_2"
"63","1124_3"
"64","2308_1"
"65","2308_2"
"66","2308_3"
"67","1128_1"
"68","1128_2"
"69","1128_3"
"70","2249_1"
"71","2249_2"
"72","2249_3"
"73","2298_1"
"74","2298_2"
"75","2298_3"
"76","2066_1"
"77","2066_2"
"78","2066_3"
"79","1146_1"
"80","1146_2"
"81","1146_3"
"82","1148_1"
"83","1148_2"
"84","1148_3"
"85","1156_1"
"86","1156_2"
"87","1156_3"
"88","2217_1"
"89","2217_2"
"90","2217_3"
"91","1163_1"
"92","1163_2"
"93","1163_3"
"94","2286_1"
"95","2286_2"
"96","2286_3"
"97","1202_1"
"98","1202_2"
"99","1202_3"
"100","2024_1"
"101","2024_2"
"102","2024_3"
"103","2093_1"
"104","2093_2"
"105","2093_3"
"106","1215_1"
"107","1215_2"
"108","1215_3"
"109","1217_1"
"110","1217_2"
"111","1217_3"
"112","1218_1"
"113","1218_2"
"114","1218_3"
"115","2092_1"
"116","2092_2"
"117","2092_3"
"118","1234_1"
"119","1234_2"
"120","1234_3"
"121","1235_1"
"122","1235_2"
"123","1235_3"
"124","2026_1"
"125","2026_2"
"126","2026_3"
"127","1238_1"
"128","1238_2"
"129","1238_3"
"130","1242_1"
"131","1242_2"
"132","1242_3"
"133","1250_1"
"134","1250_2"
"135","1250_3"
"136","1254_1"
"137","1254_2"
"138","1254_3"
"139","1258_1"
"140","1258_2"
"141","1258_3"
"142","2125_1"
"143","2125_2"
"144","2125_3"
"145","1269_1"
"146","1269_2"
"147","1269_3"
"148","1271_1"
"149","1271_2"
"150","1271_3"
"151","1276_1"
"152","1276_2"
"153","1276_3"
"154","2129_1"
"155","2129_2"
"156","2129_3"
"157","2225_1"
"158","2225_2"
"159","2225_3"
"160","1285_1"
"161","1285_2"
"162","1285_3"
"163","2098_1"
"164","2098_2"
"165","2098_3"
"166","2119_1"
"167","2119_2"
"168","2119_3"
"169","1312_1"
"170","1312_2"
"171","1312_3"
"172","2084_1"
"173","2084_2"
"174","2084_3"
"175","1320_1"
"176","1320_2"
"177","1320_3"
"178","2234_1"
"179","2234_2"
"180","2234_3"
"181","2278_1"
"182","2278_2"
"183","2278_3"
"184","1020_1"
"185","1020_2"
"186","1020_3"
"187","2280_1"
"188","2280_2"
"189","2280_3"
"190","2304_1"
"191","2304_2"
"192","2304_3"
"193","2271_1"
"194","2271_2"
"195","2271_3"
"196","1035_1"
"197","1035_2"
"198","1035_3"
"199","2036_1"
"200","2036_2"
"201","2036_3"
"202","2212_1"
"203","2212_2"
"204","2212_3"
"205","2045_1"
"206","2045_2"
"207","2045_3"
"208","2134_1"
"209","2134_2"
"210","2134_3"
"211","2094_1"
"212","2094_2"
"213","2094_3"
"214","1068_1"
"215","1068_2"
"216","1068_3"
"217","1073_1"
"218","1073_2"
"219","1073_3"
"220","1074_1"
"221","1074_2"
"222","1074_3"
"223","2247_1"
"224","2247_2"
"225","2247_3"
"226","1110_1"
"227","1110_2"
"228","1110_3"
"229","1112_1"
"230","1112_2"
"231","1112_3"
"232","2010_1"
"233","2010_2"
"234","2010_3"
"235","2090_1"
"236","2090_2"
"237","2090_3"
"238","2294_1"
"239","2294_2"
"240","2294_3"
"241","1125_1"
"242","1125_2"
"243","1125_3"
"244","2055_1"
"245","2055_2"
"246","2055_3"
"247","1129_1"
"248","1129_2"
"249","1129_3"
"250","1137_1"
"251","1137_2"
"252","1137_3"
"253","1144_1"
"254","1144_2"
"255","1144_3"
"256","2053_1"
"257","2053_2"
"258","2053_3"
"259","2060_1"
"260","2060_2"
"261","2060_3"
"262","2105_1"
"263","2105_2"
"264","2105_3"
"265","1157_1"
"266","1157_2"
"267","1157_3"
"268","2111_1"
"269","2111_2"
"270","2111_3"
"271","1193_1"
"272","1193_2"
"273","1193_3"
"274","2159_1"
"275","2159_2"
"276","2159_3"
"277","1204_1"
"278","1204_2"
"279","1204_3"
"280","1210_1"
"281","1210_2"
"282","1210_3"
"283","2139_1"
"284","2139_2"
"285","2139_3"
"286","2136_1"
"287","2136_2"
"288","2136_3"
"289","2152_1"
"290","2152_2"
"291","2152_3"
"292","1220_1"
"293","1220_2"
"294","1220_3"
"295","2126_1"
"296","2126_2"
"297","2126_3"
"298","2260_1"
"299","2260_2"
"300","2260_3"
"301","1237_1"
"302","1237_2"
"303","1237_3"
"304","2276_1"
"305","2276_2"
"306","2276_3"
"307","2132_1"
"308","2132_2"
"309","2132_3"
"310","2117_1"
"311","2117_2"
"312","2117_3"
"313","2030_1"
"314","2030_2"
"315","2030_3"
"316","2274_1"
"317","2274_2"
"318","2274_3"
"319","1266_1"
"320","1266_2"
"321","1266_3"
"322","2039_1"
"323","2039_2"
"324","2039_3"
"325","2216_1"
"326","2216_2"
"327","2216_3"
"328","2231_1"
"329","2231_2"
"330","2231_3"
"331","1282_1"
"332","1282_2"
"333","1282_3"
"334","1284_1"
"335","1284_2"
"336","1284_3"
"337","2144_1"
"338","2144_2"
"339","2144_3"
"340","1291_1"
"341","1291_2"
"342","1291_3"
"343","1299_1"
"344","1299_2"
"345","1299_3"
"346","2065_1"
"347","2065_2"
"348","2065_3"
"349","1314_1"
"350","1314_2"
"351","1314_3"
"352","2076_1"
"353","2076_2"
"354","2076_3"
