"","x"
"1","2272_1"
"2","2272_2"
"3","2272_3"
"4","1004_1"
"5","1004_2"
"6","1004_3"
"7","1007_1"
"8","1007_2"
"9","1007_3"
"10","1010_1"
"11","1010_2"
"12","1010_3"
"13","2042_1"
"14","2042_2"
"15","2042_3"
"16","1021_1"
"17","1021_2"
"18","1021_3"
"19","2211_1"
"20","2211_2"
"21","2211_3"
"22","1031_1"
"23","1031_2"
"24","1031_3"
"25","1032_1"
"26","1032_2"
"27","1032_3"
"28","1034_1"
"29","1034_2"
"30","1034_3"
"31","2281_1"
"32","2281_2"
"33","2281_3"
"34","1041_1"
"35","1041_2"
"36","1041_3"
"37","2028_1"
"38","2028_2"
"39","2028_3"
"40","2195_1"
"41","2195_2"
"42","2195_3"
"43","1046_1"
"44","1046_2"
"45","1046_3"
"46","1048_1"
"47","1048_2"
"48","1048_3"
"49","2027_1"
"50","2027_2"
"51","2027_3"
"52","2317_1"
"53","2317_2"
"54","2317_3"
"55","2052_1"
"56","2052_2"
"57","2052_3"
"58","2309_1"
"59","2309_2"
"60","2309_3"
"61","1091_1"
"62","1091_2"
"63","1091_3"
"64","1092_1"
"65","1092_2"
"66","1092_3"
"67","1095_1"
"68","1095_2"
"69","1095_3"
"70","1097_1"
"71","1097_2"
"72","1097_3"
"73","1101_1"
"74","1101_2"
"75","1101_3"
"76","2314_1"
"77","2314_2"
"78","2314_3"
"79","2204_1"
"80","2204_2"
"81","2204_3"
"82","1114_1"
"83","1114_2"
"84","1114_3"
"85","1117_1"
"86","1117_2"
"87","1117_3"
"88","1123_1"
"89","1123_2"
"90","1123_3"
"91","2299_1"
"92","2299_2"
"93","2299_3"
"94","2249_1"
"95","2249_2"
"96","2249_3"
"97","2283_1"
"98","2283_2"
"99","2283_3"
"100","2266_1"
"101","2266_2"
"102","2266_3"
"103","2248_1"
"104","2248_2"
"105","2248_3"
"106","1146_1"
"107","1146_2"
"108","1146_3"
"109","2237_1"
"110","2237_2"
"111","2237_3"
"112","1156_1"
"113","1156_2"
"114","1156_3"
"115","1159_1"
"116","1159_2"
"117","1159_3"
"118","2267_1"
"119","2267_2"
"120","2267_3"
"121","2167_1"
"122","2167_2"
"123","2167_3"
"124","2229_1"
"125","2229_2"
"126","2229_3"
"127","2034_1"
"128","2034_2"
"129","2034_3"
"130","2202_1"
"131","2202_2"
"132","2202_3"
"133","1183_1"
"134","1183_2"
"135","1183_3"
"136","2268_1"
"137","2268_2"
"138","2268_3"
"139","1194_1"
"140","1194_2"
"141","1194_3"
"142","2049_1"
"143","2049_2"
"144","2049_3"
"145","2024_1"
"146","2024_2"
"147","2024_3"
"148","2320_1"
"149","2320_2"
"150","2320_3"
"151","1211_1"
"152","1211_2"
"153","1211_3"
"154","1228_1"
"155","1228_2"
"156","1228_3"
"157","2086_1"
"158","2086_2"
"159","2086_3"
"160","2075_1"
"161","2075_2"
"162","2075_3"
"163","2210_1"
"164","2210_2"
"165","2210_3"
"166","2091_1"
"167","2091_2"
"168","2091_3"
"169","1244_1"
"170","1244_2"
"171","1244_3"
"172","2221_1"
"173","2221_2"
"174","2221_3"
"175","2214_1"
"176","2214_2"
"177","2214_3"
"178","1310_1"
"179","1310_2"
"180","1310_3"
"181","2008_1"
"182","2008_2"
"183","2008_3"
"184","1001_1"
"185","1001_2"
"186","1001_3"
"187","2108_1"
"188","2108_2"
"189","2108_3"
"190","2234_1"
"191","2234_2"
"192","2234_3"
"193","2284_1"
"194","2284_2"
"195","2284_3"
"196","1017_1"
"197","1017_2"
"198","1017_3"
"199","2031_1"
"200","2031_2"
"201","2031_3"
"202","1024_1"
"203","1024_2"
"204","1024_3"
"205","2142_1"
"206","2142_2"
"207","2142_3"
"208","2180_1"
"209","2180_2"
"210","2180_3"
"211","2251_1"
"212","2251_2"
"213","2251_3"
"214","1039_1"
"215","1039_2"
"216","1039_3"
"217","2036_1"
"218","2036_2"
"219","2036_3"
"220","1042_1"
"221","1042_2"
"222","1042_3"
"223","1043_1"
"224","1043_2"
"225","1043_3"
"226","2212_1"
"227","2212_2"
"228","2212_3"
"229","2045_1"
"230","2045_2"
"231","2045_3"
"232","1075_1"
"233","1075_2"
"234","1075_3"
"235","1082_1"
"236","1082_2"
"237","1082_3"
"238","1086_1"
"239","1086_2"
"240","1086_3"
"241","1087_1"
"242","1087_2"
"243","1087_3"
"244","2301_1"
"245","2301_2"
"246","2301_3"
"247","2247_1"
"248","2247_2"
"249","2247_3"
"250","2312_1"
"251","2312_2"
"252","2312_3"
"253","2310_1"
"254","2310_2"
"255","2310_3"
"256","2296_1"
"257","2296_2"
"258","2296_3"
"259","1102_1"
"260","1102_2"
"261","1102_3"
"262","1110_1"
"263","1110_2"
"264","1110_3"
"265","2110_1"
"266","2110_2"
"267","2110_3"
"268","2228_1"
"269","2228_2"
"270","2228_3"
"271","2156_1"
"272","2156_2"
"273","2156_3"
"274","1126_1"
"275","1126_2"
"276","1126_3"
"277","1129_1"
"278","1129_2"
"279","1129_3"
"280","1133_1"
"281","1133_2"
"282","1133_3"
"283","1135_1"
"284","1135_2"
"285","1135_3"
"286","1143_1"
"287","1143_2"
"288","1143_3"
"289","2053_1"
"290","2053_2"
"291","2053_3"
"292","1155_1"
"293","1155_2"
"294","1155_3"
"295","2105_1"
"296","2105_2"
"297","2105_3"
"298","2254_1"
"299","2254_2"
"300","2254_3"
"301","1160_1"
"302","1160_2"
"303","1160_3"
"304","1161_1"
"305","1161_2"
"306","1161_3"
"307","1167_1"
"308","1167_2"
"309","1167_3"
