0,1
0,1
2,3
4,6
5,8
7,9
10,11
13,12
14,15
16,17
18,19
20,21
26,22
30,23
31,24
33,25
34,27
35,28
38,29
39,32
40,36
41,37
43,42
47,44
48,45
50,46
52,49
57,51
59,53
65,54
66,55
69,56
70,58
71,60
72,61
74,62
77,63
78,64
79,67
82,68
84,73
85,75
86,76
87,80
88,81
90,83
91,89
92,94
93,97
95,99
96,103
98,105
100,106
101,108
102,113
104,114
107,117
109,118
110,119
111,122
112,124
115,125
116,126
120,130
121,131
123,132
127,133
128,136
129,139
134,142
135,143
137,144
138,146
140,147
141,148
145,149
150,153
151,155
152,156
154,160
157,161
158,162
159,163
165,164
167,166
170,168
171,169
172,176
173,179
174,181
175,183
177,185
178,186
180,187
182,188
184,190
189,192
191,193
196,194
197,195
201,198
202,199
203,200
204,208
205,209
206,210
207,211
212,213
214,215
216,219
217,221
218,222
220,223
225,224
226,231
227,232
228,233
229,234
230,235
236,238
237,240
239,242
241,244
243,248
245,249
246,251
247,252
250,253
254,255
256,260
257,261
258,263
259,264
262,267
265,268
266,271
269,275
270,276
272,278
273,279
274,280
277,281
283,282
286,284
287,285
288,294
289,296
290,299
291,300
292,303
293,305
295,307
297,308
298,309
301,310
302,311
304,312
306,314
313,316
315,317
319,318
