0,1
0,1
3,2
5,4
7,6
9,8
10,11
13,12
16,14
18,15
20,17
21,19
22,26
23,29
24,33
25,34
27,37
28,38
30,39
31,42
32,43
35,47
36,48
40,49
41,50
44,53
45,57
46,58
51,60
52,63
54,67
55,68
56,69
59,70
61,71
62,73
64,75
65,76
66,80
72,81
74,90
77,91
78,92
79,93
82,95
83,96
84,97
85,98
86,99
87,101
88,102
89,103
94,104
100,105
107,106
109,108
116,110
121,111
122,112
123,113
126,114
128,115
131,117
133,118
136,119
137,120
139,124
140,125
142,127
144,129
145,130
146,132
147,134
149,135
150,138
152,141
154,143
157,148
160,151
161,153
162,155
163,156
165,158
166,159
167,164
168,169
173,170
174,171
176,172
180,175
181,177
189,178
190,179
191,182
194,183
196,184
197,185
199,186
200,187
201,188
202,192
204,193
205,195
207,198
210,203
212,206
215,208
216,209
217,211
218,213
222,214
223,219
225,220
228,221
231,224
233,226
236,227
237,229
238,230
239,232
240,234
242,235
243,241
245,244
250,246
251,247
252,248
254,249
256,253
257,255
260,258
261,259
263,262
266,264
267,265
270,268
271,269
272,273
274,275
278,276
279,277
280,281
285,282
287,283
290,284
291,286
292,288
294,289
297,293
298,295
299,296
301,300
302,303
304,305
308,306
309,307
313,310
314,311
316,312
317,315
318,319
