0,1
2,0
3,1
4,6
5,9
7,10
8,12
11,17
13,19
14,20
15,21
16,23
18,26
22,27
24,28
25,29
33,30
34,31
36,32
40,35
41,37
44,38
45,39
46,42
47,43
48,51
49,53
50,56
52,57
54,60
55,61
58,67
59,69
62,70
63,71
64,73
65,76
66,80
68,82
72,83
74,86
75,87
77,89
78,90
79,91
81,93
84,94
85,96
88,97
92,99
95,101
98,102
100,103
104,106
105,110
107,111
108,113
109,114
112,115
116,118
117,122
119,123
120,128
121,129
124,131
125,132
126,133
127,134
130,135
142,136
144,137
145,138
146,139
148,140
153,141
156,143
157,147
160,149
161,150
162,151
163,152
165,154
167,155
168,158
169,159
170,164
172,166
173,171
176,174
177,175
178,183
179,186
180,187
181,189
182,190
184,192
185,193
188,194
191,195
196,197
198,199
200,201
203,202
205,204
207,206
208,210
209,212
211,214
213,216
215,220
217,221
218,222
219,223
224,225
227,226
228,231
229,233
230,237
232,238
234,240
235,241
236,243
239,244
242,246
245,249
247,252
248,253
250,256
251,258
254,259
255,260
257,261
262,263
266,264
267,265
268,272
269,274
270,277
271,278
273,279
275,280
276,282
281,285
283,288
284,290
286,296
287,297
289,299
291,300
292,301
293,302
294,305
295,310
298,311
303,312
304,313
306,314
307,315
308,316
309,318
317,319
