0,1
0,3
1,5
2,9
4,13
6,15
7,16
8,19
10,21
11,22
12,26
14,29
17,30
18,33
20,34
23,37
24,38
25,39
27,40
28,41
31,43
32,44
35,47
36,48
42,49
45,51
46,52
50,57
53,58
54,59
55,60
56,62
61,65
63,69
64,71
66,74
67,77
68,78
70,82
72,83
73,85
75,86
76,87
79,89
80,92
81,93
84,94
88,96
90,97
91,99
95,104
98,105
100,109
101,110
102,113
103,114
106,115
107,116
108,117
111,118
112,121
119,122
120,123
125,124
126,132
127,133
128,135
129,137
130,138
131,139
134,140
136,141
142,143
144,146
145,148
147,151
149,156
150,157
152,159
153,161
154,164
155,169
158,175
160,176
162,177
163,179
165,180
166,182
167,185
168,190
170,191
171,192
172,194
173,197
174,198
178,199
181,200
183,201
184,203
186,204
187,206
188,207
189,209
193,210
195,211
196,213
202,214
205,221
208,222
212,226
215,227
216,228
217,229
218,231
219,233
220,235
223,238
224,242
225,243
230,246
232,247
234,248
236,249
237,250
239,251
240,252
241,253
244,256
245,258
254,261
255,262
257,264
259,265
260,266
263,268
267,269
271,270
273,272
274,275
276,278
277,281
279,282
280,283
284,288
285,290
286,291
287,293
289,294
292,295
296,297
298,299
300,302
301,303
304,305
309,306
313,307
314,308
315,310
316,311
317,312
318,319
